Nr;Start;Ziel;Volumen;Hub1;Hub2
1;b_5;b_6;1;;
2;b_19;b_14;1;;
3;b_13;b_37;1;;
4;b_0;b_34;1;;
5;b_32;b_42;1;;
6;b_1;b_15;1;;
7;b_14;b_43;1;;
8;b_11;b_18;1;;
9;b_26;b_18;1;;
10;b_4;b_16;1;;
11;b_0;b_37;1;;
12;b_18;b_37;1;;
13;b_47;b_10;1;;
14;b_36;b_32;1;;
15;b_45;b_33;1;;
16;b_49;b_45;1;;
17;b_5;b_33;1;;
18;b_41;b_8;1;;
19;b_5;b_48;1;;
20;b_35;b_16;1;;
21;b_37;b_4;1;;
22;b_22;b_9;1;;
23;b_43;b_28;1;;
24;b_48;b_0;1;;
25;b_38;b_15;1;;
26;b_19;b_32;1;;
27;b_28;b_27;1;;
28;b_1;b_35;1;;
29;b_19;b_2;1;;
30;b_26;b_46;1;;
31;b_5;b_30;1;;
32;b_1;b_44;1;;
33;b_13;b_0;1;;
34;b_1;b_40;1;;
35;b_8;b_38;1;;
36;b_29;b_26;1;;
37;b_29;b_12;1;;
38;b_39;b_42;1;;
39;b_35;b_27;1;;
40;b_47;b_9;1;;
41;b_21;b_8;1;;
42;b_47;b_45;1;;
43;b_35;b_43;1;;
44;b_37;b_29;1;;
45;b_43;b_14;1;;
46;b_5;b_12;1;;
47;b_31;b_46;1;;
48;b_29;b_7;1;;
49;b_44;b_41;1;;
50;b_42;b_47;1;;
51;b_27;b_39;1;;
52;b_3;b_42;1;;
53;b_16;b_13;1;;
54;b_1;b_20;1;;
55;b_9;b_24;1;;
56;b_14;b_20;1;;
57;b_16;b_26;1;;
58;b_14;b_19;1;;
59;b_47;b_27;1;;
60;b_22;b_41;1;;
61;b_1;b_11;1;;
62;b_15;b_39;1;;
63;b_2;b_48;1;;
64;b_45;b_40;1;;
65;b_16;b_21;1;;
66;b_3;b_40;1;;
67;b_26;b_16;1;;
68;b_27;b_42;1;;
69;b_45;b_27;1;;
70;b_6;b_7;1;;
71;b_41;b_17;1;;
72;b_34;b_7;1;;
73;b_15;b_32;1;;
74;b_30;b_11;1;;
75;b_10;b_18;1;;
76;b_6;b_18;1;;
77;b_47;b_2;1;;
78;b_17;b_27;1;;
79;b_16;b_28;1;;
80;b_34;b_11;1;;
81;b_49;b_24;1;;
82;b_15;b_12;1;;
83;b_42;b_20;1;;
84;b_48;b_20;1;;
85;b_30;b_9;1;;
86;b_41;b_7;1;;
87;b_38;b_19;1;;
88;b_13;b_17;1;;
89;b_20;b_31;1;;
90;b_15;b_34;1;;
91;b_37;b_20;1;;
92;b_35;b_0;1;;
93;b_27;b_34;1;;
94;b_2;b_9;1;;
95;b_33;b_12;1;;
96;b_32;b_8;1;;
97;b_1;b_19;1;;
98;b_28;b_30;1;;
99;b_35;b_2;1;;
100;b_17;b_35;1;;
101;b_3;b_17;1;;
102;b_13;b_5;1;;
103;b_24;b_45;1;;
104;b_18;b_4;1;;
105;b_40;b_22;1;;
106;b_7;b_39;1;;
107;b_17;b_38;1;;
108;b_11;b_27;1;;
109;b_18;b_11;1;;
110;b_15;b_49;1;;
111;b_31;b_8;1;;
112;b_39;b_9;1;;
113;b_39;b_36;1;;
114;b_29;b_47;1;;
115;b_34;b_38;1;;
116;b_7;b_48;1;;
117;b_1;b_46;1;;
118;b_44;b_10;1;;
119;b_31;b_35;1;;
120;b_10;b_8;1;;
121;b_14;b_3;1;;
122;b_21;b_25;1;;
123;b_28;b_21;1;;
124;b_28;b_11;1;;
125;b_0;b_35;1;;
126;b_14;b_30;1;;
127;b_30;b_24;1;;
128;b_0;b_32;1;;
129;b_8;b_34;1;;
130;b_5;b_4;1;;
131;b_13;b_48;1;;
132;b_2;b_1;1;;
133;b_13;b_32;1;;
134;b_39;b_18;1;;
135;b_34;b_26;1;;
136;b_49;b_21;1;;
137;b_6;b_0;1;;
138;b_30;b_37;1;;
139;b_24;b_2;1;;
140;b_2;b_12;1;;
141;b_3;b_5;1;;
142;b_13;b_21;1;;
143;b_5;b_2;1;;
144;b_39;b_19;1;;
145;b_14;b_42;1;;
146;b_2;b_20;1;;
147;b_17;b_16;1;;
148;b_43;b_33;1;;
149;b_27;b_48;1;;
150;b_9;b_44;1;;
151;b_41;b_12;1;;
152;b_44;b_42;1;;
153;b_37;b_21;1;;
154;b_45;b_37;1;;
155;b_40;b_0;1;;
156;b_3;b_31;1;;
157;b_28;b_25;1;;
158;b_35;b_30;1;;
159;b_4;b_22;1;;
160;b_45;b_26;1;;
161;b_17;b_4;1;;
162;b_27;b_46;1;;
163;b_4;b_15;1;;
164;b_8;b_42;1;;
165;b_4;b_35;1;;
166;b_30;b_3;1;;
167;b_49;b_31;1;;
168;b_40;b_3;1;;
169;b_38;b_43;1;;
170;b_21;b_44;1;;
171;b_38;b_25;1;;
172;b_0;b_30;1;;
173;b_23;b_28;1;;
174;b_45;b_42;1;;
175;b_18;b_30;1;;
176;b_14;b_8;1;;
177;b_24;b_3;1;;
178;b_15;b_9;1;;
179;b_23;b_16;1;;
180;b_7;b_21;1;;
181;b_46;b_1;1;;
182;b_46;b_23;1;;
183;b_47;b_44;1;;
184;b_8;b_13;1;;
185;b_21;b_17;1;;
186;b_42;b_49;1;;
187;b_17;b_36;1;;
188;b_19;b_48;1;;
189;b_0;b_45;1;;
190;b_31;b_25;1;;
191;b_36;b_1;1;;
192;b_14;b_0;1;;
193;b_14;b_26;1;;
194;b_29;b_36;1;;
195;b_22;b_14;1;;
196;b_27;b_38;1;;
197;b_49;b_18;1;;
198;b_5;b_23;1;;
199;b_20;b_25;1;;
