Nr;Start;Ziel;Volumen;Hub1;Hub2
1;b_33;b_35;1;;
2;b_43;b_28;1;;
3;b_14;b_28;1;;
4;b_16;b_30;1;;
5;b_11;b_42;1;;
6;b_33;b_29;1;;
7;b_16;b_2;1;;
8;b_0;b_36;1;;
9;b_29;b_33;1;;
10;b_10;b_37;1;;
11;b_33;b_43;1;;
12;b_9;b_16;1;;
13;b_35;b_38;1;;
14;b_26;b_38;1;;
15;b_21;b_41;1;;
16;b_13;b_2;1;;
17;b_43;b_41;1;;
18;b_6;b_41;1;;
19;b_3;b_7;1;;
20;b_24;b_7;1;;
21;b_46;b_37;1;;
22;b_0;b_11;1;;
23;b_1;b_25;1;;
24;b_27;b_44;1;;
25;b_32;b_29;1;;
26;b_13;b_20;1;;
27;b_41;b_33;1;;
28;b_48;b_49;1;;
29;b_28;b_7;1;;
30;b_38;b_3;1;;
31;b_35;b_20;1;;
32;b_3;b_9;1;;
33;b_24;b_0;1;;
34;b_30;b_26;1;;
35;b_15;b_7;1;;
36;b_42;b_27;1;;
37;b_46;b_30;1;;
38;b_36;b_35;1;;
39;b_5;b_30;1;;
40;b_33;b_6;1;;
41;b_45;b_42;1;;
42;b_20;b_4;1;;
43;b_49;b_18;1;;
44;b_12;b_24;1;;
45;b_12;b_29;1;;
46;b_3;b_47;1;;
47;b_45;b_18;1;;
48;b_9;b_23;1;;
49;b_39;b_2;1;;
50;b_13;b_49;1;;
51;b_20;b_43;1;;
52;b_32;b_44;1;;
53;b_20;b_25;1;;
54;b_14;b_7;1;;
55;b_5;b_19;1;;
56;b_26;b_34;1;;
57;b_18;b_46;1;;
58;b_4;b_6;1;;
59;b_45;b_2;1;;
60;b_27;b_46;1;;
61;b_20;b_27;1;;
62;b_8;b_34;1;;
63;b_20;b_2;1;;
64;b_8;b_47;1;;
65;b_10;b_30;1;;
66;b_5;b_16;1;;
67;b_13;b_41;1;;
68;b_18;b_6;1;;
69;b_4;b_45;1;;
70;b_42;b_4;1;;
71;b_36;b_4;1;;
72;b_1;b_26;1;;
73;b_39;b_22;1;;
74;b_3;b_13;1;;
75;b_15;b_48;1;;
76;b_39;b_19;1;;
77;b_4;b_34;1;;
78;b_8;b_17;1;;
79;b_37;b_0;1;;
80;b_45;b_26;1;;
81;b_42;b_13;1;;
82;b_40;b_46;1;;
83;b_29;b_12;1;;
84;b_6;b_36;1;;
85;b_43;b_0;1;;
86;b_28;b_27;1;;
87;b_46;b_2;1;;
88;b_29;b_49;1;;
89;b_38;b_26;1;;
90;b_49;b_41;1;;
91;b_49;b_31;1;;
92;b_21;b_29;1;;
93;b_42;b_29;1;;
94;b_17;b_40;1;;
95;b_4;b_43;1;;
96;b_2;b_11;1;;
97;b_29;b_17;1;;
98;b_10;b_29;1;;
99;b_7;b_21;1;;
100;b_7;b_3;1;;
101;b_12;b_3;1;;
102;b_10;b_46;1;;
103;b_34;b_49;1;;
104;b_43;b_49;1;;
105;b_16;b_21;1;;
106;b_11;b_19;1;;
107;b_2;b_27;1;;
108;b_9;b_27;1;;
109;b_34;b_13;1;;
110;b_26;b_15;1;;
111;b_17;b_15;1;;
112;b_17;b_47;1;;
113;b_46;b_40;1;;
114;b_28;b_25;1;;
115;b_32;b_17;1;;
116;b_36;b_28;1;;
117;b_2;b_34;1;;
118;b_39;b_48;1;;
119;b_27;b_30;1;;
120;b_20;b_14;1;;
121;b_24;b_26;1;;
122;b_7;b_11;1;;
123;b_35;b_42;1;;
124;b_19;b_2;1;;
125;b_12;b_48;1;;
126;b_45;b_4;1;;
127;b_23;b_27;1;;
128;b_40;b_42;1;;
129;b_23;b_15;1;;
130;b_15;b_39;1;;
131;b_36;b_29;1;;
132;b_4;b_19;1;;
133;b_42;b_24;1;;
134;b_1;b_3;1;;
135;b_31;b_29;1;;
136;b_39;b_49;1;;
137;b_9;b_33;1;;
138;b_41;b_25;1;;
139;b_26;b_37;1;;
