Nr;Start;Ziel;Volumen;Hub1;Hub2
1;b_1;b_26;1;;
2;b_6;b_36;1;;
3;b_22;b_4;1;;
4;b_5;b_2;1;;
5;b_21;b_30;1;;
6;b_31;b_45;1;;
7;b_23;b_0;1;;
8;b_33;b_43;1;;
9;b_37;b_41;1;;
10;b_44;b_16;1;;
11;b_42;b_18;1;;
12;b_49;b_6;1;;
13;b_13;b_38;1;;
14;b_32;b_47;1;;
15;b_8;b_47;1;;
16;b_15;b_43;1;;
17;b_41;b_1;1;;
18;b_43;b_25;1;;
19;b_14;b_26;1;;
20;b_48;b_5;1;;
21;b_41;b_33;1;;
22;b_48;b_9;1;;
23;b_0;b_8;1;;
24;b_14;b_40;1;;
25;b_24;b_25;1;;
26;b_9;b_19;1;;
27;b_16;b_27;1;;
28;b_43;b_32;1;;
29;b_36;b_24;1;;
30;b_39;b_0;1;;
31;b_49;b_26;1;;
32;b_3;b_2;1;;
33;b_22;b_45;1;;
34;b_31;b_10;1;;
35;b_3;b_47;1;;
36;b_37;b_27;1;;
37;b_14;b_23;1;;
38;b_38;b_2;1;;
39;b_8;b_20;1;;
40;b_32;b_42;1;;
41;b_18;b_6;1;;
42;b_33;b_41;1;;
43;b_48;b_27;1;;
44;b_42;b_37;1;;
45;b_30;b_6;1;;
46;b_5;b_20;1;;
47;b_4;b_26;1;;
48;b_39;b_27;1;;
49;b_34;b_27;1;;
50;b_4;b_11;1;;
51;b_20;b_14;1;;
52;b_13;b_2;1;;
53;b_46;b_11;1;;
54;b_41;b_9;1;;
55;b_25;b_4;1;;
56;b_23;b_32;1;;
57;b_38;b_0;1;;
58;b_17;b_48;1;;
59;b_21;b_36;1;;
60;b_11;b_37;1;;
61;b_20;b_4;1;;
62;b_34;b_25;1;;
63;b_43;b_1;1;;
64;b_9;b_17;1;;
65;b_7;b_5;1;;
66;b_29;b_22;1;;
67;b_39;b_31;1;;
68;b_10;b_36;1;;
69;b_3;b_39;1;;
70;b_24;b_43;1;;
71;b_9;b_30;1;;
72;b_18;b_24;1;;
73;b_42;b_15;1;;
74;b_49;b_18;1;;
75;b_30;b_19;1;;
76;b_25;b_23;1;;
77;b_23;b_24;1;;
78;b_17;b_45;1;;
79;b_15;b_49;1;;
80;b_17;b_9;1;;
81;b_40;b_14;1;;
82;b_29;b_4;1;;
83;b_27;b_2;1;;
84;b_25;b_27;1;;
85;b_36;b_25;1;;
86;b_33;b_12;1;;
87;b_41;b_36;1;;
88;b_32;b_43;1;;
89;b_15;b_20;1;;
90;b_27;b_20;1;;
91;b_38;b_40;1;;
92;b_37;b_6;1;;
93;b_21;b_37;1;;
94;b_20;b_18;1;;
95;b_25;b_48;1;;
96;b_0;b_34;1;;
97;b_42;b_10;1;;
98;b_34;b_2;1;;
99;b_43;b_39;1;;
100;b_15;b_24;1;;
101;b_10;b_45;1;;
102;b_46;b_41;1;;
103;b_6;b_4;1;;
104;b_41;b_3;1;;
105;b_25;b_20;1;;
106;b_40;b_13;1;;
107;b_38;b_3;1;;
108;b_1;b_18;1;;
109;b_47;b_23;1;;
110;b_43;b_19;1;;
111;b_43;b_0;1;;
112;b_25;b_35;1;;
113;b_27;b_18;1;;
114;b_21;b_8;1;;
115;b_15;b_29;1;;
116;b_28;b_24;1;;
117;b_47;b_41;1;;
118;b_25;b_5;1;;
119;b_4;b_6;1;;
120;b_40;b_38;1;;
