Nr;Start;Ziel;Volumen;Hub1;Hub2
1;b_39;b_32;1;;
2;b_5;b_21;1;;
3;b_35;b_32;1;;
4;b_8;b_10;1;;
5;b_41;b_7;1;;
6;b_44;b_22;1;;
7;b_3;b_16;1;;
8;b_20;b_33;1;;
9;b_1;b_11;1;;
10;b_12;b_14;1;;
11;b_17;b_45;1;;
12;b_38;b_6;1;;
13;b_38;b_29;1;;
14;b_27;b_16;1;;
15;b_11;b_3;1;;
16;b_13;b_28;1;;
17;b_36;b_14;1;;
18;b_11;b_22;1;;
19;b_32;b_19;1;;
20;b_18;b_31;1;;
21;b_33;b_16;1;;
22;b_33;b_7;1;;
23;b_9;b_27;1;;
24;b_37;b_39;1;;
25;b_29;b_24;1;;
26;b_31;b_19;1;;
27;b_47;b_38;1;;
28;b_9;b_2;1;;
29;b_26;b_35;1;;
30;b_12;b_49;1;;
31;b_2;b_29;1;;
32;b_45;b_10;1;;
33;b_7;b_36;1;;
34;b_27;b_12;1;;
35;b_31;b_24;1;;
36;b_46;b_36;1;;
37;b_35;b_3;1;;
38;b_11;b_24;1;;
39;b_46;b_15;1;;
40;b_41;b_43;1;;
41;b_11;b_25;1;;
42;b_2;b_33;1;;
43;b_8;b_11;1;;
44;b_45;b_15;1;;
45;b_48;b_11;1;;
46;b_6;b_18;1;;
47;b_6;b_30;1;;
48;b_48;b_7;1;;
49;b_5;b_11;1;;
50;b_22;b_19;1;;
51;b_28;b_9;1;;
52;b_41;b_15;1;;
53;b_7;b_28;1;;
54;b_37;b_26;1;;
55;b_20;b_41;1;;
56;b_46;b_8;1;;
57;b_3;b_37;1;;
58;b_37;b_30;1;;
59;b_13;b_31;1;;
60;b_6;b_17;1;;
61;b_29;b_14;1;;
62;b_29;b_7;1;;
63;b_35;b_29;1;;
64;b_31;b_41;1;;
65;b_28;b_16;1;;
66;b_0;b_16;1;;
67;b_43;b_35;1;;
68;b_18;b_40;1;;
69;b_34;b_42;1;;
70;b_21;b_45;1;;
71;b_41;b_42;1;;
72;b_16;b_48;1;;
73;b_47;b_1;1;;
74;b_7;b_27;1;;
75;b_26;b_5;1;;
76;b_33;b_5;1;;
77;b_7;b_2;1;;
78;b_9;b_18;1;;
79;b_26;b_16;1;;
80;b_13;b_15;1;;
81;b_48;b_18;1;;
82;b_23;b_32;1;;
83;b_4;b_25;1;;
84;b_40;b_34;1;;
85;b_8;b_44;1;;
86;b_47;b_12;1;;
87;b_17;b_3;1;;
88;b_1;b_13;1;;
89;b_24;b_12;1;;
90;b_40;b_49;1;;
91;b_2;b_24;1;;
92;b_49;b_36;1;;
93;b_31;b_28;1;;
94;b_33;b_20;1;;
95;b_48;b_33;1;;
96;b_19;b_2;1;;
97;b_42;b_48;1;;
98;b_34;b_8;1;;
99;b_48;b_23;1;;
100;b_37;b_0;1;;
101;b_36;b_38;1;;
102;b_40;b_14;1;;
103;b_25;b_26;1;;
104;b_26;b_23;1;;
105;b_22;b_23;1;;
106;b_40;b_20;1;;
107;b_0;b_10;1;;
108;b_30;b_28;1;;
109;b_30;b_7;1;;
110;b_15;b_14;1;;
111;b_27;b_25;1;;
112;b_3;b_11;1;;
113;b_8;b_49;1;;
114;b_12;b_35;1;;
115;b_17;b_9;1;;
116;b_31;b_15;1;;
117;b_5;b_15;1;;
118;b_1;b_39;1;;
119;b_22;b_6;1;;
120;b_29;b_34;1;;
121;b_48;b_17;1;;
122;b_34;b_26;1;;
123;b_13;b_22;1;;
124;b_30;b_38;1;;
125;b_35;b_36;1;;
126;b_47;b_27;1;;
127;b_30;b_12;1;;
128;b_42;b_34;1;;
129;b_36;b_45;1;;
130;b_1;b_24;1;;
131;b_35;b_15;1;;
132;b_4;b_12;1;;
133;b_6;b_41;1;;
134;b_20;b_42;1;;
135;b_8;b_45;1;;
136;b_24;b_7;1;;
137;b_14;b_31;1;;
138;b_1;b_45;1;;
139;b_0;b_22;1;;
140;b_20;b_11;1;;
141;b_25;b_46;1;;
142;b_39;b_34;1;;
143;b_28;b_26;1;;
144;b_31;b_2;1;;
145;b_25;b_47;1;;
146;b_20;b_37;1;;
147;b_41;b_8;1;;
148;b_26;b_33;1;;
149;b_5;b_2;1;;
150;b_25;b_6;1;;
151;b_23;b_5;1;;
152;b_16;b_20;1;;
153;b_27;b_30;1;;
154;b_40;b_0;1;;
