Nr;Start;Ziel;Volumen;Hub1;Hub2
1;b_8;b_27;1;;
2;b_43;b_15;1;;
3;b_24;b_41;1;;
4;b_26;b_39;1;;
5;b_26;b_23;1;;
6;b_11;b_12;1;;
7;b_1;b_17;1;;
8;b_44;b_15;1;;
9;b_37;b_32;1;;
10;b_5;b_11;1;;
11;b_11;b_24;1;;
12;b_44;b_48;1;;
13;b_11;b_20;1;;
14;b_9;b_31;1;;
15;b_20;b_43;1;;
16;b_26;b_13;1;;
17;b_5;b_31;1;;
18;b_7;b_21;1;;
19;b_13;b_1;1;;
20;b_39;b_37;1;;
21;b_6;b_23;1;;
22;b_11;b_7;1;;
23;b_17;b_38;1;;
24;b_30;b_10;1;;
25;b_12;b_44;1;;
26;b_16;b_4;1;;
27;b_37;b_6;1;;
28;b_8;b_25;1;;
29;b_36;b_28;1;;
30;b_14;b_34;1;;
31;b_8;b_10;1;;
32;b_36;b_14;1;;
33;b_39;b_47;1;;
34;b_0;b_7;1;;
35;b_15;b_30;1;;
36;b_11;b_38;1;;
37;b_2;b_27;1;;
38;b_30;b_42;1;;
39;b_24;b_14;1;;
40;b_25;b_27;1;;
41;b_8;b_46;1;;
42;b_18;b_2;1;;
43;b_46;b_10;1;;
44;b_39;b_19;1;;
45;b_17;b_33;1;;
46;b_28;b_21;1;;
47;b_43;b_39;1;;
48;b_15;b_26;1;;
49;b_23;b_42;1;;
50;b_23;b_49;1;;
51;b_32;b_44;1;;
52;b_33;b_5;1;;
53;b_48;b_40;1;;
54;b_20;b_16;1;;
55;b_8;b_14;1;;
56;b_37;b_3;1;;
57;b_21;b_37;1;;
58;b_31;b_12;1;;
59;b_34;b_47;1;;
60;b_1;b_41;1;;
61;b_8;b_29;1;;
62;b_49;b_26;1;;
63;b_21;b_43;1;;
64;b_44;b_41;1;;
65;b_36;b_32;1;;
66;b_39;b_21;1;;
67;b_43;b_9;1;;
68;b_35;b_23;1;;
69;b_20;b_7;1;;
70;b_6;b_21;1;;
71;b_2;b_16;1;;
72;b_0;b_41;1;;
73;b_0;b_46;1;;
74;b_46;b_26;1;;
75;b_27;b_6;1;;
76;b_11;b_22;1;;
77;b_37;b_21;1;;
78;b_5;b_46;1;;
79;b_34;b_7;1;;
80;b_41;b_15;1;;
81;b_45;b_20;1;;
82;b_46;b_22;1;;
83;b_14;b_10;1;;
84;b_49;b_3;1;;
85;b_17;b_44;1;;
86;b_27;b_39;1;;
87;b_17;b_24;1;;
88;b_12;b_13;1;;
89;b_49;b_47;1;;
90;b_43;b_48;1;;
91;b_24;b_20;1;;
92;b_42;b_14;1;;
93;b_12;b_2;1;;
94;b_13;b_46;1;;
95;b_40;b_48;1;;
96;b_30;b_34;1;;
97;b_14;b_5;1;;
98;b_4;b_36;1;;
99;b_28;b_41;1;;
100;b_32;b_28;1;;
101;b_9;b_11;1;;
102;b_22;b_21;1;;
103;b_47;b_15;1;;
104;b_11;b_42;1;;
105;b_13;b_7;1;;
106;b_13;b_17;1;;
107;b_22;b_34;1;;
108;b_0;b_21;1;;
109;b_10;b_30;1;;
110;b_22;b_46;1;;
111;b_28;b_40;1;;
112;b_13;b_36;1;;
113;b_40;b_17;1;;
114;b_19;b_13;1;;
115;b_45;b_44;1;;
116;b_47;b_41;1;;
117;b_41;b_46;1;;
118;b_17;b_47;1;;
119;b_34;b_33;1;;
120;b_14;b_40;1;;
121;b_14;b_8;1;;
122;b_1;b_3;1;;
123;b_48;b_49;1;;
124;b_16;b_48;1;;
125;b_12;b_37;1;;
126;b_4;b_21;1;;
127;b_35;b_17;1;;
128;b_10;b_40;1;;
129;b_17;b_41;1;;
130;b_11;b_25;1;;
131;b_15;b_14;1;;
132;b_48;b_29;1;;
133;b_33;b_22;1;;
134;b_21;b_5;1;;
135;b_28;b_26;1;;
136;b_25;b_5;1;;
137;b_43;b_12;1;;
138;b_38;b_10;1;;
139;b_2;b_6;1;;
140;b_37;b_4;1;;
141;b_47;b_40;1;;
142;b_22;b_42;1;;
143;b_10;b_0;1;;
144;b_25;b_42;1;;
145;b_30;b_20;1;;
146;b_4;b_26;1;;
147;b_13;b_41;1;;
148;b_30;b_23;1;;
149;b_16;b_24;1;;
150;b_30;b_16;1;;
151;b_0;b_23;1;;
152;b_12;b_40;1;;
153;b_2;b_36;1;;
154;b_31;b_6;1;;
155;b_2;b_5;1;;
156;b_44;b_27;1;;
157;b_36;b_46;1;;
158;b_3;b_9;1;;
159;b_2;b_46;1;;
160;b_18;b_4;1;;
161;b_41;b_20;1;;
162;b_42;b_49;1;;
163;b_25;b_26;1;;
164;b_38;b_27;1;;
165;b_44;b_26;1;;
166;b_13;b_4;1;;
167;b_35;b_39;1;;
168;b_22;b_23;1;;
169;b_49;b_41;1;;
170;b_13;b_9;1;;
171;b_15;b_40;1;;
172;b_3;b_44;1;;
173;b_41;b_28;1;;
174;b_30;b_37;1;;
175;b_13;b_21;1;;
176;b_43;b_4;1;;
177;b_42;b_7;1;;
178;b_27;b_19;1;;
179;b_3;b_24;1;;
180;b_3;b_0;1;;
181;b_31;b_5;1;;
182;b_43;b_25;1;;
183;b_46;b_33;1;;
184;b_43;b_20;1;;
185;b_13;b_26;1;;
186;b_13;b_43;1;;
187;b_41;b_49;1;;
188;b_33;b_8;1;;
189;b_14;b_9;1;;
190;b_36;b_31;1;;
191;b_11;b_47;1;;
192;b_34;b_16;1;;
193;b_21;b_34;1;;
194;b_2;b_29;1;;
195;b_32;b_29;1;;
196;b_16;b_2;1;;
197;b_27;b_1;1;;
198;b_33;b_34;1;;
199;b_13;b_48;1;;
200;b_0;b_18;1;;
201;b_34;b_21;1;;
202;b_46;b_41;1;;
203;b_19;b_14;1;;
204;b_47;b_21;1;;
205;b_4;b_2;1;;
206;b_17;b_34;1;;
207;b_36;b_5;1;;
208;b_2;b_43;1;;
209;b_48;b_17;1;;
210;b_39;b_49;1;;
211;b_43;b_16;1;;
212;b_46;b_32;1;;
213;b_1;b_11;1;;
214;b_44;b_34;1;;
215;b_18;b_40;1;;
216;b_44;b_43;1;;
217;b_18;b_7;1;;
218;b_13;b_27;1;;
219;b_42;b_27;1;;
220;b_44;b_25;1;;
221;b_11;b_27;1;;
222;b_29;b_1;1;;
223;b_5;b_39;1;;
224;b_30;b_32;1;;
225;b_31;b_26;1;;
226;b_23;b_44;1;;
227;b_12;b_48;1;;
228;b_31;b_40;1;;
229;b_18;b_30;1;;
230;b_34;b_49;1;;
231;b_35;b_24;1;;
232;b_48;b_27;1;;
233;b_22;b_3;1;;
234;b_35;b_11;1;;
235;b_20;b_33;1;;
236;b_5;b_8;1;;
237;b_20;b_46;1;;
238;b_7;b_39;1;;
239;b_42;b_44;1;;
240;b_43;b_22;1;;
241;b_2;b_26;1;;
242;b_14;b_36;1;;
243;b_27;b_46;1;;
244;b_14;b_25;1;;
245;b_30;b_41;1;;
246;b_42;b_31;1;;
247;b_42;b_40;1;;
248;b_48;b_13;1;;
249;b_13;b_12;1;;
250;b_43;b_28;1;;
251;b_11;b_6;1;;
252;b_9;b_7;1;;
253;b_11;b_40;1;;
254;b_38;b_37;1;;
255;b_26;b_28;1;;
256;b_21;b_40;1;;
257;b_7;b_37;1;;
258;b_28;b_9;1;;
259;b_5;b_47;1;;
260;b_29;b_49;1;;
261;b_15;b_33;1;;
262;b_12;b_9;1;;
263;b_18;b_26;1;;
264;b_14;b_47;1;;
265;b_28;b_27;1;;
266;b_1;b_46;1;;
267;b_3;b_47;1;;
268;b_9;b_6;1;;
269;b_36;b_29;1;;
270;b_20;b_47;1;;
271;b_42;b_9;1;;
272;b_20;b_14;1;;
273;b_38;b_22;1;;
274;b_23;b_10;1;;
275;b_26;b_9;1;;
276;b_7;b_38;1;;
277;b_22;b_12;1;;
278;b_48;b_9;1;;
279;b_48;b_22;1;;
280;b_49;b_15;1;;
281;b_41;b_19;1;;
282;b_38;b_49;1;;
283;b_19;b_44;1;;
284;b_37;b_43;1;;
285;b_46;b_6;1;;
286;b_41;b_45;1;;
287;b_46;b_39;1;;
288;b_25;b_3;1;;
289;b_29;b_20;1;;
290;b_32;b_15;1;;
291;b_28;b_24;1;;
292;b_47;b_13;1;;
293;b_20;b_45;1;;
294;b_29;b_16;1;;
295;b_10;b_2;1;;
