Nr;Start;Ziel;Volumen;Hub1;Hub2
1;b_15;b_32;1;;
2;b_49;b_23;1;;
3;b_39;b_20;1;;
4;b_30;b_46;1;;
5;b_25;b_15;1;;
6;b_45;b_46;1;;
7;b_23;b_22;1;;
8;b_38;b_12;1;;
9;b_12;b_45;1;;
10;b_10;b_12;1;;
11;b_18;b_49;1;;
12;b_9;b_35;1;;
13;b_21;b_3;1;;
14;b_35;b_45;1;;
15;b_22;b_11;1;;
16;b_49;b_7;1;;
17;b_49;b_10;1;;
18;b_23;b_43;1;;
19;b_30;b_14;1;;
20;b_15;b_48;1;;
21;b_34;b_38;1;;
22;b_48;b_9;1;;
23;b_45;b_4;1;;
24;b_9;b_20;1;;
25;b_12;b_8;1;;
26;b_17;b_9;1;;
27;b_18;b_33;1;;
28;b_44;b_34;1;;
29;b_33;b_4;1;;
30;b_31;b_35;1;;
31;b_47;b_19;1;;
32;b_13;b_42;1;;
33;b_25;b_32;1;;
34;b_31;b_33;1;;
35;b_8;b_36;1;;
36;b_24;b_36;1;;
37;b_11;b_44;1;;
38;b_1;b_40;1;;
39;b_12;b_5;1;;
40;b_43;b_30;1;;
41;b_23;b_14;1;;
42;b_3;b_21;1;;
43;b_7;b_23;1;;
44;b_6;b_18;1;;
45;b_22;b_37;1;;
46;b_13;b_44;1;;
47;b_18;b_38;1;;
48;b_10;b_2;1;;
49;b_24;b_44;1;;
50;b_25;b_7;1;;
51;b_27;b_32;1;;
52;b_3;b_24;1;;
53;b_24;b_47;1;;
54;b_3;b_16;1;;
55;b_32;b_43;1;;
56;b_15;b_17;1;;
57;b_34;b_14;1;;
58;b_26;b_15;1;;
59;b_40;b_14;1;;
60;b_9;b_11;1;;
61;b_30;b_24;1;;
62;b_48;b_31;1;;
63;b_41;b_43;1;;
64;b_17;b_0;1;;
65;b_45;b_3;1;;
66;b_26;b_34;1;;
67;b_40;b_35;1;;
68;b_25;b_33;1;;
69;b_16;b_7;1;;
70;b_12;b_49;1;;
71;b_44;b_24;1;;
72;b_20;b_17;1;;
73;b_12;b_0;1;;
74;b_40;b_0;1;;
75;b_11;b_5;1;;
76;b_37;b_16;1;;
77;b_34;b_46;1;;
78;b_9;b_3;1;;
79;b_34;b_11;1;;
80;b_0;b_1;1;;
81;b_23;b_6;1;;
82;b_22;b_2;1;;
83;b_37;b_22;1;;
84;b_0;b_21;1;;
85;b_46;b_4;1;;
86;b_47;b_15;1;;
87;b_43;b_17;1;;
88;b_37;b_4;1;;
89;b_25;b_47;1;;
90;b_4;b_26;1;;
91;b_26;b_27;1;;
92;b_38;b_35;1;;
93;b_43;b_10;1;;
94;b_6;b_42;1;;
95;b_24;b_46;1;;
96;b_29;b_7;1;;
97;b_12;b_15;1;;
98;b_28;b_38;1;;
99;b_27;b_40;1;;
100;b_7;b_34;1;;
101;b_6;b_22;1;;
102;b_26;b_49;1;;
103;b_42;b_46;1;;
104;b_0;b_47;1;;
105;b_21;b_38;1;;
106;b_35;b_0;1;;
107;b_24;b_12;1;;
108;b_33;b_42;1;;
109;b_37;b_25;1;;
110;b_46;b_47;1;;
111;b_9;b_1;1;;
112;b_20;b_9;1;;
113;b_8;b_1;1;;
114;b_18;b_36;1;;
115;b_15;b_43;1;;
116;b_16;b_22;1;;
117;b_44;b_8;1;;
118;b_40;b_18;1;;
119;b_22;b_43;1;;
120;b_29;b_49;1;;
121;b_29;b_25;1;;
122;b_38;b_29;1;;
123;b_4;b_34;1;;
124;b_32;b_39;1;;
125;b_6;b_0;1;;
126;b_14;b_6;1;;
127;b_3;b_39;1;;
128;b_10;b_23;1;;
129;b_46;b_5;1;;
130;b_8;b_20;1;;
131;b_23;b_35;1;;
132;b_33;b_17;1;;
133;b_40;b_25;1;;
134;b_20;b_32;1;;
135;b_26;b_39;1;;
136;b_5;b_10;1;;
137;b_40;b_21;1;;
138;b_41;b_19;1;;
139;b_13;b_37;1;;
140;b_30;b_37;1;;
141;b_38;b_32;1;;
142;b_1;b_39;1;;
143;b_8;b_9;1;;
144;b_9;b_37;1;;
145;b_47;b_6;1;;
146;b_48;b_46;1;;
147;b_16;b_26;1;;
148;b_48;b_41;1;;
149;b_18;b_47;1;;
150;b_20;b_39;1;;
151;b_41;b_25;1;;
152;b_1;b_27;1;;
153;b_24;b_1;1;;
154;b_49;b_29;1;;
155;b_28;b_39;1;;
156;b_35;b_8;1;;
157;b_44;b_18;1;;
158;b_32;b_7;1;;
159;b_3;b_17;1;;
160;b_30;b_15;1;;
