Nr;Start;Ziel;Volumen;Hub1;Hub2
1;b_19;b_44;1;;
2;b_26;b_24;1;;
3;b_14;b_8;1;;
4;b_46;b_24;1;;
5;b_8;b_7;1;;
6;b_1;b_15;1;;
7;b_20;b_49;1;;
8;b_29;b_12;1;;
9;b_26;b_39;1;;
10;b_28;b_20;1;;
11;b_25;b_7;1;;
12;b_0;b_31;1;;
13;b_12;b_7;1;;
14;b_16;b_25;1;;
15;b_36;b_34;1;;
16;b_29;b_32;1;;
17;b_35;b_18;1;;
18;b_12;b_31;1;;
19;b_1;b_22;1;;
20;b_14;b_5;1;;
21;b_13;b_39;1;;
22;b_13;b_23;1;;
23;b_35;b_31;1;;
24;b_27;b_34;1;;
25;b_28;b_1;1;;
26;b_46;b_32;1;;
27;b_14;b_49;1;;
28;b_23;b_7;1;;
29;b_39;b_8;1;;
30;b_28;b_29;1;;
31;b_10;b_27;1;;
32;b_13;b_10;1;;
33;b_0;b_6;1;;
34;b_33;b_3;1;;
35;b_23;b_11;1;;
36;b_42;b_2;1;;
37;b_18;b_15;1;;
38;b_31;b_28;1;;
39;b_42;b_43;1;;
40;b_28;b_38;1;;
41;b_41;b_31;1;;
42;b_26;b_0;1;;
43;b_31;b_8;1;;
44;b_14;b_45;1;;
45;b_46;b_33;1;;
46;b_13;b_14;1;;
47;b_44;b_30;1;;
48;b_49;b_45;1;;
49;b_47;b_39;1;;
50;b_41;b_14;1;;
51;b_10;b_30;1;;
52;b_25;b_33;1;;
53;b_33;b_10;1;;
54;b_5;b_31;1;;
55;b_32;b_41;1;;
56;b_37;b_27;1;;
57;b_16;b_15;1;;
58;b_5;b_47;1;;
59;b_17;b_26;1;;
60;b_38;b_9;1;;
61;b_4;b_30;1;;
62;b_44;b_32;1;;
63;b_1;b_11;1;;
64;b_31;b_27;1;;
65;b_16;b_36;1;;
66;b_44;b_22;1;;
67;b_15;b_22;1;;
68;b_32;b_31;1;;
69;b_8;b_0;1;;
70;b_4;b_15;1;;
71;b_46;b_25;1;;
72;b_12;b_40;1;;
73;b_7;b_17;1;;
74;b_36;b_29;1;;
75;b_35;b_5;1;;
76;b_30;b_46;1;;
