Nr;Start;Ziel;Volumen;Hub1;Hub2
1;b_43;b_27;1;;
2;b_18;b_44;1;;
3;b_30;b_39;1;;
4;b_27;b_39;1;;
5;b_44;b_8;1;;
6;b_48;b_13;1;;
7;b_23;b_11;1;;
8;b_25;b_6;1;;
9;b_45;b_47;1;;
10;b_38;b_20;1;;
11;b_40;b_2;1;;
12;b_25;b_36;1;;
13;b_14;b_38;1;;
14;b_24;b_6;1;;
15;b_5;b_3;1;;
16;b_1;b_40;1;;
17;b_24;b_33;1;;
18;b_17;b_25;1;;
19;b_22;b_33;1;;
20;b_43;b_41;1;;
21;b_7;b_14;1;;
22;b_7;b_17;1;;
23;b_29;b_4;1;;
24;b_36;b_45;1;;
25;b_30;b_44;1;;
26;b_32;b_13;1;;
27;b_40;b_12;1;;
28;b_23;b_25;1;;
29;b_37;b_23;1;;
30;b_8;b_30;1;;
31;b_14;b_16;1;;
32;b_11;b_16;1;;
33;b_34;b_40;1;;
34;b_32;b_19;1;;
35;b_12;b_25;1;;
36;b_41;b_39;1;;
37;b_38;b_23;1;;
38;b_15;b_18;1;;
39;b_41;b_0;1;;
40;b_31;b_16;1;;
41;b_16;b_18;1;;
42;b_2;b_39;1;;
43;b_1;b_32;1;;
44;b_13;b_24;1;;
45;b_26;b_14;1;;
46;b_48;b_2;1;;
47;b_43;b_1;1;;
48;b_35;b_36;1;;
49;b_33;b_12;1;;
50;b_17;b_2;1;;
51;b_11;b_14;1;;
52;b_32;b_49;1;;
53;b_14;b_40;1;;
54;b_30;b_28;1;;
55;b_49;b_12;1;;
56;b_8;b_32;1;;
57;b_13;b_46;1;;
58;b_33;b_9;1;;
59;b_22;b_5;1;;
60;b_39;b_33;1;;
61;b_5;b_45;1;;
62;b_23;b_39;1;;
63;b_13;b_32;1;;
64;b_8;b_12;1;;
65;b_41;b_5;1;;
66;b_24;b_42;1;;
67;b_7;b_42;1;;
68;b_7;b_22;1;;
69;b_46;b_3;1;;
70;b_40;b_7;1;;
71;b_12;b_16;1;;
72;b_19;b_32;1;;
73;b_25;b_18;1;;
74;b_8;b_38;1;;
75;b_48;b_8;1;;
76;b_15;b_16;1;;
77;b_4;b_19;1;;
78;b_47;b_30;1;;
79;b_43;b_42;1;;
80;b_40;b_8;1;;
81;b_8;b_28;1;;
82;b_30;b_29;1;;
83;b_16;b_9;1;;
84;b_39;b_21;1;;
85;b_31;b_19;1;;
86;b_3;b_22;1;;
87;b_30;b_5;1;;
88;b_17;b_23;1;;
89;b_14;b_30;1;;
90;b_32;b_40;1;;
91;b_23;b_47;1;;
92;b_38;b_16;1;;
93;b_27;b_24;1;;
94;b_40;b_4;1;;
95;b_26;b_29;1;;
96;b_7;b_26;1;;
97;b_11;b_21;1;;
98;b_35;b_4;1;;
99;b_18;b_31;1;;
100;b_39;b_18;1;;
101;b_26;b_37;1;;
102;b_5;b_26;1;;
103;b_0;b_31;1;;
104;b_21;b_39;1;;
105;b_38;b_44;1;;
106;b_6;b_29;1;;
107;b_21;b_19;1;;
108;b_3;b_5;1;;
109;b_17;b_32;1;;
110;b_17;b_22;1;;
111;b_2;b_8;1;;
112;b_28;b_12;1;;
113;b_44;b_26;1;;
114;b_34;b_29;1;;
115;b_1;b_39;1;;
116;b_21;b_48;1;;
117;b_34;b_36;1;;
118;b_31;b_43;1;;
119;b_6;b_4;1;;
120;b_37;b_6;1;;
121;b_23;b_44;1;;
122;b_37;b_28;1;;
123;b_3;b_33;1;;
124;b_8;b_41;1;;
125;b_2;b_14;1;;
126;b_24;b_23;1;;
127;b_15;b_24;1;;
128;b_29;b_9;1;;
129;b_39;b_19;1;;
130;b_14;b_9;1;;
131;b_3;b_27;1;;
132;b_28;b_15;1;;
133;b_12;b_30;1;;
134;b_2;b_44;1;;
135;b_33;b_4;1;;
136;b_18;b_38;1;;
137;b_0;b_10;1;;
138;b_32;b_14;1;;
139;b_7;b_1;1;;
140;b_26;b_8;1;;
141;b_42;b_43;1;;
142;b_23;b_31;1;;
143;b_29;b_34;1;;
144;b_32;b_24;1;;
145;b_0;b_15;1;;
146;b_6;b_20;1;;
147;b_18;b_17;1;;
148;b_1;b_6;1;;
149;b_19;b_11;1;;
150;b_48;b_43;1;;
151;b_32;b_3;1;;
152;b_19;b_25;1;;
153;b_0;b_25;1;;
154;b_1;b_7;1;;
155;b_41;b_43;1;;
156;b_20;b_34;1;;
157;b_1;b_4;1;;
158;b_25;b_37;1;;
159;b_35;b_42;1;;
160;b_45;b_42;1;;
161;b_46;b_10;1;;
162;b_10;b_45;1;;
163;b_23;b_35;1;;
164;b_32;b_41;1;;
165;b_10;b_12;1;;
166;b_9;b_3;1;;
167;b_30;b_24;1;;
168;b_34;b_8;1;;
169;b_41;b_45;1;;
170;b_36;b_21;1;;
171;b_2;b_30;1;;
172;b_49;b_7;1;;
173;b_22;b_28;1;;
174;b_34;b_28;1;;
175;b_27;b_34;1;;
176;b_29;b_30;1;;
177;b_32;b_9;1;;
178;b_34;b_42;1;;
179;b_40;b_39;1;;
180;b_33;b_25;1;;
181;b_9;b_0;1;;
182;b_22;b_27;1;;
183;b_41;b_30;1;;
184;b_26;b_17;1;;
185;b_40;b_32;1;;
186;b_33;b_45;1;;
187;b_15;b_47;1;;
188;b_18;b_30;1;;
189;b_39;b_23;1;;
190;b_17;b_40;1;;
191;b_32;b_2;1;;
192;b_23;b_19;1;;
193;b_6;b_0;1;;
194;b_39;b_37;1;;
195;b_4;b_38;1;;
196;b_33;b_19;1;;
197;b_33;b_28;1;;
198;b_35;b_19;1;;
199;b_18;b_16;1;;
200;b_39;b_44;1;;
201;b_23;b_5;1;;
202;b_22;b_45;1;;
203;b_19;b_15;1;;
204;b_42;b_12;1;;
205;b_18;b_14;1;;
206;b_8;b_21;1;;
207;b_35;b_33;1;;
208;b_42;b_7;1;;
209;b_46;b_35;1;;
210;b_28;b_13;1;;
211;b_0;b_16;1;;
212;b_21;b_32;1;;
213;b_7;b_36;1;;
214;b_46;b_40;1;;
215;b_36;b_12;1;;
216;b_25;b_39;1;;
217;b_28;b_34;1;;
218;b_18;b_8;1;;
219;b_4;b_31;1;;
220;b_34;b_27;1;;
221;b_46;b_1;1;;
222;b_26;b_28;1;;
223;b_11;b_41;1;;
224;b_6;b_23;1;;
225;b_39;b_28;1;;
226;b_27;b_33;1;;
227;b_27;b_5;1;;
228;b_10;b_23;1;;
229;b_20;b_40;1;;
230;b_47;b_36;1;;
231;b_6;b_16;1;;
232;b_30;b_0;1;;
233;b_40;b_21;1;;
234;b_15;b_23;1;;
