Nr;Start;Ziel;Volumen;Hub1;Hub2
1;b_35;b_49;1;;
2;b_31;b_29;1;;
3;b_26;b_49;1;;
4;b_38;b_12;1;;
5;b_38;b_25;1;;
6;b_4;b_31;1;;
7;b_44;b_43;1;;
8;b_32;b_30;1;;
9;b_40;b_36;1;;
10;b_40;b_30;1;;
11;b_5;b_36;1;;
12;b_17;b_8;1;;
13;b_1;b_44;1;;
14;b_42;b_29;1;;
15;b_23;b_43;1;;
16;b_13;b_41;1;;
17;b_41;b_40;1;;
18;b_36;b_40;1;;
19;b_23;b_24;1;;
20;b_0;b_30;1;;
21;b_21;b_11;1;;
22;b_5;b_19;1;;
23;b_27;b_3;1;;
24;b_14;b_30;1;;
25;b_35;b_1;1;;
26;b_40;b_31;1;;
27;b_28;b_34;1;;
28;b_25;b_45;1;;
29;b_10;b_15;1;;
30;b_30;b_15;1;;
31;b_22;b_44;1;;
32;b_37;b_42;1;;
33;b_5;b_39;1;;
34;b_40;b_33;1;;
35;b_37;b_40;1;;
36;b_3;b_14;1;;
37;b_4;b_45;1;;
38;b_0;b_43;1;;
39;b_3;b_2;1;;
40;b_20;b_16;1;;
41;b_31;b_4;1;;
42;b_24;b_48;1;;
43;b_47;b_18;1;;
44;b_38;b_22;1;;
45;b_27;b_18;1;;
46;b_14;b_7;1;;
47;b_3;b_19;1;;
48;b_36;b_49;1;;
49;b_40;b_35;1;;
50;b_46;b_29;1;;
51;b_27;b_17;1;;
52;b_7;b_15;1;;
53;b_4;b_14;1;;
54;b_34;b_4;1;;
55;b_2;b_5;1;;
56;b_39;b_45;1;;
57;b_1;b_40;1;;
58;b_2;b_22;1;;
59;b_21;b_5;1;;
60;b_44;b_7;1;;
61;b_6;b_34;1;;
62;b_34;b_23;1;;
63;b_31;b_35;1;;
64;b_25;b_19;1;;
65;b_43;b_38;1;;
66;b_7;b_40;1;;
67;b_49;b_16;1;;
68;b_23;b_1;1;;
69;b_41;b_46;1;;
70;b_10;b_45;1;;
71;b_1;b_47;1;;
72;b_23;b_40;1;;
73;b_9;b_17;1;;
74;b_8;b_38;1;;
75;b_14;b_38;1;;
76;b_6;b_42;1;;
77;b_30;b_9;1;;
78;b_46;b_49;1;;
79;b_47;b_3;1;;
80;b_33;b_13;1;;
81;b_42;b_12;1;;
82;b_37;b_23;1;;
83;b_12;b_21;1;;
84;b_22;b_6;1;;
85;b_4;b_12;1;;
86;b_49;b_20;1;;
87;b_36;b_43;1;;
88;b_20;b_19;1;;
89;b_11;b_14;1;;
90;b_12;b_6;1;;
91;b_29;b_11;1;;
92;b_10;b_7;1;;
93;b_24;b_14;1;;
94;b_4;b_26;1;;
95;b_28;b_27;1;;
96;b_27;b_30;1;;
97;b_26;b_4;1;;
98;b_40;b_38;1;;
99;b_45;b_31;1;;
100;b_49;b_5;1;;
101;b_31;b_28;1;;
102;b_1;b_24;1;;
103;b_8;b_41;1;;
104;b_40;b_15;1;;
105;b_49;b_3;1;;
106;b_11;b_7;1;;
107;b_1;b_29;1;;
108;b_29;b_0;1;;
109;b_46;b_37;1;;
110;b_45;b_27;1;;
111;b_2;b_25;1;;
112;b_49;b_26;1;;
113;b_4;b_15;1;;
114;b_42;b_4;1;;
115;b_24;b_28;1;;
116;b_40;b_41;1;;
117;b_46;b_34;1;;
118;b_34;b_6;1;;
119;b_2;b_16;1;;
120;b_5;b_0;1;;
121;b_48;b_36;1;;
122;b_23;b_7;1;;
123;b_29;b_41;1;;
124;b_34;b_7;1;;
125;b_26;b_37;1;;
126;b_17;b_24;1;;
127;b_15;b_35;1;;
128;b_20;b_47;1;;
129;b_39;b_33;1;;
130;b_1;b_38;1;;
131;b_39;b_21;1;;
132;b_20;b_37;1;;
133;b_7;b_43;1;;
134;b_17;b_1;1;;
135;b_9;b_34;1;;
136;b_15;b_20;1;;
137;b_28;b_47;1;;
138;b_6;b_8;1;;
139;b_28;b_33;1;;
140;b_32;b_44;1;;
141;b_5;b_16;1;;
142;b_46;b_0;1;;
143;b_43;b_32;1;;
144;b_47;b_43;1;;
145;b_12;b_8;1;;
146;b_43;b_15;1;;
147;b_13;b_16;1;;
148;b_38;b_20;1;;
149;b_16;b_3;1;;
150;b_45;b_12;1;;
151;b_2;b_19;1;;
152;b_31;b_37;1;;
153;b_40;b_27;1;;
154;b_8;b_7;1;;
155;b_19;b_10;1;;
156;b_11;b_18;1;;
157;b_38;b_15;1;;
158;b_17;b_30;1;;
159;b_40;b_26;1;;
160;b_44;b_35;1;;
161;b_10;b_20;1;;
162;b_46;b_7;1;;
163;b_42;b_8;1;;
164;b_21;b_2;1;;
165;b_49;b_40;1;;
166;b_19;b_3;1;;
167;b_0;b_9;1;;
168;b_23;b_17;1;;
169;b_17;b_4;1;;
170;b_36;b_2;1;;
171;b_38;b_17;1;;
172;b_41;b_20;1;;
173;b_10;b_36;1;;
174;b_28;b_5;1;;
175;b_48;b_26;1;;
176;b_27;b_24;1;;
177;b_25;b_15;1;;
178;b_2;b_31;1;;
179;b_3;b_11;1;;
180;b_42;b_20;1;;
181;b_19;b_41;1;;
182;b_36;b_33;1;;
183;b_30;b_35;1;;
184;b_20;b_48;1;;
185;b_20;b_42;1;;
186;b_35;b_39;1;;
187;b_41;b_32;1;;
188;b_48;b_30;1;;
189;b_2;b_18;1;;
190;b_25;b_36;1;;
191;b_48;b_8;1;;
192;b_18;b_25;1;;
193;b_36;b_27;1;;
194;b_10;b_1;1;;
195;b_38;b_1;1;;
196;b_33;b_49;1;;
197;b_29;b_39;1;;
198;b_16;b_49;1;;
199;b_19;b_20;1;;
200;b_2;b_40;1;;
201;b_44;b_13;1;;
202;b_5;b_26;1;;
203;b_39;b_24;1;;
204;b_10;b_11;1;;
205;b_37;b_5;1;;
206;b_49;b_35;1;;
207;b_19;b_4;1;;
208;b_42;b_34;1;;
209;b_23;b_27;1;;
210;b_21;b_9;1;;
211;b_9;b_49;1;;
212;b_6;b_28;1;;
213;b_0;b_1;1;;
214;b_9;b_10;1;;
215;b_44;b_24;1;;
216;b_5;b_6;1;;
217;b_22;b_31;1;;
218;b_41;b_31;1;;
219;b_1;b_30;1;;
220;b_32;b_5;1;;
221;b_49;b_31;1;;
222;b_34;b_35;1;;
223;b_25;b_9;1;;
224;b_39;b_11;1;;
225;b_14;b_17;1;;
226;b_14;b_8;1;;
227;b_37;b_28;1;;
228;b_25;b_18;1;;
229;b_28;b_6;1;;
230;b_8;b_25;1;;
231;b_33;b_48;1;;
232;b_44;b_1;1;;
233;b_38;b_41;1;;
