Nr;Start;Ziel;Volumen;Hub1;Hub2
1;b_27;b_24;1;;
2;b_46;b_14;1;;
3;b_30;b_49;1;;
4;b_25;b_41;1;;
5;b_43;b_44;1;;
6;b_2;b_38;1;;
7;b_48;b_38;1;;
8;b_18;b_48;1;;
9;b_28;b_34;1;;
10;b_32;b_26;1;;
11;b_22;b_26;1;;
12;b_3;b_8;1;;
13;b_16;b_8;1;;
14;b_17;b_16;1;;
15;b_12;b_49;1;;
16;b_25;b_44;1;;
17;b_49;b_38;1;;
18;b_40;b_38;1;;
19;b_9;b_0;1;;
20;b_35;b_34;1;;
21;b_48;b_46;1;;
22;b_49;b_44;1;;
23;b_28;b_0;1;;
24;b_41;b_30;1;;
25;b_13;b_43;1;;
26;b_26;b_21;1;;
27;b_5;b_22;1;;
28;b_44;b_9;1;;
29;b_45;b_2;1;;
30;b_39;b_20;1;;
31;b_5;b_33;1;;
32;b_14;b_35;1;;
33;b_8;b_39;1;;
34;b_43;b_46;1;;
35;b_5;b_27;1;;
36;b_9;b_22;1;;
37;b_21;b_20;1;;
38;b_29;b_20;1;;
39;b_41;b_13;1;;
40;b_20;b_22;1;;
41;b_7;b_19;1;;
42;b_1;b_38;1;;
43;b_40;b_16;1;;
44;b_27;b_9;1;;
45;b_1;b_2;1;;
46;b_4;b_8;1;;
47;b_23;b_3;1;;
48;b_31;b_32;1;;
49;b_32;b_49;1;;
50;b_39;b_2;1;;
51;b_36;b_43;1;;
52;b_46;b_7;1;;
53;b_33;b_8;1;;
54;b_0;b_20;1;;
55;b_3;b_20;1;;
56;b_37;b_11;1;;
57;b_39;b_36;1;;
58;b_45;b_27;1;;
59;b_15;b_28;1;;
60;b_40;b_23;1;;
61;b_3;b_38;1;;
62;b_24;b_20;1;;
63;b_47;b_21;1;;
64;b_47;b_6;1;;
65;b_6;b_10;1;;
66;b_41;b_40;1;;
67;b_22;b_27;1;;
68;b_33;b_46;1;;
69;b_21;b_49;1;;
70;b_13;b_20;1;;
71;b_42;b_28;1;;
72;b_8;b_26;1;;
73;b_35;b_28;1;;
74;b_45;b_37;1;;
75;b_7;b_49;1;;
76;b_14;b_10;1;;
77;b_3;b_48;1;;
78;b_23;b_17;1;;
79;b_33;b_48;1;;
80;b_11;b_29;1;;
81;b_34;b_43;1;;
82;b_10;b_31;1;;
83;b_40;b_22;1;;
84;b_22;b_20;1;;
85;b_49;b_20;1;;
86;b_27;b_42;1;;
87;b_40;b_46;1;;
88;b_40;b_0;1;;
89;b_31;b_15;1;;
90;b_39;b_14;1;;
91;b_48;b_35;1;;
92;b_33;b_24;1;;
93;b_14;b_20;1;;
94;b_31;b_17;1;;
95;b_22;b_45;1;;
96;b_12;b_13;1;;
97;b_27;b_40;1;;
98;b_29;b_7;1;;
99;b_20;b_43;1;;
100;b_37;b_6;1;;
101;b_46;b_0;1;;
102;b_43;b_30;1;;
103;b_31;b_20;1;;
104;b_49;b_37;1;;
105;b_2;b_40;1;;
106;b_23;b_32;1;;
107;b_48;b_37;1;;
108;b_25;b_48;1;;
109;b_1;b_25;1;;
110;b_36;b_49;1;;
111;b_34;b_31;1;;
112;b_30;b_32;1;;
113;b_29;b_0;1;;
114;b_10;b_33;1;;
115;b_31;b_5;1;;
116;b_7;b_6;1;;
117;b_0;b_49;1;;
118;b_28;b_42;1;;
119;b_43;b_1;1;;
120;b_26;b_38;1;;
121;b_36;b_20;1;;
122;b_44;b_0;1;;
123;b_0;b_39;1;;
124;b_43;b_12;1;;
125;b_39;b_4;1;;
126;b_34;b_33;1;;
127;b_39;b_37;1;;
128;b_31;b_33;1;;
129;b_20;b_38;1;;
130;b_16;b_37;1;;
131;b_39;b_1;1;;
132;b_8;b_28;1;;
133;b_23;b_44;1;;
134;b_13;b_11;1;;
