Nr;Start;Ziel;Volumen;Hub1;Hub2
1;b_16;b_29;1;;
2;b_29;b_22;1;;
3;b_13;b_35;1;;
4;b_9;b_5;1;;
5;b_11;b_10;1;;
6;b_10;b_26;1;;
7;b_47;b_8;1;;
8;b_36;b_25;1;;
9;b_35;b_20;1;;
10;b_44;b_45;1;;
11;b_1;b_44;1;;
12;b_10;b_44;1;;
13;b_34;b_22;1;;
14;b_38;b_4;1;;
15;b_41;b_37;1;;
16;b_5;b_41;1;;
17;b_19;b_36;1;;
18;b_37;b_43;1;;
19;b_34;b_43;1;;
20;b_17;b_49;1;;
21;b_27;b_16;1;;
22;b_47;b_41;1;;
23;b_27;b_18;1;;
24;b_22;b_21;1;;
25;b_27;b_3;1;;
26;b_47;b_38;1;;
27;b_37;b_21;1;;
28;b_24;b_36;1;;
29;b_4;b_39;1;;
30;b_5;b_32;1;;
31;b_33;b_14;1;;
32;b_41;b_5;1;;
33;b_35;b_0;1;;
34;b_37;b_23;1;;
35;b_19;b_7;1;;
36;b_20;b_14;1;;
37;b_27;b_31;1;;
38;b_37;b_25;1;;
39;b_49;b_7;1;;
40;b_45;b_44;1;;
41;b_2;b_13;1;;
42;b_10;b_6;1;;
43;b_29;b_11;1;;
44;b_18;b_38;1;;
45;b_47;b_45;1;;
46;b_8;b_34;1;;
47;b_34;b_7;1;;
48;b_43;b_41;1;;
49;b_0;b_8;1;;
50;b_26;b_25;1;;
51;b_10;b_20;1;;
52;b_11;b_31;1;;
53;b_42;b_19;1;;
54;b_33;b_35;1;;
55;b_31;b_16;1;;
56;b_11;b_45;1;;
57;b_37;b_15;1;;
58;b_43;b_29;1;;
59;b_41;b_23;1;;
60;b_46;b_8;1;;
61;b_36;b_22;1;;
62;b_13;b_45;1;;
63;b_19;b_27;1;;
64;b_22;b_43;1;;
65;b_41;b_12;1;;
66;b_32;b_18;1;;
67;b_14;b_44;1;;
68;b_43;b_28;1;;
69;b_37;b_39;1;;
70;b_8;b_41;1;;
71;b_18;b_22;1;;
72;b_28;b_23;1;;
73;b_48;b_13;1;;
74;b_10;b_34;1;;
75;b_24;b_0;1;;
76;b_22;b_6;1;;
77;b_35;b_16;1;;
78;b_31;b_32;1;;
79;b_11;b_21;1;;
80;b_5;b_18;1;;
81;b_40;b_25;1;;
82;b_0;b_46;1;;
83;b_38;b_2;1;;
84;b_1;b_26;1;;
85;b_15;b_21;1;;
86;b_25;b_29;1;;
87;b_47;b_16;1;;
88;b_22;b_37;1;;
89;b_13;b_7;1;;
90;b_24;b_30;1;;
91;b_35;b_38;1;;
92;b_41;b_40;1;;
93;b_18;b_49;1;;
94;b_36;b_41;1;;
95;b_19;b_25;1;;
96;b_17;b_14;1;;
97;b_5;b_19;1;;
98;b_4;b_49;1;;
99;b_36;b_49;1;;
100;b_49;b_10;1;;
101;b_49;b_34;1;;
102;b_7;b_30;1;;
103;b_6;b_19;1;;
104;b_7;b_38;1;;
105;b_30;b_48;1;;
106;b_44;b_39;1;;
107;b_43;b_47;1;;
108;b_14;b_4;1;;
109;b_43;b_44;1;;
110;b_3;b_34;1;;
111;b_22;b_46;1;;
112;b_26;b_45;1;;
113;b_12;b_26;1;;
114;b_15;b_43;1;;
115;b_25;b_10;1;;
116;b_46;b_45;1;;
117;b_0;b_18;1;;
118;b_16;b_41;1;;
119;b_24;b_39;1;;
120;b_26;b_17;1;;
121;b_43;b_6;1;;
122;b_42;b_36;1;;
123;b_10;b_43;1;;
124;b_23;b_20;1;;
125;b_41;b_20;1;;
126;b_8;b_20;1;;
127;b_33;b_26;1;;
128;b_9;b_0;1;;
129;b_16;b_8;1;;
130;b_45;b_27;1;;
131;b_19;b_13;1;;
132;b_18;b_30;1;;
133;b_49;b_29;1;;
134;b_49;b_19;1;;
135;b_26;b_23;1;;
136;b_5;b_13;1;;
137;b_7;b_3;1;;
138;b_1;b_6;1;;
139;b_48;b_4;1;;
140;b_29;b_13;1;;
141;b_23;b_13;1;;
142;b_17;b_31;1;;
143;b_26;b_5;1;;
144;b_1;b_45;1;;
145;b_41;b_16;1;;
146;b_26;b_3;1;;
147;b_44;b_12;1;;
148;b_43;b_4;1;;
149;b_46;b_5;1;;
150;b_35;b_9;1;;
151;b_15;b_3;1;;
152;b_42;b_43;1;;
153;b_6;b_15;1;;
154;b_43;b_37;1;;
155;b_11;b_19;1;;
156;b_10;b_4;1;;
157;b_8;b_24;1;;
158;b_29;b_20;1;;
159;b_9;b_38;1;;
160;b_32;b_49;1;;
161;b_18;b_3;1;;
162;b_46;b_42;1;;
163;b_47;b_30;1;;
164;b_5;b_40;1;;
165;b_46;b_11;1;;
166;b_44;b_14;1;;
167;b_11;b_23;1;;
168;b_9;b_32;1;;
169;b_25;b_24;1;;
170;b_24;b_35;1;;
171;b_16;b_49;1;;
172;b_36;b_20;1;;
173;b_43;b_17;1;;
174;b_32;b_40;1;;
175;b_24;b_47;1;;
176;b_5;b_33;1;;
177;b_1;b_21;1;;
178;b_4;b_6;1;;
179;b_32;b_16;1;;
180;b_8;b_13;1;;
181;b_49;b_45;1;;
182;b_22;b_29;1;;
183;b_36;b_38;1;;
184;b_13;b_47;1;;
185;b_7;b_39;1;;
186;b_8;b_21;1;;
187;b_28;b_40;1;;
188;b_28;b_8;1;;
189;b_11;b_32;1;;
190;b_30;b_45;1;;
191;b_31;b_49;1;;
192;b_45;b_0;1;;
193;b_24;b_23;1;;
194;b_11;b_33;1;;
195;b_37;b_3;1;;
196;b_26;b_38;1;;
197;b_21;b_29;1;;
198;b_34;b_6;1;;
199;b_47;b_6;1;;
200;b_25;b_0;1;;
201;b_9;b_21;1;;
202;b_20;b_27;1;;
203;b_36;b_8;1;;
204;b_2;b_46;1;;
205;b_5;b_14;1;;
206;b_2;b_45;1;;
207;b_45;b_31;1;;
208;b_26;b_46;1;;
209;b_31;b_39;1;;
210;b_31;b_18;1;;
211;b_0;b_22;1;;
212;b_30;b_21;1;;
213;b_36;b_28;1;;
214;b_37;b_2;1;;
215;b_18;b_47;1;;
216;b_45;b_32;1;;
217;b_26;b_14;1;;
218;b_15;b_17;1;;
219;b_45;b_29;1;;
220;b_40;b_9;1;;
221;b_40;b_34;1;;
222;b_6;b_39;1;;
223;b_37;b_6;1;;
