Nr;Start;Ziel;Volumen;Hub1;Hub2
1;b_0;b_27;1;;
2;b_42;b_46;1;;
3;b_2;b_38;1;;
4;b_37;b_22;1;;
5;b_46;b_4;1;;
6;b_23;b_0;1;;
7;b_11;b_5;1;;
8;b_31;b_38;1;;
9;b_40;b_13;1;;
10;b_5;b_14;1;;
11;b_38;b_20;1;;
12;b_26;b_17;1;;
13;b_18;b_1;1;;
14;b_24;b_34;1;;
15;b_13;b_14;1;;
16;b_9;b_44;1;;
17;b_41;b_2;1;;
18;b_11;b_23;1;;
19;b_32;b_39;1;;
20;b_8;b_3;1;;
21;b_49;b_18;1;;
22;b_48;b_34;1;;
23;b_23;b_49;1;;
24;b_19;b_49;1;;
25;b_12;b_40;1;;
26;b_28;b_46;1;;
27;b_19;b_20;1;;
28;b_4;b_3;1;;
29;b_36;b_12;1;;
30;b_10;b_23;1;;
31;b_40;b_34;1;;
32;b_47;b_21;1;;
33;b_39;b_18;1;;
34;b_10;b_34;1;;
35;b_35;b_20;1;;
36;b_45;b_41;1;;
37;b_2;b_27;1;;
38;b_47;b_9;1;;
39;b_17;b_32;1;;
40;b_29;b_25;1;;
41;b_40;b_9;1;;
42;b_34;b_19;1;;
43;b_33;b_43;1;;
44;b_17;b_25;1;;
45;b_12;b_16;1;;
46;b_30;b_33;1;;
47;b_3;b_21;1;;
48;b_22;b_8;1;;
49;b_24;b_28;1;;
50;b_10;b_46;1;;
51;b_29;b_41;1;;
52;b_1;b_24;1;;
53;b_21;b_10;1;;
54;b_28;b_30;1;;
55;b_26;b_46;1;;
56;b_10;b_3;1;;
57;b_33;b_37;1;;
58;b_8;b_31;1;;
59;b_33;b_27;1;;
60;b_10;b_11;1;;
61;b_33;b_20;1;;
62;b_5;b_39;1;;
63;b_48;b_40;1;;
64;b_18;b_6;1;;
65;b_21;b_3;1;;
66;b_2;b_34;1;;
67;b_22;b_15;1;;
68;b_31;b_30;1;;
69;b_45;b_23;1;;
70;b_28;b_23;1;;
71;b_24;b_32;1;;
72;b_45;b_20;1;;
73;b_35;b_38;1;;
74;b_11;b_18;1;;
75;b_26;b_37;1;;
76;b_12;b_17;1;;
77;b_30;b_31;1;;
78;b_33;b_4;1;;
79;b_1;b_3;1;;
80;b_10;b_5;1;;
81;b_4;b_21;1;;
82;b_33;b_15;1;;
83;b_18;b_32;1;;
84;b_36;b_19;1;;
85;b_48;b_41;1;;
86;b_24;b_4;1;;
87;b_38;b_45;1;;
88;b_14;b_41;1;;
89;b_6;b_44;1;;
90;b_11;b_4;1;;
91;b_15;b_49;1;;
92;b_21;b_33;1;;
93;b_25;b_14;1;;
94;b_36;b_49;1;;
95;b_30;b_13;1;;
96;b_35;b_24;1;;
97;b_16;b_49;1;;
98;b_4;b_32;1;;
99;b_2;b_6;1;;
100;b_2;b_8;1;;
101;b_49;b_11;1;;
102;b_45;b_32;1;;
103;b_4;b_14;1;;
104;b_5;b_25;1;;
105;b_13;b_24;1;;
106;b_29;b_47;1;;
107;b_44;b_24;1;;
108;b_7;b_8;1;;
109;b_21;b_16;1;;
110;b_26;b_28;1;;
111;b_8;b_24;1;;
112;b_32;b_36;1;;
113;b_9;b_10;1;;
114;b_46;b_17;1;;
115;b_14;b_40;1;;
116;b_42;b_4;1;;
117;b_28;b_41;1;;
118;b_9;b_20;1;;
119;b_38;b_48;1;;
120;b_28;b_13;1;;
121;b_24;b_11;1;;
122;b_9;b_24;1;;
123;b_11;b_12;1;;
124;b_10;b_37;1;;
125;b_5;b_16;1;;
126;b_12;b_43;1;;
127;b_22;b_32;1;;
128;b_45;b_37;1;;
129;b_2;b_17;1;;
130;b_1;b_9;1;;
131;b_1;b_42;1;;
132;b_41;b_26;1;;
133;b_30;b_15;1;;
134;b_21;b_31;1;;
135;b_4;b_13;1;;
136;b_41;b_21;1;;
137;b_30;b_48;1;;
138;b_44;b_31;1;;
139;b_44;b_8;1;;
140;b_39;b_2;1;;
141;b_44;b_23;1;;
142;b_44;b_43;1;;
143;b_4;b_7;1;;
144;b_3;b_20;1;;
145;b_23;b_40;1;;
146;b_28;b_4;1;;
147;b_48;b_5;1;;
148;b_23;b_3;1;;
149;b_33;b_16;1;;
150;b_12;b_0;1;;
151;b_14;b_8;1;;
152;b_9;b_28;1;;
153;b_8;b_19;1;;
154;b_28;b_35;1;;
155;b_42;b_20;1;;
156;b_26;b_29;1;;
157;b_12;b_1;1;;
158;b_16;b_33;1;;
159;b_47;b_11;1;;
160;b_26;b_39;1;;
161;b_28;b_29;1;;
162;b_43;b_37;1;;
163;b_10;b_1;1;;
164;b_19;b_37;1;;
165;b_29;b_3;1;;
166;b_6;b_21;1;;
167;b_49;b_42;1;;
168;b_28;b_33;1;;
169;b_7;b_19;1;;
170;b_7;b_17;1;;
171;b_46;b_14;1;;
172;b_35;b_31;1;;
173;b_0;b_18;1;;
174;b_1;b_12;1;;
175;b_33;b_32;1;;
176;b_5;b_45;1;;
177;b_27;b_3;1;;
178;b_22;b_43;1;;
179;b_21;b_2;1;;
180;b_2;b_49;1;;
181;b_6;b_47;1;;
182;b_32;b_8;1;;
183;b_34;b_10;1;;
184;b_6;b_49;1;;
185;b_1;b_48;1;;
186;b_32;b_28;1;;
187;b_5;b_34;1;;
188;b_23;b_12;1;;
189;b_36;b_0;1;;
190;b_38;b_27;1;;
191;b_21;b_24;1;;
192;b_23;b_30;1;;
193;b_31;b_27;1;;
194;b_11;b_15;1;;
195;b_5;b_18;1;;
196;b_43;b_33;1;;
197;b_17;b_19;1;;
198;b_33;b_8;1;;
199;b_0;b_5;1;;
200;b_44;b_6;1;;
201;b_36;b_21;1;;
202;b_49;b_39;1;;
203;b_29;b_24;1;;
204;b_43;b_46;1;;
205;b_49;b_37;1;;
206;b_41;b_15;1;;
207;b_13;b_16;1;;
208;b_23;b_36;1;;
209;b_32;b_0;1;;
210;b_30;b_6;1;;
211;b_8;b_37;1;;
212;b_8;b_42;1;;
213;b_17;b_4;1;;
214;b_8;b_33;1;;
215;b_36;b_47;1;;
216;b_8;b_34;1;;
217;b_20;b_4;1;;
218;b_15;b_41;1;;
219;b_25;b_13;1;;
220;b_41;b_28;1;;
221;b_36;b_9;1;;
222;b_40;b_35;1;;
223;b_42;b_6;1;;
224;b_21;b_42;1;;
225;b_5;b_35;1;;
226;b_39;b_0;1;;
227;b_9;b_13;1;;
228;b_20;b_13;1;;
229;b_39;b_8;1;;
230;b_49;b_40;1;;
231;b_49;b_41;1;;
232;b_4;b_5;1;;
233;b_29;b_16;1;;
234;b_16;b_22;1;;
235;b_13;b_2;1;;
236;b_4;b_31;1;;
237;b_13;b_31;1;;
238;b_4;b_28;1;;
239;b_46;b_29;1;;
240;b_43;b_11;1;;
241;b_17;b_38;1;;
242;b_18;b_7;1;;
243;b_30;b_1;1;;
244;b_5;b_2;1;;
245;b_39;b_11;1;;
246;b_45;b_13;1;;
247;b_48;b_27;1;;
248;b_7;b_38;1;;
249;b_7;b_40;1;;
250;b_16;b_20;1;;
251;b_36;b_3;1;;
252;b_10;b_20;1;;
253;b_39;b_1;1;;
254;b_41;b_23;1;;
255;b_23;b_15;1;;
256;b_20;b_17;1;;
257;b_22;b_4;1;;
258;b_32;b_4;1;;
259;b_15;b_28;1;;
260;b_42;b_43;1;;
261;b_40;b_37;1;;
262;b_15;b_43;1;;
263;b_15;b_31;1;;
264;b_41;b_40;1;;
265;b_0;b_37;1;;
266;b_10;b_18;1;;
267;b_28;b_17;1;;
268;b_11;b_40;1;;
269;b_5;b_42;1;;
270;b_48;b_20;1;;
271;b_25;b_1;1;;
272;b_41;b_30;1;;
273;b_44;b_19;1;;
274;b_33;b_1;1;;
275;b_15;b_18;1;;
276;b_29;b_43;1;;
277;b_34;b_13;1;;
278;b_46;b_27;1;;
279;b_7;b_1;1;;
280;b_31;b_36;1;;
281;b_37;b_30;1;;
282;b_30;b_41;1;;
283;b_31;b_6;1;;
284;b_24;b_42;1;;
285;b_11;b_16;1;;
286;b_34;b_45;1;;
287;b_33;b_11;1;;
288;b_13;b_33;1;;
289;b_26;b_25;1;;
290;b_45;b_49;1;;
291;b_34;b_4;1;;
292;b_9;b_6;1;;
293;b_30;b_46;1;;
294;b_40;b_20;1;;
295;b_34;b_23;1;;
296;b_5;b_28;1;;
297;b_10;b_33;1;;
298;b_24;b_19;1;;
299;b_4;b_33;1;;
300;b_37;b_38;1;;
301;b_27;b_20;1;;
302;b_28;b_22;1;;
303;b_17;b_10;1;;
304;b_43;b_23;1;;
305;b_25;b_39;1;;
306;b_29;b_0;1;;
307;b_8;b_18;1;;
308;b_19;b_27;1;;
309;b_0;b_42;1;;
310;b_45;b_15;1;;
311;b_32;b_10;1;;
312;b_49;b_19;1;;
313;b_49;b_33;1;;
314;b_13;b_20;1;;
315;b_4;b_46;1;;
316;b_2;b_11;1;;
317;b_44;b_38;1;;
318;b_49;b_31;1;;
319;b_47;b_16;1;;
320;b_6;b_32;1;;
321;b_20;b_36;1;;
322;b_39;b_28;1;;
323;b_33;b_36;1;;
324;b_44;b_3;1;;
325;b_20;b_8;1;;
326;b_32;b_3;1;;
327;b_39;b_34;1;;
328;b_27;b_37;1;;
329;b_27;b_43;1;;
330;b_33;b_38;1;;
331;b_22;b_17;1;;
332;b_28;b_48;1;;
333;b_20;b_45;1;;
334;b_36;b_16;1;;
335;b_22;b_7;1;;
336;b_12;b_26;1;;
337;b_49;b_1;1;;
338;b_14;b_4;1;;
339;b_22;b_34;1;;
340;b_5;b_12;1;;
341;b_23;b_2;1;;
342;b_15;b_45;1;;
343;b_37;b_19;1;;
344;b_11;b_13;1;;
345;b_13;b_32;1;;
346;b_40;b_7;1;;
347;b_24;b_40;1;;
348;b_28;b_19;1;;
349;b_32;b_20;1;;
350;b_42;b_33;1;;
351;b_25;b_36;1;;
352;b_13;b_21;1;;
353;b_30;b_42;1;;
354;b_1;b_10;1;;
355;b_43;b_47;1;;
356;b_12;b_23;1;;
357;b_10;b_30;1;;
358;b_38;b_42;1;;
359;b_10;b_29;1;;
360;b_44;b_37;1;;
361;b_41;b_27;1;;
362;b_22;b_18;1;;
363;b_10;b_36;1;;
364;b_11;b_22;1;;
365;b_35;b_29;1;;
366;b_22;b_14;1;;
367;b_10;b_44;1;;
368;b_41;b_46;1;;
369;b_12;b_15;1;;
370;b_16;b_46;1;;
371;b_45;b_28;1;;
372;b_40;b_1;1;;
373;b_33;b_17;1;;
374;b_44;b_5;1;;
375;b_21;b_7;1;;
376;b_16;b_32;1;;
377;b_19;b_6;1;;
378;b_1;b_17;1;;
379;b_0;b_44;1;;
380;b_1;b_19;1;;
381;b_10;b_47;1;;
382;b_25;b_32;1;;
383;b_11;b_25;1;;
384;b_13;b_11;1;;
385;b_38;b_13;1;;
386;b_8;b_12;1;;
387;b_33;b_19;1;;
388;b_21;b_6;1;;
389;b_42;b_30;1;;
390;b_26;b_5;1;;
391;b_44;b_41;1;;
392;b_37;b_32;1;;
393;b_13;b_29;1;;
394;b_17;b_33;1;;
395;b_39;b_15;1;;
396;b_36;b_10;1;;
397;b_9;b_32;1;;
398;b_41;b_10;1;;
399;b_20;b_12;1;;
400;b_25;b_19;1;;
401;b_30;b_20;1;;
402;b_24;b_46;1;;
403;b_39;b_42;1;;
404;b_46;b_32;1;;
405;b_25;b_28;1;;
406;b_24;b_22;1;;
407;b_37;b_0;1;;
408;b_34;b_26;1;;
409;b_49;b_14;1;;
410;b_5;b_24;1;;
411;b_11;b_20;1;;
412;b_36;b_15;1;;
413;b_49;b_15;1;;
414;b_24;b_21;1;;
415;b_41;b_8;1;;
416;b_31;b_44;1;;
417;b_21;b_41;1;;
418;b_30;b_47;1;;
419;b_24;b_31;1;;
420;b_29;b_33;1;;
421;b_37;b_36;1;;
422;b_26;b_19;1;;
423;b_13;b_10;1;;
424;b_39;b_3;1;;
425;b_7;b_48;1;;
426;b_38;b_23;1;;
427;b_38;b_43;1;;
428;b_3;b_41;1;;
429;b_4;b_29;1;;
430;b_6;b_33;1;;
431;b_46;b_38;1;;
432;b_1;b_31;1;;
433;b_2;b_29;1;;
434;b_4;b_10;1;;
435;b_43;b_27;1;;
436;b_13;b_22;1;;
437;b_15;b_11;1;;
438;b_20;b_7;1;;
439;b_37;b_25;1;;
440;b_28;b_26;1;;
441;b_26;b_49;1;;
442;b_42;b_37;1;;
443;b_37;b_26;1;;
444;b_10;b_6;1;;
445;b_2;b_35;1;;
446;b_24;b_0;1;;
447;b_19;b_24;1;;
448;b_19;b_47;1;;
449;b_23;b_46;1;;
450;b_26;b_9;1;;
451;b_15;b_25;1;;
452;b_33;b_30;1;;
453;b_45;b_29;1;;
454;b_45;b_38;1;;
455;b_25;b_16;1;;
456;b_39;b_10;1;;
457;b_30;b_38;1;;
458;b_40;b_3;1;;
459;b_2;b_20;1;;
460;b_2;b_12;1;;
461;b_7;b_30;1;;
462;b_29;b_9;1;;
463;b_39;b_12;1;;
464;b_46;b_48;1;;
465;b_29;b_46;1;;
466;b_27;b_7;1;;
467;b_43;b_5;1;;
468;b_6;b_9;1;;
469;b_3;b_39;1;;
470;b_21;b_38;1;;
471;b_23;b_5;1;;
472;b_8;b_6;1;;
473;b_22;b_36;1;;
474;b_40;b_44;1;;
475;b_47;b_6;1;;
476;b_20;b_3;1;;
477;b_2;b_16;1;;
478;b_27;b_16;1;;
479;b_30;b_40;1;;
480;b_44;b_21;1;;
481;b_14;b_3;1;;
482;b_37;b_41;1;;
483;b_14;b_12;1;;
484;b_47;b_1;1;;
485;b_45;b_39;1;;
486;b_23;b_37;1;;
487;b_0;b_8;1;;
488;b_19;b_31;1;;
489;b_42;b_35;1;;
490;b_1;b_7;1;;
491;b_45;b_11;1;;
492;b_0;b_35;1;;
493;b_1;b_22;1;;
494;b_19;b_8;1;;
495;b_22;b_13;1;;
496;b_43;b_31;1;;
497;b_43;b_9;1;;
498;b_18;b_21;1;;
499;b_34;b_33;1;;
500;b_43;b_4;1;;
501;b_14;b_33;1;;
502;b_16;b_47;1;;
503;b_18;b_43;1;;
504;b_7;b_32;1;;
505;b_42;b_22;1;;
506;b_25;b_30;1;;
507;b_41;b_9;1;;
508;b_26;b_2;1;;
509;b_10;b_26;1;;
510;b_29;b_14;1;;
511;b_25;b_44;1;;
512;b_23;b_44;1;;
513;b_48;b_14;1;;
514;b_23;b_28;1;;
515;b_29;b_10;1;;
516;b_12;b_11;1;;
517;b_0;b_6;1;;
518;b_11;b_17;1;;
519;b_12;b_24;1;;
520;b_12;b_45;1;;
521;b_12;b_20;1;;
522;b_20;b_43;1;;
523;b_11;b_26;1;;
524;b_48;b_17;1;;
525;b_29;b_20;1;;
526;b_20;b_38;1;;
527;b_43;b_42;1;;
528;b_30;b_0;1;;
529;b_27;b_44;1;;
530;b_30;b_14;1;;
531;b_7;b_4;1;;
532;b_49;b_24;1;;
533;b_6;b_37;1;;
534;b_36;b_34;1;;
535;b_13;b_9;1;;
536;b_41;b_6;1;;
537;b_18;b_49;1;;
538;b_39;b_25;1;;
539;b_49;b_36;1;;
540;b_9;b_12;1;;
541;b_38;b_12;1;;
542;b_43;b_44;1;;
543;b_39;b_45;1;;
544;b_24;b_44;1;;
545;b_42;b_19;1;;
546;b_36;b_39;1;;
547;b_24;b_20;1;;
548;b_6;b_41;1;;
549;b_2;b_47;1;;
550;b_1;b_49;1;;
551;b_21;b_39;1;;
552;b_20;b_24;1;;
553;b_29;b_40;1;;
554;b_26;b_44;1;;
555;b_18;b_0;1;;
556;b_46;b_41;1;;
557;b_11;b_33;1;;
558;b_27;b_29;1;;
559;b_46;b_20;1;;
560;b_12;b_32;1;;
561;b_24;b_41;1;;
562;b_44;b_27;1;;
563;b_9;b_21;1;;
564;b_35;b_17;1;;
565;b_24;b_15;1;;
566;b_6;b_0;1;;
567;b_11;b_19;1;;
568;b_20;b_19;1;;
569;b_15;b_26;1;;
570;b_32;b_30;1;;
571;b_47;b_14;1;;
572;b_4;b_38;1;;
573;b_14;b_17;1;;
574;b_34;b_27;1;;
575;b_48;b_8;1;;
576;b_29;b_30;1;;
577;b_22;b_30;1;;
578;b_2;b_21;1;;
579;b_18;b_12;1;;
580;b_16;b_9;1;;
581;b_3;b_14;1;;
582;b_17;b_11;1;;
583;b_46;b_25;1;;
584;b_26;b_10;1;;
585;b_22;b_35;1;;
586;b_45;b_40;1;;
587;b_45;b_6;1;;
588;b_47;b_0;1;;
589;b_15;b_2;1;;
590;b_34;b_35;1;;
591;b_48;b_18;1;;
592;b_3;b_36;1;;
593;b_38;b_24;1;;
594;b_45;b_26;1;;
595;b_28;b_42;1;;
596;b_1;b_0;1;;
597;b_18;b_31;1;;
598;b_45;b_9;1;;
599;b_17;b_26;1;;
600;b_21;b_37;1;;
601;b_28;b_43;1;;
602;b_48;b_46;1;;
603;b_36;b_44;1;;
604;b_26;b_20;1;;
605;b_30;b_43;1;;
