Nr;Start;Ziel;Volumen;Hub1;Hub2
1;b_23;b_49;1;;
2;b_28;b_7;1;;
3;b_34;b_36;1;;
4;b_29;b_37;1;;
5;b_26;b_45;1;;
6;b_41;b_23;1;;
7;b_34;b_21;1;;
8;b_2;b_31;1;;
9;b_44;b_37;1;;
10;b_17;b_37;1;;
11;b_15;b_44;1;;
12;b_42;b_36;1;;
13;b_14;b_24;1;;
14;b_12;b_11;1;;
15;b_13;b_10;1;;
16;b_27;b_0;1;;
17;b_12;b_1;1;;
18;b_24;b_45;1;;
19;b_20;b_42;1;;
20;b_23;b_12;1;;
21;b_11;b_7;1;;
22;b_29;b_8;1;;
23;b_26;b_29;1;;
24;b_36;b_23;1;;
25;b_43;b_12;1;;
26;b_30;b_25;1;;
27;b_48;b_25;1;;
28;b_8;b_27;1;;
29;b_27;b_17;1;;
30;b_30;b_37;1;;
31;b_33;b_13;1;;
32;b_47;b_46;1;;
33;b_41;b_49;1;;
34;b_41;b_19;1;;
35;b_45;b_35;1;;
36;b_2;b_7;1;;
37;b_35;b_26;1;;
38;b_38;b_40;1;;
39;b_23;b_41;1;;
40;b_6;b_22;1;;
41;b_9;b_14;1;;
42;b_37;b_0;1;;
43;b_33;b_47;1;;
44;b_24;b_22;1;;
45;b_22;b_21;1;;
46;b_32;b_9;1;;
47;b_35;b_16;1;;
48;b_3;b_1;1;;
49;b_10;b_34;1;;
50;b_35;b_9;1;;
51;b_13;b_42;1;;
52;b_36;b_21;1;;
53;b_17;b_34;1;;
54;b_9;b_7;1;;
55;b_19;b_34;1;;
56;b_18;b_31;1;;
57;b_49;b_9;1;;
58;b_0;b_30;1;;
59;b_27;b_28;1;;
60;b_30;b_19;1;;
61;b_16;b_49;1;;
62;b_27;b_31;1;;
63;b_0;b_44;1;;
64;b_44;b_2;1;;
65;b_16;b_7;1;;
66;b_46;b_17;1;;
67;b_15;b_35;1;;
68;b_42;b_28;1;;
69;b_23;b_38;1;;
70;b_47;b_40;1;;
71;b_46;b_11;1;;
72;b_14;b_21;1;;
73;b_39;b_49;1;;
74;b_26;b_17;1;;
75;b_21;b_47;1;;
76;b_10;b_43;1;;
77;b_27;b_13;1;;
78;b_21;b_7;1;;
79;b_16;b_2;1;;
80;b_9;b_31;1;;
81;b_21;b_37;1;;
82;b_39;b_46;1;;
83;b_47;b_30;1;;
84;b_18;b_25;1;;
85;b_47;b_0;1;;
86;b_17;b_29;1;;
87;b_24;b_29;1;;
88;b_25;b_28;1;;
89;b_11;b_25;1;;
90;b_22;b_31;1;;
91;b_9;b_6;1;;
92;b_29;b_13;1;;
93;b_34;b_20;1;;
94;b_27;b_15;1;;
95;b_14;b_36;1;;
96;b_48;b_12;1;;
97;b_2;b_3;1;;
98;b_46;b_7;1;;
99;b_34;b_14;1;;
100;b_1;b_2;1;;
101;b_16;b_13;1;;
102;b_4;b_45;1;;
103;b_3;b_40;1;;
104;b_32;b_21;1;;
105;b_9;b_22;1;;
106;b_28;b_10;1;;
107;b_29;b_39;1;;
108;b_5;b_10;1;;
109;b_12;b_38;1;;
110;b_3;b_23;1;;
111;b_35;b_23;1;;
112;b_42;b_43;1;;
113;b_28;b_49;1;;
114;b_48;b_0;1;;
115;b_16;b_14;1;;
116;b_39;b_35;1;;
117;b_40;b_44;1;;
118;b_6;b_32;1;;
119;b_0;b_3;1;;
120;b_31;b_32;1;;
121;b_20;b_32;1;;
122;b_17;b_22;1;;
123;b_6;b_16;1;;
124;b_28;b_45;1;;
125;b_40;b_46;1;;
126;b_45;b_13;1;;
127;b_11;b_5;1;;
128;b_45;b_14;1;;
129;b_0;b_12;1;;
130;b_37;b_42;1;;
131;b_29;b_34;1;;
132;b_46;b_5;1;;
133;b_7;b_49;1;;
134;b_7;b_25;1;;
135;b_30;b_16;1;;
136;b_47;b_13;1;;
137;b_11;b_18;1;;
138;b_18;b_22;1;;
139;b_0;b_37;1;;
140;b_39;b_31;1;;
141;b_15;b_22;1;;
142;b_7;b_43;1;;
143;b_6;b_46;1;;
144;b_2;b_25;1;;
145;b_18;b_10;1;;
146;b_14;b_42;1;;
147;b_30;b_14;1;;
148;b_40;b_39;1;;
149;b_22;b_5;1;;
150;b_1;b_44;1;;
151;b_39;b_25;1;;
152;b_20;b_34;1;;
153;b_34;b_1;1;;
154;b_49;b_46;1;;
155;b_23;b_5;1;;
156;b_6;b_43;1;;
157;b_13;b_0;1;;
158;b_44;b_40;1;;
159;b_27;b_36;1;;
160;b_4;b_18;1;;
161;b_19;b_6;1;;
162;b_27;b_47;1;;
163;b_30;b_46;1;;
164;b_29;b_46;1;;
165;b_7;b_4;1;;
166;b_13;b_11;1;;
167;b_38;b_29;1;;
168;b_7;b_41;1;;
169;b_6;b_27;1;;
170;b_7;b_39;1;;
171;b_40;b_35;1;;
172;b_4;b_26;1;;
173;b_44;b_42;1;;
174;b_11;b_49;1;;
175;b_49;b_26;1;;
176;b_17;b_38;1;;
177;b_28;b_37;1;;
178;b_19;b_12;1;;
179;b_30;b_32;1;;
180;b_47;b_42;1;;
181;b_35;b_4;1;;
182;b_43;b_26;1;;
183;b_15;b_12;1;;
184;b_9;b_37;1;;
185;b_1;b_7;1;;
186;b_22;b_13;1;;
187;b_1;b_5;1;;
188;b_18;b_43;1;;
189;b_18;b_24;1;;
190;b_10;b_5;1;;
191;b_39;b_24;1;;
192;b_22;b_40;1;;
193;b_7;b_0;1;;
194;b_17;b_12;1;;
195;b_25;b_37;1;;
196;b_0;b_28;1;;
197;b_10;b_49;1;;
198;b_49;b_1;1;;
199;b_40;b_10;1;;
200;b_23;b_35;1;;
201;b_11;b_33;1;;
202;b_0;b_33;1;;
203;b_6;b_49;1;;
204;b_12;b_31;1;;
205;b_10;b_27;1;;
206;b_2;b_48;1;;
207;b_28;b_24;1;;
208;b_46;b_16;1;;
209;b_20;b_11;1;;
210;b_32;b_35;1;;
211;b_39;b_1;1;;
212;b_37;b_1;1;;
213;b_10;b_9;1;;
214;b_5;b_2;1;;
215;b_17;b_16;1;;
216;b_24;b_0;1;;
217;b_13;b_38;1;;
218;b_29;b_35;1;;
219;b_42;b_18;1;;
220;b_1;b_16;1;;
221;b_27;b_6;1;;
222;b_43;b_44;1;;
223;b_31;b_19;1;;
224;b_6;b_47;1;;
225;b_47;b_17;1;;
226;b_33;b_19;1;;
227;b_40;b_45;1;;
228;b_5;b_22;1;;
229;b_46;b_8;1;;
230;b_42;b_32;1;;
231;b_25;b_40;1;;
232;b_6;b_15;1;;
233;b_0;b_32;1;;
234;b_13;b_28;1;;
235;b_29;b_11;1;;
236;b_3;b_39;1;;
237;b_11;b_30;1;;
238;b_32;b_44;1;;
239;b_33;b_3;1;;
240;b_48;b_15;1;;
241;b_37;b_2;1;;
242;b_13;b_47;1;;
243;b_35;b_29;1;;
244;b_34;b_42;1;;
245;b_39;b_4;1;;
246;b_27;b_40;1;;
247;b_28;b_21;1;;
248;b_35;b_25;1;;
249;b_43;b_3;1;;
250;b_38;b_17;1;;
251;b_1;b_41;1;;
252;b_3;b_11;1;;
253;b_33;b_25;1;;
254;b_19;b_37;1;;
255;b_47;b_23;1;;
256;b_19;b_15;1;;
257;b_28;b_3;1;;
258;b_41;b_40;1;;
259;b_38;b_14;1;;
260;b_38;b_42;1;;
261;b_8;b_7;1;;
262;b_27;b_24;1;;
263;b_45;b_29;1;;
264;b_2;b_29;1;;
265;b_3;b_26;1;;
266;b_45;b_34;1;;
267;b_13;b_15;1;;
268;b_46;b_47;1;;
269;b_9;b_5;1;;
270;b_15;b_49;1;;
271;b_37;b_26;1;;
272;b_38;b_3;1;;
273;b_11;b_19;1;;
274;b_32;b_33;1;;
275;b_47;b_10;1;;
276;b_37;b_27;1;;
277;b_25;b_26;1;;
278;b_2;b_17;1;;
279;b_43;b_19;1;;
280;b_49;b_23;1;;
281;b_22;b_3;1;;
282;b_33;b_30;1;;
283;b_19;b_33;1;;
284;b_5;b_15;1;;
285;b_34;b_13;1;;
286;b_33;b_12;1;;
287;b_37;b_21;1;;
288;b_28;b_34;1;;
289;b_27;b_8;1;;
290;b_42;b_20;1;;
291;b_38;b_20;1;;
292;b_18;b_19;1;;
293;b_14;b_23;1;;
294;b_0;b_48;1;;
295;b_21;b_31;1;;
296;b_47;b_37;1;;
297;b_20;b_0;1;;
298;b_18;b_2;1;;
299;b_42;b_16;1;;
300;b_28;b_12;1;;
301;b_49;b_41;1;;
302;b_13;b_5;1;;
303;b_3;b_10;1;;
304;b_5;b_42;1;;
305;b_5;b_17;1;;
306;b_12;b_46;1;;
307;b_44;b_12;1;;
308;b_19;b_9;1;;
309;b_34;b_17;1;;
310;b_23;b_43;1;;
311;b_3;b_12;1;;
312;b_46;b_45;1;;
313;b_29;b_10;1;;
314;b_35;b_15;1;;
315;b_16;b_27;1;;
316;b_15;b_3;1;;
317;b_23;b_47;1;;
318;b_2;b_1;1;;
319;b_23;b_45;1;;
320;b_38;b_6;1;;
