Nr;Start;Ziel;Volumen;Hub1;Hub2
1;b_45;b_44;1;;
2;b_27;b_42;1;;
3;b_36;b_42;1;;
4;b_17;b_49;1;;
5;b_7;b_2;1;;
6;b_3;b_36;1;;
7;b_9;b_45;1;;
8;b_31;b_26;1;;
9;b_26;b_19;1;;
10;b_20;b_38;1;;
11;b_17;b_26;1;;
12;b_8;b_20;1;;
13;b_16;b_21;1;;
14;b_9;b_13;1;;
15;b_3;b_11;1;;
16;b_46;b_47;1;;
17;b_34;b_38;1;;
18;b_36;b_9;1;;
19;b_20;b_40;1;;
20;b_29;b_7;1;;
21;b_17;b_25;1;;
22;b_17;b_3;1;;
23;b_35;b_1;1;;
24;b_49;b_25;1;;
25;b_14;b_36;1;;
26;b_27;b_22;1;;
27;b_7;b_3;1;;
28;b_12;b_44;1;;
29;b_35;b_11;1;;
30;b_17;b_41;1;;
31;b_25;b_44;1;;
32;b_31;b_20;1;;
33;b_18;b_16;1;;
34;b_18;b_4;1;;
35;b_30;b_11;1;;
36;b_25;b_48;1;;
37;b_31;b_25;1;;
38;b_34;b_1;1;;
39;b_16;b_11;1;;
40;b_49;b_8;1;;
41;b_49;b_45;1;;
42;b_32;b_16;1;;
43;b_0;b_12;1;;
44;b_45;b_23;1;;
45;b_38;b_9;1;;
46;b_49;b_13;1;;
47;b_44;b_25;1;;
48;b_12;b_15;1;;
49;b_45;b_27;1;;
50;b_43;b_40;1;;
51;b_9;b_28;1;;
52;b_26;b_37;1;;
53;b_26;b_44;1;;
54;b_48;b_31;1;;
55;b_35;b_23;1;;
56;b_30;b_21;1;;
57;b_35;b_38;1;;
58;b_41;b_33;1;;
59;b_27;b_0;1;;
60;b_9;b_38;1;;
61;b_4;b_37;1;;
62;b_44;b_2;1;;
63;b_26;b_2;1;;
64;b_46;b_28;1;;
65;b_38;b_27;1;;
66;b_21;b_41;1;;
67;b_26;b_17;1;;
68;b_24;b_7;1;;
69;b_15;b_26;1;;
70;b_11;b_14;1;;
71;b_3;b_30;1;;
72;b_20;b_26;1;;
73;b_48;b_32;1;;
74;b_48;b_20;1;;
75;b_29;b_48;1;;
76;b_18;b_6;1;;
77;b_45;b_2;1;;
78;b_48;b_43;1;;
79;b_23;b_1;1;;
80;b_11;b_31;1;;
81;b_44;b_32;1;;
82;b_24;b_10;1;;
83;b_31;b_18;1;;
84;b_41;b_8;1;;
85;b_39;b_15;1;;
86;b_2;b_17;1;;
87;b_42;b_32;1;;
88;b_33;b_12;1;;
89;b_1;b_37;1;;
90;b_22;b_6;1;;
91;b_28;b_25;1;;
92;b_18;b_46;1;;
93;b_12;b_8;1;;
94;b_9;b_4;1;;
95;b_42;b_39;1;;
96;b_34;b_40;1;;
97;b_16;b_20;1;;
98;b_16;b_29;1;;
99;b_15;b_34;1;;
100;b_19;b_41;1;;
101;b_42;b_14;1;;
102;b_37;b_14;1;;
103;b_16;b_22;1;;
104;b_48;b_3;1;;
105;b_39;b_17;1;;
106;b_43;b_20;1;;
107;b_33;b_41;1;;
108;b_11;b_1;1;;
109;b_20;b_7;1;;
110;b_14;b_23;1;;
111;b_35;b_28;1;;
112;b_14;b_30;1;;
113;b_49;b_21;1;;
114;b_44;b_24;1;;
115;b_4;b_39;1;;
116;b_47;b_35;1;;
