Nr;Start;Ziel;Volumen;Hub1;Hub2
1;b_14;b_19;1;;
2;b_9;b_21;1;;
3;b_43;b_3;1;;
4;b_5;b_47;1;;
5;b_40;b_24;1;;
6;b_20;b_9;1;;
7;b_38;b_19;1;;
8;b_20;b_31;1;;
9;b_29;b_21;1;;
10;b_46;b_49;1;;
11;b_48;b_36;1;;
12;b_3;b_43;1;;
13;b_9;b_0;1;;
14;b_4;b_44;1;;
15;b_36;b_13;1;;
16;b_34;b_37;1;;
17;b_3;b_37;1;;
18;b_13;b_8;1;;
19;b_28;b_13;1;;
20;b_28;b_44;1;;
21;b_30;b_24;1;;
22;b_32;b_6;1;;
23;b_1;b_17;1;;
24;b_24;b_13;1;;
25;b_27;b_35;1;;
26;b_20;b_47;1;;
27;b_26;b_24;1;;
28;b_16;b_40;1;;
29;b_16;b_30;1;;
30;b_21;b_9;1;;
31;b_5;b_14;1;;
32;b_7;b_42;1;;
33;b_46;b_39;1;;
34;b_1;b_47;1;;
35;b_47;b_35;1;;
36;b_13;b_24;1;;
37;b_33;b_37;1;;
38;b_31;b_19;1;;
39;b_15;b_12;1;;
40;b_27;b_44;1;;
41;b_9;b_25;1;;
42;b_5;b_8;1;;
43;b_12;b_44;1;;
44;b_7;b_19;1;;
45;b_0;b_30;1;;
46;b_42;b_16;1;;
47;b_44;b_7;1;;
48;b_23;b_34;1;;
49;b_18;b_1;1;;
50;b_36;b_3;1;;
51;b_27;b_31;1;;
52;b_2;b_33;1;;
53;b_4;b_40;1;;
54;b_2;b_17;1;;
55;b_21;b_12;1;;
56;b_15;b_9;1;;
57;b_26;b_43;1;;
58;b_7;b_10;1;;
59;b_18;b_37;1;;
60;b_47;b_20;1;;
61;b_34;b_48;1;;
62;b_48;b_17;1;;
63;b_19;b_31;1;;
64;b_33;b_28;1;;
65;b_38;b_12;1;;
66;b_16;b_19;1;;
67;b_4;b_14;1;;
68;b_35;b_32;1;;
69;b_14;b_26;1;;
70;b_18;b_29;1;;
71;b_3;b_15;1;;
72;b_17;b_43;1;;
73;b_23;b_21;1;;
74;b_14;b_40;1;;
75;b_13;b_25;1;;
76;b_35;b_11;1;;
77;b_12;b_0;1;;
78;b_22;b_38;1;;
79;b_29;b_34;1;;
80;b_1;b_48;1;;
81;b_20;b_22;1;;
82;b_43;b_8;1;;
83;b_40;b_22;1;;
84;b_17;b_25;1;;
85;b_43;b_49;1;;
86;b_3;b_32;1;;
87;b_35;b_27;1;;
88;b_4;b_2;1;;
89;b_0;b_17;1;;
90;b_21;b_15;1;;
91;b_31;b_7;1;;
92;b_1;b_22;1;;
93;b_30;b_48;1;;
94;b_30;b_16;1;;
95;b_28;b_40;1;;
96;b_29;b_0;1;;
97;b_14;b_8;1;;
98;b_13;b_32;1;;
99;b_39;b_30;1;;
100;b_6;b_25;1;;
101;b_23;b_24;1;;
102;b_9;b_42;1;;
103;b_14;b_34;1;;
104;b_47;b_3;1;;
105;b_49;b_11;1;;
106;b_44;b_28;1;;
107;b_25;b_40;1;;
108;b_37;b_36;1;;
109;b_20;b_6;1;;
110;b_4;b_0;1;;
111;b_37;b_4;1;;
112;b_2;b_22;1;;
113;b_6;b_8;1;;
114;b_13;b_35;1;;
115;b_20;b_30;1;;
116;b_31;b_9;1;;
117;b_26;b_15;1;;
118;b_34;b_9;1;;
119;b_19;b_6;1;;
120;b_49;b_31;1;;
121;b_14;b_36;1;;
122;b_26;b_9;1;;
123;b_21;b_46;1;;
124;b_11;b_2;1;;
125;b_40;b_29;1;;
126;b_30;b_4;1;;
127;b_41;b_47;1;;
128;b_5;b_4;1;;
129;b_13;b_45;1;;
130;b_13;b_31;1;;
131;b_13;b_26;1;;
132;b_8;b_4;1;;
133;b_33;b_25;1;;
134;b_0;b_10;1;;
135;b_47;b_21;1;;
136;b_40;b_9;1;;
137;b_0;b_21;1;;
138;b_45;b_35;1;;
139;b_35;b_36;1;;
140;b_12;b_10;1;;
141;b_13;b_2;1;;
142;b_15;b_6;1;;
143;b_39;b_0;1;;
144;b_9;b_1;1;;
145;b_46;b_6;1;;
146;b_34;b_36;1;;
147;b_47;b_31;1;;
148;b_12;b_43;1;;
149;b_23;b_22;1;;
150;b_25;b_46;1;;
151;b_3;b_34;1;;
152;b_14;b_35;1;;
153;b_18;b_19;1;;
154;b_43;b_46;1;;
155;b_26;b_7;1;;
156;b_34;b_24;1;;
157;b_13;b_17;1;;
158;b_40;b_7;1;;
159;b_4;b_5;1;;
160;b_16;b_11;1;;
161;b_5;b_13;1;;
162;b_35;b_13;1;;
163;b_24;b_41;1;;
164;b_3;b_48;1;;
165;b_30;b_39;1;;
166;b_27;b_38;1;;
167;b_0;b_8;1;;
168;b_46;b_35;1;;
169;b_11;b_27;1;;
170;b_21;b_3;1;;
171;b_27;b_18;1;;
172;b_26;b_25;1;;
173;b_22;b_40;1;;
174;b_18;b_5;1;;
175;b_14;b_4;1;;
176;b_0;b_18;1;;
177;b_42;b_18;1;;
178;b_31;b_41;1;;
179;b_26;b_41;1;;
180;b_39;b_1;1;;
181;b_5;b_46;1;;
182;b_4;b_30;1;;
183;b_38;b_35;1;;
184;b_25;b_15;1;;
185;b_8;b_30;1;;
186;b_37;b_17;1;;
187;b_2;b_36;1;;
188;b_38;b_44;1;;
189;b_41;b_38;1;;
190;b_28;b_14;1;;
191;b_10;b_34;1;;
192;b_33;b_14;1;;
193;b_47;b_6;1;;
194;b_42;b_27;1;;
195;b_8;b_43;1;;
196;b_16;b_47;1;;
197;b_22;b_45;1;;
198;b_41;b_20;1;;
199;b_14;b_11;1;;
200;b_38;b_36;1;;
201;b_34;b_5;1;;
202;b_41;b_13;1;;
203;b_21;b_32;1;;
204;b_25;b_42;1;;
205;b_47;b_45;1;;
206;b_18;b_10;1;;
207;b_46;b_47;1;;
208;b_16;b_10;1;;
209;b_48;b_20;1;;
210;b_24;b_37;1;;
211;b_24;b_23;1;;
212;b_48;b_44;1;;
213;b_28;b_9;1;;
214;b_4;b_20;1;;
215;b_41;b_25;1;;
216;b_41;b_14;1;;
217;b_46;b_41;1;;
218;b_43;b_12;1;;
219;b_12;b_14;1;;
220;b_2;b_41;1;;
221;b_7;b_16;1;;
222;b_43;b_28;1;;
223;b_29;b_13;1;;
224;b_4;b_18;1;;
225;b_39;b_16;1;;
226;b_2;b_29;1;;
227;b_20;b_15;1;;
228;b_7;b_37;1;;
229;b_30;b_27;1;;
230;b_16;b_43;1;;
231;b_13;b_29;1;;
232;b_6;b_0;1;;
233;b_49;b_48;1;;
234;b_44;b_14;1;;
235;b_43;b_4;1;;
236;b_26;b_4;1;;
237;b_38;b_29;1;;
238;b_48;b_49;1;;
239;b_17;b_4;1;;
240;b_18;b_4;1;;
241;b_13;b_4;1;;
242;b_25;b_30;1;;
243;b_39;b_20;1;;
244;b_29;b_49;1;;
245;b_1;b_12;1;;
246;b_30;b_40;1;;
247;b_2;b_10;1;;
248;b_32;b_23;1;;
249;b_28;b_18;1;;
250;b_12;b_48;1;;
251;b_8;b_22;1;;
252;b_38;b_2;1;;
253;b_29;b_27;1;;
254;b_21;b_11;1;;
255;b_20;b_49;1;;
256;b_17;b_40;1;;
257;b_27;b_2;1;;
258;b_10;b_24;1;;
259;b_32;b_17;1;;
260;b_24;b_46;1;;
261;b_20;b_7;1;;
262;b_32;b_19;1;;
263;b_35;b_42;1;;
264;b_44;b_18;1;;
265;b_41;b_9;1;;
266;b_13;b_5;1;;
267;b_18;b_27;1;;
268;b_30;b_32;1;;
269;b_31;b_29;1;;
270;b_34;b_35;1;;
271;b_49;b_24;1;;
272;b_15;b_10;1;;
273;b_42;b_49;1;;
274;b_28;b_34;1;;
275;b_25;b_36;1;;
276;b_2;b_16;1;;
277;b_14;b_16;1;;
278;b_27;b_3;1;;
279;b_5;b_40;1;;
280;b_49;b_39;1;;
