Nr;Start;Ziel;Volumen;Hub1;Hub2
1;b_41;b_15;1;;
2;b_42;b_48;1;;
3;b_19;b_3;1;;
4;b_42;b_27;1;;
5;b_1;b_48;1;;
6;b_1;b_7;1;;
7;b_26;b_1;1;;
8;b_16;b_41;1;;
9;b_40;b_30;1;;
10;b_32;b_3;1;;
11;b_20;b_14;1;;
12;b_21;b_28;1;;
13;b_34;b_15;1;;
14;b_28;b_42;1;;
15;b_18;b_42;1;;
16;b_19;b_36;1;;
17;b_39;b_17;1;;
18;b_41;b_7;1;;
19;b_21;b_16;1;;
20;b_3;b_1;1;;
21;b_48;b_13;1;;
22;b_30;b_47;1;;
23;b_2;b_15;1;;
24;b_37;b_14;1;;
25;b_40;b_15;1;;
26;b_15;b_9;1;;
27;b_4;b_3;1;;
28;b_43;b_44;1;;
29;b_45;b_25;1;;
30;b_8;b_46;1;;
31;b_1;b_34;1;;
32;b_25;b_11;1;;
33;b_14;b_45;1;;
34;b_10;b_42;1;;
35;b_7;b_38;1;;
36;b_4;b_48;1;;
37;b_21;b_34;1;;
38;b_9;b_27;1;;
39;b_34;b_43;1;;
40;b_1;b_0;1;;
41;b_12;b_49;1;;
42;b_33;b_35;1;;
43;b_43;b_47;1;;
44;b_12;b_18;1;;
45;b_10;b_45;1;;
46;b_27;b_37;1;;
47;b_3;b_20;1;;
48;b_29;b_13;1;;
49;b_5;b_41;1;;
50;b_30;b_15;1;;
51;b_20;b_21;1;;
52;b_12;b_44;1;;
53;b_9;b_22;1;;
54;b_17;b_20;1;;
55;b_27;b_17;1;;
56;b_22;b_36;1;;
57;b_0;b_23;1;;
58;b_20;b_15;1;;
59;b_36;b_5;1;;
60;b_43;b_45;1;;
61;b_14;b_28;1;;
62;b_48;b_8;1;;
63;b_3;b_42;1;;
64;b_43;b_28;1;;
65;b_37;b_15;1;;
66;b_18;b_35;1;;
67;b_31;b_36;1;;
68;b_9;b_48;1;;
69;b_47;b_43;1;;
70;b_49;b_9;1;;
71;b_23;b_49;1;;
72;b_18;b_23;1;;
73;b_13;b_8;1;;
74;b_47;b_32;1;;
75;b_23;b_16;1;;
76;b_2;b_35;1;;
77;b_48;b_37;1;;
78;b_15;b_23;1;;
79;b_8;b_27;1;;
80;b_19;b_34;1;;
81;b_39;b_41;1;;
82;b_4;b_23;1;;
83;b_29;b_28;1;;
84;b_40;b_13;1;;
85;b_41;b_22;1;;
86;b_32;b_45;1;;
87;b_20;b_39;1;;
88;b_22;b_45;1;;
89;b_14;b_25;1;;
90;b_5;b_49;1;;
91;b_4;b_2;1;;
92;b_21;b_38;1;;
93;b_32;b_19;1;;
94;b_0;b_3;1;;
95;b_35;b_23;1;;
96;b_20;b_2;1;;
97;b_22;b_46;1;;
98;b_9;b_5;1;;
99;b_41;b_29;1;;
100;b_14;b_18;1;;
101;b_1;b_17;1;;
102;b_17;b_39;1;;
103;b_17;b_15;1;;
104;b_21;b_8;1;;
105;b_46;b_35;1;;
106;b_27;b_19;1;;
107;b_39;b_2;1;;
108;b_14;b_49;1;;
109;b_37;b_42;1;;
110;b_25;b_35;1;;
111;b_44;b_17;1;;
112;b_31;b_3;1;;
113;b_1;b_9;1;;
114;b_29;b_48;1;;
115;b_23;b_45;1;;
116;b_0;b_4;1;;
117;b_21;b_29;1;;
118;b_14;b_31;1;;
119;b_27;b_47;1;;
120;b_2;b_43;1;;
121;b_32;b_28;1;;
122;b_30;b_24;1;;
123;b_49;b_30;1;;
124;b_39;b_33;1;;
125;b_18;b_22;1;;
126;b_36;b_35;1;;
127;b_16;b_28;1;;
128;b_21;b_1;1;;
129;b_6;b_40;1;;
130;b_28;b_40;1;;
131;b_24;b_40;1;;
132;b_31;b_6;1;;
133;b_5;b_9;1;;
134;b_23;b_29;1;;
135;b_27;b_5;1;;
136;b_29;b_22;1;;
137;b_47;b_21;1;;
138;b_9;b_31;1;;
139;b_13;b_48;1;;
140;b_34;b_39;1;;
141;b_12;b_5;1;;
142;b_42;b_17;1;;
143;b_22;b_42;1;;
144;b_5;b_0;1;;
145;b_29;b_42;1;;
146;b_10;b_13;1;;
147;b_4;b_32;1;;
148;b_48;b_31;1;;
149;b_46;b_42;1;;
150;b_11;b_9;1;;
151;b_24;b_21;1;;
152;b_35;b_17;1;;
153;b_36;b_31;1;;
154;b_30;b_13;1;;
155;b_17;b_29;1;;
156;b_6;b_18;1;;
157;b_22;b_18;1;;
158;b_31;b_44;1;;
159;b_12;b_29;1;;
160;b_33;b_17;1;;
161;b_8;b_21;1;;
162;b_2;b_7;1;;
163;b_27;b_44;1;;
164;b_20;b_10;1;;
165;b_13;b_31;1;;
166;b_42;b_26;1;;
167;b_27;b_16;1;;
168;b_3;b_38;1;;
169;b_20;b_43;1;;
170;b_27;b_15;1;;
171;b_32;b_17;1;;
172;b_38;b_11;1;;
173;b_1;b_25;1;;
174;b_14;b_34;1;;
175;b_7;b_11;1;;
176;b_20;b_38;1;;
177;b_34;b_36;1;;
178;b_17;b_19;1;;
179;b_33;b_32;1;;
180;b_17;b_1;1;;
181;b_27;b_35;1;;
182;b_48;b_12;1;;
183;b_12;b_13;1;;
184;b_34;b_12;1;;
185;b_21;b_24;1;;
186;b_23;b_21;1;;
187;b_30;b_36;1;;
188;b_21;b_35;1;;
189;b_5;b_31;1;;
190;b_3;b_44;1;;
191;b_38;b_41;1;;
192;b_29;b_32;1;;
193;b_4;b_41;1;;
194;b_30;b_32;1;;
195;b_25;b_31;1;;
196;b_20;b_1;1;;
