Nr;Start;Ziel;Volumen;Hub1;Hub2
1;b_32;b_18;1;;
2;b_2;b_26;1;;
3;b_9;b_11;1;;
4;b_13;b_19;1;;
5;b_4;b_49;1;;
6;b_34;b_5;1;;
7;b_10;b_29;1;;
8;b_10;b_12;1;;
9;b_40;b_26;1;;
10;b_41;b_9;1;;
11;b_36;b_8;1;;
12;b_48;b_37;1;;
13;b_2;b_39;1;;
14;b_31;b_6;1;;
15;b_21;b_1;1;;
16;b_8;b_39;1;;
17;b_7;b_31;1;;
18;b_37;b_38;1;;
19;b_30;b_21;1;;
20;b_47;b_3;1;;
21;b_8;b_46;1;;
22;b_32;b_7;1;;
23;b_33;b_23;1;;
24;b_18;b_23;1;;
25;b_43;b_9;1;;
26;b_1;b_26;1;;
27;b_18;b_39;1;;
28;b_43;b_24;1;;
29;b_25;b_49;1;;
30;b_42;b_27;1;;
31;b_11;b_30;1;;
32;b_36;b_5;1;;
33;b_38;b_11;1;;
34;b_16;b_38;1;;
35;b_20;b_33;1;;
36;b_31;b_46;1;;
37;b_42;b_16;1;;
38;b_7;b_28;1;;
39;b_47;b_18;1;;
40;b_26;b_24;1;;
41;b_45;b_16;1;;
42;b_1;b_41;1;;
43;b_40;b_11;1;;
44;b_10;b_39;1;;
45;b_49;b_23;1;;
46;b_34;b_9;1;;
47;b_36;b_48;1;;
48;b_3;b_32;1;;
49;b_13;b_14;1;;
50;b_17;b_5;1;;
51;b_47;b_6;1;;
52;b_13;b_23;1;;
53;b_42;b_46;1;;
54;b_13;b_3;1;;
55;b_44;b_36;1;;
56;b_7;b_38;1;;
57;b_30;b_22;1;;
58;b_1;b_3;1;;
59;b_9;b_20;1;;
60;b_6;b_15;1;;
61;b_12;b_3;1;;
62;b_49;b_17;1;;
63;b_41;b_35;1;;
64;b_42;b_37;1;;
65;b_30;b_41;1;;
66;b_19;b_35;1;;
67;b_7;b_14;1;;
68;b_25;b_33;1;;
69;b_24;b_27;1;;
70;b_17;b_21;1;;
71;b_35;b_45;1;;
72;b_41;b_17;1;;
73;b_39;b_45;1;;
74;b_33;b_39;1;;
75;b_26;b_12;1;;
76;b_45;b_44;1;;
77;b_25;b_39;1;;
78;b_20;b_41;1;;
79;b_28;b_48;1;;
80;b_14;b_3;1;;
81;b_42;b_45;1;;
82;b_33;b_28;1;;
83;b_25;b_4;1;;
84;b_13;b_40;1;;
85;b_37;b_46;1;;
86;b_6;b_4;1;;
87;b_47;b_7;1;;
88;b_46;b_33;1;;
89;b_36;b_30;1;;
90;b_49;b_48;1;;
91;b_30;b_13;1;;
92;b_27;b_33;1;;
93;b_12;b_48;1;;
94;b_42;b_17;1;;
95;b_31;b_16;1;;
96;b_11;b_26;1;;
97;b_21;b_11;1;;
98;b_31;b_22;1;;
99;b_28;b_40;1;;
100;b_23;b_4;1;;
101;b_29;b_26;1;;
102;b_26;b_44;1;;
103;b_6;b_21;1;;
104;b_7;b_10;1;;
105;b_33;b_12;1;;
106;b_29;b_32;1;;
107;b_21;b_24;1;;
108;b_44;b_16;1;;
109;b_24;b_30;1;;
110;b_48;b_43;1;;
111;b_1;b_19;1;;
112;b_34;b_44;1;;
113;b_23;b_1;1;;
114;b_22;b_45;1;;
115;b_32;b_24;1;;
116;b_17;b_38;1;;
117;b_16;b_21;1;;
118;b_25;b_18;1;;
119;b_4;b_37;1;;
120;b_49;b_15;1;;
121;b_5;b_35;1;;
122;b_37;b_12;1;;
123;b_45;b_26;1;;
124;b_40;b_0;1;;
125;b_22;b_31;1;;
126;b_15;b_8;1;;
127;b_19;b_8;1;;
128;b_7;b_41;1;;
129;b_20;b_0;1;;
130;b_48;b_14;1;;
131;b_12;b_34;1;;
132;b_45;b_27;1;;
133;b_31;b_4;1;;
134;b_44;b_30;1;;
135;b_33;b_36;1;;
136;b_24;b_25;1;;
137;b_24;b_43;1;;
138;b_39;b_27;1;;
139;b_33;b_31;1;;
140;b_4;b_29;1;;
141;b_19;b_42;1;;
142;b_5;b_19;1;;
143;b_49;b_44;1;;
144;b_9;b_32;1;;
145;b_8;b_49;1;;
146;b_2;b_11;1;;
147;b_22;b_34;1;;
148;b_27;b_46;1;;
149;b_38;b_46;1;;
150;b_4;b_32;1;;
151;b_9;b_5;1;;
152;b_2;b_21;1;;
153;b_17;b_29;1;;
154;b_43;b_42;1;;
155;b_1;b_4;1;;
156;b_47;b_28;1;;
157;b_0;b_46;1;;
158;b_14;b_40;1;;
159;b_42;b_5;1;;
160;b_28;b_25;1;;
161;b_27;b_8;1;;
162;b_44;b_15;1;;
163;b_16;b_34;1;;
164;b_17;b_14;1;;
165;b_25;b_48;1;;
166;b_17;b_41;1;;
167;b_35;b_14;1;;
168;b_28;b_16;1;;
169;b_8;b_18;1;;
170;b_1;b_8;1;;
171;b_3;b_20;1;;
172;b_8;b_19;1;;
173;b_19;b_11;1;;
174;b_17;b_3;1;;
175;b_28;b_31;1;;
176;b_18;b_49;1;;
177;b_46;b_8;1;;
178;b_47;b_33;1;;
179;b_5;b_9;1;;
180;b_14;b_13;1;;
181;b_41;b_45;1;;
182;b_39;b_38;1;;
183;b_4;b_33;1;;
184;b_23;b_20;1;;
185;b_41;b_31;1;;
186;b_46;b_3;1;;
187;b_10;b_5;1;;
188;b_17;b_20;1;;
189;b_7;b_27;1;;
190;b_12;b_16;1;;
191;b_8;b_2;1;;
192;b_35;b_22;1;;
193;b_15;b_21;1;;
194;b_10;b_26;1;;
195;b_49;b_41;1;;
196;b_39;b_5;1;;
197;b_38;b_26;1;;
198;b_41;b_38;1;;
199;b_24;b_6;1;;
200;b_31;b_42;1;;
201;b_49;b_29;1;;
202;b_10;b_47;1;;
203;b_15;b_33;1;;
204;b_15;b_35;1;;
205;b_22;b_26;1;;
206;b_8;b_42;1;;
207;b_12;b_42;1;;
208;b_2;b_14;1;;
209;b_6;b_22;1;;
210;b_27;b_13;1;;
211;b_20;b_22;1;;
212;b_31;b_18;1;;
213;b_14;b_29;1;;
214;b_16;b_41;1;;
215;b_26;b_10;1;;
216;b_24;b_29;1;;
217;b_19;b_43;1;;
218;b_27;b_25;1;;
219;b_15;b_39;1;;
220;b_44;b_37;1;;
221;b_19;b_14;1;;
222;b_33;b_35;1;;
223;b_12;b_49;1;;
224;b_26;b_3;1;;
225;b_46;b_44;1;;
226;b_9;b_46;1;;
227;b_30;b_45;1;;
228;b_32;b_35;1;;
229;b_41;b_12;1;;
230;b_1;b_17;1;;
231;b_34;b_11;1;;
232;b_44;b_35;1;;
233;b_8;b_43;1;;
234;b_13;b_5;1;;
235;b_19;b_28;1;;
236;b_13;b_18;1;;
237;b_3;b_15;1;;
238;b_42;b_25;1;;
239;b_32;b_49;1;;
240;b_15;b_17;1;;
241;b_7;b_0;1;;
242;b_8;b_34;1;;
243;b_28;b_2;1;;
244;b_36;b_34;1;;
245;b_14;b_15;1;;
246;b_10;b_19;1;;
247;b_43;b_37;1;;
248;b_12;b_39;1;;
249;b_28;b_19;1;;
250;b_35;b_36;1;;
251;b_32;b_39;1;;
252;b_11;b_36;1;;
253;b_5;b_26;1;;
254;b_21;b_32;1;;
255;b_14;b_20;1;;
256;b_30;b_39;1;;
257;b_33;b_18;1;;
258;b_34;b_8;1;;
259;b_16;b_32;1;;
260;b_25;b_36;1;;
261;b_37;b_29;1;;
262;b_42;b_26;1;;
263;b_23;b_15;1;;
264;b_45;b_18;1;;
265;b_0;b_42;1;;
266;b_49;b_11;1;;
267;b_29;b_9;1;;
268;b_39;b_17;1;;
269;b_21;b_33;1;;
270;b_7;b_29;1;;
271;b_10;b_33;1;;
272;b_41;b_25;1;;
273;b_11;b_37;1;;
274;b_7;b_8;1;;
275;b_49;b_37;1;;
276;b_20;b_34;1;;
277;b_13;b_33;1;;
278;b_11;b_31;1;;
279;b_11;b_5;1;;
280;b_32;b_48;1;;
281;b_49;b_38;1;;
282;b_49;b_25;1;;
283;b_33;b_38;1;;
284;b_9;b_16;1;;
285;b_29;b_18;1;;
286;b_10;b_1;1;;
287;b_30;b_5;1;;
288;b_0;b_1;1;;
289;b_12;b_27;1;;
290;b_4;b_26;1;;
291;b_23;b_39;1;;
292;b_23;b_0;1;;
293;b_49;b_33;1;;
294;b_24;b_22;1;;
295;b_7;b_36;1;;
296;b_36;b_1;1;;
297;b_49;b_6;1;;
298;b_45;b_42;1;;
299;b_6;b_5;1;;
300;b_28;b_27;1;;
301;b_39;b_7;1;;
302;b_37;b_41;1;;
303;b_47;b_26;1;;
304;b_25;b_11;1;;
305;b_2;b_36;1;;
306;b_11;b_40;1;;
307;b_16;b_7;1;;
308;b_8;b_9;1;;
309;b_23;b_21;1;;
310;b_40;b_7;1;;
311;b_31;b_8;1;;
312;b_1;b_11;1;;
313;b_17;b_15;1;;
314;b_41;b_22;1;;
315;b_2;b_31;1;;
316;b_47;b_49;1;;
317;b_34;b_28;1;;
318;b_3;b_10;1;;
319;b_42;b_4;1;;
320;b_8;b_22;1;;
321;b_2;b_25;1;;
322;b_49;b_24;1;;
323;b_26;b_19;1;;
324;b_46;b_39;1;;
325;b_44;b_1;1;;
326;b_45;b_21;1;;
327;b_6;b_19;1;;
328;b_29;b_48;1;;
329;b_41;b_48;1;;
330;b_28;b_4;1;;
331;b_27;b_17;1;;
332;b_13;b_38;1;;
333;b_48;b_30;1;;
334;b_16;b_23;1;;
335;b_28;b_45;1;;
336;b_8;b_28;1;;
337;b_30;b_8;1;;
338;b_49;b_7;1;;
339;b_37;b_27;1;;
340;b_41;b_32;1;;
341;b_17;b_22;1;;
342;b_42;b_9;1;;
343;b_2;b_18;1;;
344;b_33;b_43;1;;
345;b_5;b_8;1;;
346;b_34;b_18;1;;
347;b_30;b_27;1;;
348;b_13;b_30;1;;
349;b_39;b_3;1;;
350;b_31;b_32;1;;
351;b_0;b_24;1;;
352;b_6;b_42;1;;
353;b_24;b_35;1;;
354;b_6;b_17;1;;
355;b_19;b_48;1;;
356;b_7;b_26;1;;
357;b_7;b_39;1;;
358;b_40;b_27;1;;
359;b_37;b_25;1;;
360;b_24;b_4;1;;
361;b_33;b_6;1;;
362;b_22;b_38;1;;
363;b_23;b_27;1;;
364;b_23;b_46;1;;
365;b_12;b_30;1;;
366;b_0;b_14;1;;
367;b_32;b_21;1;;
368;b_29;b_20;1;;
369;b_35;b_41;1;;
370;b_38;b_25;1;;
371;b_17;b_13;1;;
372;b_8;b_23;1;;
373;b_15;b_18;1;;
374;b_18;b_43;1;;
375;b_1;b_9;1;;
376;b_44;b_7;1;;
377;b_13;b_16;1;;
378;b_29;b_13;1;;
379;b_43;b_3;1;;
380;b_18;b_9;1;;
381;b_13;b_45;1;;
382;b_29;b_10;1;;
383;b_11;b_35;1;;
384;b_1;b_31;1;;
385;b_36;b_22;1;;
386;b_38;b_14;1;;
387;b_37;b_3;1;;
388;b_16;b_6;1;;
389;b_43;b_5;1;;
390;b_4;b_43;1;;
391;b_33;b_15;1;;
392;b_23;b_42;1;;
393;b_38;b_21;1;;
394;b_47;b_40;1;;
395;b_39;b_2;1;;
396;b_23;b_26;1;;
397;b_0;b_43;1;;
398;b_28;b_6;1;;
399;b_26;b_32;1;;
400;b_26;b_16;1;;
401;b_18;b_37;1;;
