Nr;Start;Ziel;Volumen;Hub1;Hub2
1;b_23;b_39;1;;
2;b_12;b_15;1;;
3;b_24;b_2;1;;
4;b_48;b_6;1;;
5;b_48;b_15;1;;
6;b_33;b_5;1;;
7;b_23;b_22;1;;
8;b_2;b_22;1;;
9;b_20;b_43;1;;
10;b_25;b_35;1;;
11;b_0;b_12;1;;
12;b_41;b_0;1;;
13;b_22;b_34;1;;
14;b_10;b_6;1;;
15;b_42;b_41;1;;
16;b_23;b_27;1;;
17;b_27;b_23;1;;
18;b_11;b_13;1;;
19;b_48;b_37;1;;
20;b_13;b_28;1;;
21;b_10;b_23;1;;
22;b_24;b_0;1;;
23;b_13;b_43;1;;
24;b_25;b_41;1;;
25;b_12;b_16;1;;
26;b_22;b_26;1;;
27;b_46;b_25;1;;
28;b_6;b_7;1;;
29;b_45;b_3;1;;
30;b_12;b_39;1;;
31;b_13;b_38;1;;
32;b_41;b_1;1;;
33;b_7;b_14;1;;
34;b_7;b_26;1;;
35;b_18;b_13;1;;
36;b_4;b_12;1;;
37;b_30;b_43;1;;
38;b_40;b_8;1;;
39;b_9;b_24;1;;
40;b_21;b_22;1;;
41;b_13;b_30;1;;
42;b_12;b_45;1;;
43;b_22;b_39;1;;
44;b_19;b_15;1;;
45;b_2;b_20;1;;
46;b_2;b_35;1;;
47;b_39;b_14;1;;
48;b_28;b_7;1;;
49;b_20;b_49;1;;
50;b_26;b_12;1;;
51;b_31;b_26;1;;
52;b_4;b_2;1;;
53;b_8;b_42;1;;
54;b_28;b_40;1;;
55;b_13;b_1;1;;
56;b_16;b_34;1;;
57;b_28;b_38;1;;
58;b_3;b_29;1;;
59;b_7;b_29;1;;
60;b_20;b_42;1;;
61;b_20;b_17;1;;
62;b_48;b_43;1;;
63;b_12;b_29;1;;
64;b_41;b_16;1;;
65;b_5;b_30;1;;
66;b_4;b_10;1;;
67;b_45;b_6;1;;
68;b_20;b_28;1;;
69;b_19;b_0;1;;
70;b_33;b_23;1;;
71;b_42;b_23;1;;
72;b_17;b_16;1;;
73;b_1;b_2;1;;
74;b_47;b_3;1;;
75;b_13;b_32;1;;
76;b_43;b_44;1;;
77;b_16;b_20;1;;
78;b_27;b_35;1;;
79;b_39;b_38;1;;
80;b_44;b_17;1;;
81;b_7;b_47;1;;
82;b_10;b_12;1;;
83;b_38;b_2;1;;
84;b_47;b_27;1;;
85;b_12;b_36;1;;
86;b_43;b_23;1;;
87;b_33;b_32;1;;
88;b_3;b_49;1;;
89;b_2;b_34;1;;
90;b_23;b_6;1;;
91;b_5;b_17;1;;
92;b_28;b_8;1;;
93;b_29;b_25;1;;
94;b_26;b_17;1;;
95;b_27;b_47;1;;
96;b_0;b_13;1;;
97;b_31;b_43;1;;
98;b_28;b_1;1;;
99;b_7;b_16;1;;
100;b_48;b_28;1;;
101;b_20;b_9;1;;
102;b_18;b_27;1;;
103;b_0;b_34;1;;
104;b_39;b_25;1;;
105;b_10;b_17;1;;
106;b_43;b_30;1;;
107;b_32;b_35;1;;
108;b_18;b_23;1;;
109;b_15;b_33;1;;
110;b_34;b_4;1;;
111;b_0;b_20;1;;
112;b_8;b_28;1;;
113;b_25;b_16;1;;
114;b_13;b_29;1;;
115;b_16;b_32;1;;
116;b_41;b_29;1;;
117;b_36;b_42;1;;
118;b_9;b_7;1;;
119;b_34;b_44;1;;
120;b_43;b_8;1;;
121;b_20;b_4;1;;
122;b_18;b_37;1;;
123;b_13;b_7;1;;
124;b_38;b_22;1;;
125;b_47;b_33;1;;
126;b_15;b_14;1;;
127;b_22;b_19;1;;
128;b_47;b_1;1;;
129;b_49;b_19;1;;
130;b_6;b_24;1;;
131;b_48;b_30;1;;
132;b_42;b_17;1;;
133;b_37;b_28;1;;
134;b_17;b_28;1;;
135;b_39;b_11;1;;
136;b_14;b_38;1;;
137;b_9;b_19;1;;
138;b_32;b_13;1;;
139;b_30;b_34;1;;
140;b_46;b_37;1;;
141;b_19;b_30;1;;
142;b_48;b_29;1;;
143;b_39;b_26;1;;
144;b_15;b_13;1;;
145;b_5;b_43;1;;
146;b_33;b_49;1;;
147;b_26;b_37;1;;
148;b_14;b_6;1;;
149;b_26;b_30;1;;
150;b_1;b_28;1;;
151;b_8;b_47;1;;
152;b_45;b_49;1;;
153;b_18;b_4;1;;
154;b_37;b_22;1;;
155;b_43;b_31;1;;
156;b_20;b_5;1;;
157;b_2;b_32;1;;
158;b_7;b_27;1;;
159;b_3;b_41;1;;
160;b_49;b_24;1;;
161;b_26;b_45;1;;
162;b_11;b_4;1;;
163;b_48;b_31;1;;
164;b_45;b_35;1;;
165;b_22;b_31;1;;
166;b_35;b_6;1;;
167;b_21;b_41;1;;
168;b_31;b_23;1;;
169;b_22;b_4;1;;
170;b_21;b_0;1;;
171;b_35;b_33;1;;
172;b_14;b_15;1;;
173;b_6;b_38;1;;
174;b_49;b_14;1;;
175;b_30;b_2;1;;
176;b_33;b_29;1;;
177;b_27;b_49;1;;
178;b_34;b_15;1;;
179;b_12;b_23;1;;
180;b_16;b_39;1;;
181;b_3;b_36;1;;
182;b_10;b_41;1;;
183;b_21;b_27;1;;
184;b_45;b_4;1;;
185;b_25;b_27;1;;
186;b_31;b_12;1;;
187;b_20;b_45;1;;
188;b_16;b_1;1;;
189;b_18;b_44;1;;
190;b_39;b_37;1;;
191;b_9;b_40;1;;
192;b_39;b_4;1;;
193;b_23;b_26;1;;
194;b_24;b_6;1;;
195;b_47;b_26;1;;
196;b_30;b_49;1;;
197;b_37;b_17;1;;
198;b_15;b_36;1;;
199;b_16;b_37;1;;
200;b_46;b_0;1;;
201;b_6;b_21;1;;
202;b_22;b_28;1;;
203;b_3;b_27;1;;
204;b_35;b_8;1;;
205;b_9;b_35;1;;
206;b_36;b_33;1;;
207;b_1;b_22;1;;
208;b_38;b_31;1;;
209;b_27;b_29;1;;
210;b_5;b_44;1;;
211;b_9;b_12;1;;
212;b_44;b_2;1;;
213;b_36;b_43;1;;
