Nr;Start;Ziel;Volumen;Hub1;Hub2
1;b_0;b_6;1;;
2;b_40;b_10;1;;
3;b_26;b_39;1;;
4;b_2;b_45;1;;
5;b_23;b_19;1;;
6;b_20;b_7;1;;
7;b_34;b_2;1;;
8;b_34;b_30;1;;
9;b_39;b_40;1;;
10;b_15;b_37;1;;
11;b_31;b_8;1;;
12;b_39;b_26;1;;
13;b_37;b_41;1;;
14;b_49;b_17;1;;
15;b_31;b_42;1;;
16;b_44;b_35;1;;
17;b_13;b_44;1;;
18;b_24;b_28;1;;
19;b_35;b_44;1;;
20;b_20;b_40;1;;
21;b_46;b_10;1;;
22;b_3;b_44;1;;
23;b_17;b_14;1;;
24;b_13;b_14;1;;
25;b_27;b_2;1;;
26;b_16;b_49;1;;
27;b_27;b_37;1;;
28;b_45;b_24;1;;
29;b_6;b_10;1;;
30;b_32;b_19;1;;
31;b_25;b_44;1;;
32;b_24;b_16;1;;
33;b_3;b_21;1;;
34;b_8;b_13;1;;
35;b_43;b_16;1;;
36;b_44;b_33;1;;
37;b_25;b_7;1;;
38;b_19;b_6;1;;
39;b_16;b_23;1;;
40;b_9;b_38;1;;
41;b_13;b_2;1;;
42;b_27;b_26;1;;
43;b_24;b_34;1;;
44;b_9;b_11;1;;
45;b_11;b_26;1;;
46;b_44;b_27;1;;
47;b_9;b_25;1;;
48;b_7;b_13;1;;
49;b_25;b_14;1;;
50;b_5;b_23;1;;
51;b_18;b_20;1;;
52;b_47;b_31;1;;
53;b_41;b_37;1;;
54;b_46;b_5;1;;
55;b_49;b_20;1;;
56;b_44;b_29;1;;
57;b_24;b_12;1;;
58;b_17;b_1;1;;
59;b_4;b_41;1;;
60;b_33;b_8;1;;
61;b_26;b_18;1;;
62;b_45;b_31;1;;
63;b_27;b_14;1;;
64;b_41;b_26;1;;
65;b_21;b_20;1;;
66;b_26;b_33;1;;
67;b_2;b_23;1;;
68;b_47;b_26;1;;
69;b_46;b_21;1;;
70;b_0;b_7;1;;
71;b_39;b_34;1;;
72;b_46;b_2;1;;
73;b_22;b_6;1;;
74;b_12;b_44;1;;
75;b_21;b_38;1;;
76;b_9;b_15;1;;
77;b_44;b_36;1;;
78;b_2;b_25;1;;
79;b_6;b_21;1;;
80;b_19;b_20;1;;
81;b_38;b_7;1;;
82;b_4;b_34;1;;
83;b_29;b_16;1;;
84;b_19;b_13;1;;
85;b_27;b_38;1;;
86;b_28;b_41;1;;
87;b_1;b_7;1;;
88;b_22;b_15;1;;
89;b_16;b_20;1;;
90;b_42;b_11;1;;
91;b_37;b_1;1;;
92;b_42;b_35;1;;
93;b_45;b_42;1;;
94;b_10;b_40;1;;
95;b_8;b_20;1;;
96;b_22;b_37;1;;
97;b_13;b_17;1;;
98;b_14;b_43;1;;
99;b_1;b_12;1;;
100;b_26;b_5;1;;
101;b_16;b_13;1;;
102;b_2;b_34;1;;
103;b_19;b_39;1;;
104;b_49;b_40;1;;
105;b_48;b_34;1;;
106;b_14;b_1;1;;
107;b_45;b_23;1;;
108;b_7;b_5;1;;
109;b_34;b_31;1;;
110;b_8;b_17;1;;
111;b_25;b_24;1;;
112;b_8;b_42;1;;
113;b_18;b_6;1;;
114;b_46;b_27;1;;
115;b_6;b_7;1;;
116;b_14;b_6;1;;
117;b_29;b_9;1;;
118;b_20;b_47;1;;
119;b_49;b_31;1;;
120;b_37;b_6;1;;
121;b_17;b_41;1;;
122;b_35;b_18;1;;
123;b_49;b_37;1;;
124;b_49;b_41;1;;
125;b_9;b_16;1;;
126;b_23;b_35;1;;
127;b_27;b_34;1;;
128;b_15;b_46;1;;
129;b_43;b_34;1;;
130;b_4;b_24;1;;
131;b_19;b_29;1;;
132;b_41;b_8;1;;
133;b_16;b_27;1;;
134;b_38;b_12;1;;
135;b_37;b_43;1;;
136;b_7;b_35;1;;
137;b_33;b_49;1;;
138;b_44;b_19;1;;
139;b_24;b_6;1;;
140;b_5;b_25;1;;
141;b_30;b_27;1;;
142;b_11;b_36;1;;
143;b_40;b_6;1;;
144;b_35;b_10;1;;
145;b_27;b_32;1;;
146;b_23;b_10;1;;
147;b_33;b_13;1;;
148;b_20;b_5;1;;
149;b_15;b_27;1;;
150;b_15;b_49;1;;
151;b_23;b_37;1;;
152;b_45;b_20;1;;
153;b_7;b_2;1;;
154;b_46;b_19;1;;
155;b_25;b_42;1;;
156;b_17;b_9;1;;
157;b_39;b_42;1;;
158;b_49;b_11;1;;
159;b_16;b_35;1;;
160;b_48;b_29;1;;
161;b_42;b_48;1;;
162;b_16;b_41;1;;
163;b_42;b_5;1;;
164;b_40;b_49;1;;
165;b_11;b_4;1;;
166;b_23;b_5;1;;
167;b_41;b_46;1;;
168;b_26;b_34;1;;
169;b_7;b_39;1;;
170;b_48;b_32;1;;
171;b_34;b_10;1;;
172;b_39;b_7;1;;
173;b_14;b_11;1;;
174;b_28;b_20;1;;
175;b_4;b_23;1;;
176;b_27;b_45;1;;
177;b_40;b_25;1;;
178;b_11;b_46;1;;
179;b_29;b_18;1;;
180;b_18;b_31;1;;
181;b_7;b_33;1;;
182;b_29;b_45;1;;
183;b_38;b_4;1;;
184;b_8;b_14;1;;
185;b_28;b_48;1;;
186;b_2;b_28;1;;
187;b_38;b_2;1;;
188;b_9;b_12;1;;
189;b_2;b_39;1;;
190;b_30;b_4;1;;
191;b_4;b_16;1;;
192;b_40;b_30;1;;
193;b_13;b_10;1;;
194;b_24;b_32;1;;
195;b_37;b_46;1;;
196;b_30;b_44;1;;
197;b_20;b_4;1;;
198;b_37;b_8;1;;
199;b_41;b_6;1;;
200;b_14;b_13;1;;
201;b_19;b_49;1;;
202;b_19;b_35;1;;
203;b_40;b_47;1;;
204;b_21;b_5;1;;
205;b_29;b_14;1;;
206;b_45;b_21;1;;
207;b_34;b_13;1;;
208;b_12;b_49;1;;
209;b_17;b_28;1;;
210;b_28;b_11;1;;
211;b_46;b_0;1;;
212;b_45;b_46;1;;
213;b_35;b_32;1;;
214;b_36;b_33;1;;
215;b_35;b_49;1;;
216;b_30;b_21;1;;
217;b_9;b_14;1;;
218;b_34;b_6;1;;
219;b_16;b_4;1;;
220;b_19;b_25;1;;
221;b_7;b_14;1;;
222;b_18;b_39;1;;
223;b_1;b_32;1;;
224;b_17;b_4;1;;
225;b_34;b_0;1;;
226;b_45;b_27;1;;
227;b_30;b_23;1;;
228;b_28;b_14;1;;
229;b_38;b_46;1;;
230;b_47;b_21;1;;
231;b_15;b_0;1;;
232;b_35;b_27;1;;
233;b_22;b_48;1;;
234;b_15;b_8;1;;
235;b_6;b_36;1;;
236;b_12;b_29;1;;
237;b_36;b_32;1;;
238;b_36;b_12;1;;
239;b_33;b_22;1;;
240;b_18;b_41;1;;
241;b_43;b_13;1;;
242;b_23;b_12;1;;
243;b_36;b_46;1;;
244;b_14;b_15;1;;
245;b_4;b_28;1;;
246;b_8;b_32;1;;
247;b_8;b_40;1;;
248;b_14;b_2;1;;
249;b_6;b_32;1;;
250;b_42;b_34;1;;
251;b_16;b_15;1;;
252;b_39;b_38;1;;
253;b_25;b_0;1;;
254;b_19;b_26;1;;
255;b_1;b_22;1;;
