Nr;Start;Ziel;Volumen;Hub1;Hub2
1;b_6;b_29;1;;
2;b_21;b_34;1;;
3;b_36;b_9;1;;
4;b_45;b_12;1;;
5;b_9;b_40;1;;
6;b_0;b_46;1;;
7;b_7;b_31;1;;
8;b_40;b_31;1;;
9;b_42;b_45;1;;
10;b_30;b_10;1;;
11;b_42;b_24;1;;
12;b_0;b_18;1;;
13;b_8;b_13;1;;
14;b_47;b_42;1;;
15;b_45;b_11;1;;
16;b_35;b_24;1;;
17;b_30;b_16;1;;
18;b_26;b_40;1;;
19;b_18;b_31;1;;
20;b_13;b_16;1;;
21;b_12;b_5;1;;
22;b_3;b_45;1;;
23;b_7;b_10;1;;
24;b_6;b_10;1;;
25;b_47;b_44;1;;
26;b_15;b_39;1;;
27;b_27;b_11;1;;
28;b_26;b_13;1;;
29;b_49;b_43;1;;
30;b_29;b_17;1;;
31;b_32;b_12;1;;
32;b_48;b_5;1;;
33;b_10;b_5;1;;
34;b_2;b_29;1;;
35;b_24;b_36;1;;
36;b_49;b_40;1;;
37;b_24;b_33;1;;
38;b_44;b_25;1;;
39;b_14;b_39;1;;
40;b_14;b_7;1;;
41;b_44;b_28;1;;
42;b_5;b_28;1;;
43;b_48;b_28;1;;
44;b_31;b_5;1;;
45;b_27;b_43;1;;
46;b_17;b_30;1;;
47;b_4;b_21;1;;
48;b_31;b_9;1;;
49;b_16;b_39;1;;
50;b_45;b_35;1;;
51;b_26;b_42;1;;
52;b_19;b_1;1;;
53;b_12;b_27;1;;
54;b_44;b_16;1;;
55;b_36;b_40;1;;
56;b_1;b_12;1;;
57;b_25;b_39;1;;
58;b_39;b_41;1;;
59;b_48;b_49;1;;
60;b_0;b_49;1;;
61;b_4;b_6;1;;
62;b_35;b_2;1;;
63;b_40;b_21;1;;
64;b_29;b_19;1;;
65;b_6;b_31;1;;
66;b_22;b_2;1;;
67;b_17;b_36;1;;
68;b_0;b_3;1;;
69;b_44;b_26;1;;
70;b_8;b_32;1;;
71;b_45;b_29;1;;
72;b_45;b_20;1;;
73;b_1;b_24;1;;
74;b_21;b_38;1;;
75;b_39;b_21;1;;
76;b_0;b_25;1;;
77;b_29;b_5;1;;
78;b_2;b_47;1;;
79;b_2;b_11;1;;
80;b_46;b_8;1;;
81;b_7;b_3;1;;
82;b_21;b_8;1;;
83;b_34;b_23;1;;
84;b_12;b_35;1;;
85;b_36;b_46;1;;
86;b_22;b_46;1;;
87;b_49;b_48;1;;
88;b_9;b_5;1;;
89;b_9;b_25;1;;
90;b_0;b_20;1;;
91;b_46;b_30;1;;
92;b_48;b_21;1;;
93;b_17;b_29;1;;
94;b_20;b_15;1;;
95;b_21;b_49;1;;
96;b_39;b_23;1;;
97;b_13;b_1;1;;
98;b_5;b_21;1;;
99;b_37;b_17;1;;
100;b_23;b_4;1;;
101;b_0;b_37;1;;
102;b_14;b_23;1;;
103;b_15;b_21;1;;
104;b_34;b_25;1;;
105;b_49;b_42;1;;
106;b_31;b_3;1;;
107;b_33;b_11;1;;
108;b_38;b_3;1;;
109;b_5;b_32;1;;
110;b_24;b_13;1;;
111;b_35;b_44;1;;
112;b_16;b_32;1;;
113;b_12;b_14;1;;
114;b_33;b_8;1;;
115;b_24;b_42;1;;
116;b_25;b_19;1;;
117;b_38;b_47;1;;
118;b_2;b_16;1;;
119;b_21;b_43;1;;
120;b_48;b_10;1;;
121;b_25;b_14;1;;
122;b_9;b_2;1;;
123;b_27;b_44;1;;
124;b_10;b_37;1;;
125;b_29;b_10;1;;
126;b_47;b_40;1;;
127;b_41;b_0;1;;
128;b_35;b_36;1;;
129;b_33;b_10;1;;
130;b_8;b_25;1;;
131;b_26;b_9;1;;
132;b_17;b_32;1;;
133;b_24;b_17;1;;
134;b_44;b_48;1;;
135;b_47;b_3;1;;
136;b_2;b_49;1;;
137;b_24;b_34;1;;
138;b_25;b_43;1;;
139;b_36;b_12;1;;
140;b_16;b_33;1;;
141;b_22;b_12;1;;
142;b_41;b_28;1;;
143;b_45;b_32;1;;
144;b_48;b_36;1;;
145;b_38;b_17;1;;
146;b_47;b_10;1;;
147;b_43;b_28;1;;
148;b_46;b_47;1;;
149;b_45;b_10;1;;
150;b_14;b_31;1;;
151;b_4;b_8;1;;
152;b_24;b_48;1;;
153;b_27;b_17;1;;
154;b_10;b_38;1;;
155;b_17;b_5;1;;
156;b_23;b_39;1;;
157;b_14;b_29;1;;
158;b_3;b_29;1;;
159;b_33;b_31;1;;
160;b_48;b_46;1;;
161;b_39;b_28;1;;
162;b_22;b_17;1;;
163;b_5;b_15;1;;
164;b_28;b_17;1;;
165;b_48;b_30;1;;
166;b_45;b_18;1;;
167;b_8;b_17;1;;
168;b_31;b_45;1;;
169;b_24;b_3;1;;
170;b_48;b_16;1;;
171;b_20;b_13;1;;
172;b_46;b_28;1;;
173;b_35;b_27;1;;
174;b_42;b_7;1;;
175;b_12;b_30;1;;
176;b_6;b_45;1;;
177;b_38;b_33;1;;
178;b_10;b_25;1;;
179;b_18;b_23;1;;
