Nr;Start;Ziel;Volumen;Hub1;Hub2
1;b_6;b_10;1;;
2;b_48;b_30;1;;
3;b_47;b_11;1;;
4;b_16;b_32;1;;
5;b_33;b_36;1;;
6;b_2;b_3;1;;
7;b_3;b_15;1;;
8;b_42;b_24;1;;
9;b_13;b_33;1;;
10;b_19;b_6;1;;
11;b_5;b_20;1;;
12;b_11;b_39;1;;
13;b_1;b_42;1;;
14;b_41;b_47;1;;
15;b_24;b_1;1;;
16;b_18;b_36;1;;
17;b_27;b_20;1;;
18;b_6;b_39;1;;
19;b_27;b_31;1;;
20;b_20;b_5;1;;
21;b_43;b_32;1;;
22;b_17;b_8;1;;
23;b_24;b_11;1;;
24;b_22;b_32;1;;
25;b_11;b_28;1;;
26;b_31;b_21;1;;
27;b_48;b_42;1;;
28;b_2;b_16;1;;
29;b_36;b_4;1;;
30;b_25;b_3;1;;
31;b_31;b_0;1;;
32;b_22;b_28;1;;
33;b_46;b_7;1;;
34;b_39;b_12;1;;
35;b_23;b_38;1;;
36;b_19;b_22;1;;
37;b_1;b_35;1;;
38;b_33;b_43;1;;
39;b_15;b_20;1;;
40;b_32;b_5;1;;
41;b_29;b_14;1;;
42;b_0;b_45;1;;
43;b_6;b_17;1;;
44;b_24;b_20;1;;
45;b_35;b_21;1;;
46;b_5;b_8;1;;
47;b_4;b_8;1;;
48;b_15;b_24;1;;
49;b_3;b_33;1;;
50;b_15;b_1;1;;
51;b_11;b_27;1;;
52;b_4;b_43;1;;
53;b_42;b_36;1;;
54;b_20;b_25;1;;
55;b_47;b_30;1;;
56;b_5;b_25;1;;
57;b_32;b_13;1;;
58;b_44;b_9;1;;
59;b_35;b_45;1;;
60;b_21;b_35;1;;
61;b_19;b_46;1;;
62;b_43;b_2;1;;
63;b_22;b_0;1;;
64;b_25;b_17;1;;
65;b_8;b_39;1;;
66;b_6;b_42;1;;
67;b_16;b_19;1;;
68;b_39;b_21;1;;
69;b_47;b_16;1;;
70;b_4;b_1;1;;
71;b_47;b_17;1;;
72;b_8;b_23;1;;
73;b_37;b_26;1;;
74;b_38;b_4;1;;
75;b_1;b_6;1;;
76;b_30;b_2;1;;
77;b_45;b_44;1;;
78;b_12;b_22;1;;
79;b_18;b_24;1;;
80;b_16;b_6;1;;
81;b_41;b_3;1;;
82;b_49;b_43;1;;
83;b_32;b_7;1;;
84;b_42;b_30;1;;
85;b_6;b_1;1;;
86;b_2;b_13;1;;
87;b_34;b_27;1;;
88;b_3;b_31;1;;
89;b_38;b_36;1;;
90;b_40;b_35;1;;
91;b_11;b_47;1;;
92;b_22;b_45;1;;
93;b_14;b_32;1;;
94;b_39;b_14;1;;
95;b_28;b_20;1;;
96;b_46;b_18;1;;
97;b_16;b_24;1;;
98;b_31;b_5;1;;
99;b_14;b_21;1;;
100;b_11;b_17;1;;
101;b_47;b_40;1;;
102;b_46;b_6;1;;
103;b_28;b_34;1;;
104;b_43;b_34;1;;
105;b_42;b_28;1;;
106;b_24;b_41;1;;
107;b_4;b_11;1;;
108;b_33;b_17;1;;
109;b_9;b_22;1;;
