Nr;Start;Ziel;Volumen;Hub1;Hub2
1;b_18;b_31;1;;
2;b_29;b_48;1;;
3;b_26;b_16;1;;
4;b_9;b_5;1;;
5;b_6;b_47;1;;
6;b_46;b_14;1;;
7;b_18;b_41;1;;
8;b_48;b_23;1;;
9;b_22;b_29;1;;
10;b_43;b_25;1;;
11;b_4;b_46;1;;
12;b_30;b_49;1;;
13;b_33;b_13;1;;
14;b_27;b_36;1;;
15;b_9;b_45;1;;
16;b_47;b_11;1;;
17;b_24;b_8;1;;
18;b_1;b_35;1;;
19;b_36;b_46;1;;
20;b_39;b_25;1;;
21;b_35;b_29;1;;
22;b_14;b_16;1;;
23;b_20;b_29;1;;
24;b_7;b_21;1;;
25;b_43;b_14;1;;
26;b_47;b_2;1;;
27;b_29;b_17;1;;
28;b_19;b_10;1;;
29;b_33;b_17;1;;
30;b_44;b_39;1;;
31;b_46;b_2;1;;
32;b_0;b_25;1;;
33;b_24;b_4;1;;
34;b_37;b_30;1;;
35;b_8;b_19;1;;
36;b_24;b_42;1;;
37;b_30;b_31;1;;
38;b_9;b_8;1;;
39;b_29;b_44;1;;
40;b_13;b_11;1;;
41;b_17;b_0;1;;
42;b_29;b_6;1;;
43;b_17;b_32;1;;
44;b_4;b_27;1;;
45;b_19;b_7;1;;
46;b_33;b_22;1;;
47;b_17;b_29;1;;
48;b_21;b_7;1;;
49;b_48;b_5;1;;
50;b_16;b_44;1;;
51;b_43;b_9;1;;
52;b_11;b_45;1;;
53;b_46;b_44;1;;
54;b_36;b_30;1;;
55;b_7;b_1;1;;
56;b_36;b_24;1;;
57;b_18;b_45;1;;
58;b_33;b_43;1;;
59;b_19;b_12;1;;
60;b_21;b_32;1;;
61;b_42;b_27;1;;
62;b_45;b_12;1;;
63;b_48;b_22;1;;
64;b_0;b_17;1;;
65;b_32;b_45;1;;
66;b_3;b_43;1;;
67;b_33;b_47;1;;
68;b_32;b_40;1;;
69;b_38;b_8;1;;
70;b_0;b_45;1;;
71;b_46;b_10;1;;
72;b_6;b_31;1;;
73;b_18;b_16;1;;
74;b_43;b_5;1;;
75;b_46;b_35;1;;
76;b_22;b_11;1;;
77;b_29;b_15;1;;
78;b_2;b_28;1;;
79;b_40;b_14;1;;
80;b_32;b_27;1;;
81;b_13;b_49;1;;
82;b_20;b_1;1;;
83;b_27;b_7;1;;
84;b_49;b_4;1;;
85;b_24;b_5;1;;
86;b_8;b_47;1;;
87;b_31;b_45;1;;
88;b_14;b_21;1;;
89;b_24;b_38;1;;
90;b_14;b_41;1;;
91;b_18;b_23;1;;
92;b_42;b_39;1;;
93;b_25;b_39;1;;
94;b_11;b_19;1;;
95;b_47;b_20;1;;
96;b_26;b_11;1;;
97;b_8;b_0;1;;
98;b_46;b_29;1;;
99;b_16;b_28;1;;
100;b_16;b_11;1;;
101;b_34;b_47;1;;
102;b_35;b_31;1;;
103;b_42;b_2;1;;
104;b_5;b_42;1;;
105;b_1;b_26;1;;
106;b_44;b_11;1;;
107;b_22;b_23;1;;
108;b_46;b_5;1;;
109;b_44;b_23;1;;
110;b_4;b_42;1;;
111;b_40;b_9;1;;
112;b_43;b_37;1;;
113;b_26;b_43;1;;
114;b_33;b_21;1;;
115;b_14;b_48;1;;
116;b_16;b_2;1;;
117;b_26;b_12;1;;
118;b_44;b_28;1;;
119;b_43;b_12;1;;
120;b_5;b_1;1;;
121;b_47;b_4;1;;
122;b_7;b_33;1;;
123;b_6;b_3;1;;
124;b_42;b_31;1;;
125;b_43;b_45;1;;
126;b_10;b_26;1;;
127;b_10;b_46;1;;
128;b_26;b_36;1;;
129;b_30;b_0;1;;
130;b_34;b_37;1;;
131;b_14;b_18;1;;
132;b_24;b_32;1;;
133;b_21;b_40;1;;
134;b_45;b_49;1;;
135;b_29;b_3;1;;
136;b_39;b_3;1;;
137;b_30;b_20;1;;
138;b_20;b_14;1;;
139;b_5;b_34;1;;
140;b_2;b_16;1;;
141;b_16;b_48;1;;
142;b_22;b_43;1;;
143;b_3;b_40;1;;
144;b_2;b_1;1;;
145;b_29;b_10;1;;
146;b_31;b_4;1;;
147;b_48;b_17;1;;
148;b_47;b_9;1;;
149;b_17;b_43;1;;
150;b_25;b_45;1;;
151;b_24;b_12;1;;
152;b_9;b_30;1;;
153;b_37;b_16;1;;
154;b_39;b_18;1;;
155;b_11;b_21;1;;
156;b_34;b_33;1;;
157;b_40;b_17;1;;
158;b_49;b_10;1;;
159;b_7;b_25;1;;
160;b_29;b_23;1;;
161;b_40;b_11;1;;
162;b_35;b_25;1;;
163;b_8;b_28;1;;
164;b_28;b_16;1;;
165;b_37;b_47;1;;
166;b_31;b_24;1;;
167;b_41;b_22;1;;
168;b_1;b_4;1;;
169;b_3;b_42;1;;
