Nr;Start;Ziel;Volumen;Hub1;Hub2
1;b_14;b_20;1;;
2;b_49;b_48;1;;
3;b_49;b_9;1;;
4;b_49;b_20;1;;
5;b_31;b_29;1;;
6;b_6;b_45;1;;
7;b_19;b_20;1;;
8;b_35;b_31;1;;
9;b_3;b_1;1;;
10;b_32;b_3;1;;
11;b_23;b_31;1;;
12;b_9;b_38;1;;
13;b_17;b_23;1;;
14;b_43;b_36;1;;
15;b_27;b_30;1;;
16;b_47;b_14;1;;
17;b_39;b_45;1;;
18;b_36;b_16;1;;
19;b_7;b_47;1;;
20;b_21;b_42;1;;
21;b_5;b_39;1;;
22;b_34;b_0;1;;
23;b_2;b_40;1;;
24;b_23;b_21;1;;
25;b_28;b_17;1;;
26;b_21;b_25;1;;
27;b_40;b_0;1;;
28;b_7;b_33;1;;
29;b_1;b_20;1;;
30;b_48;b_44;1;;
31;b_16;b_5;1;;
32;b_0;b_14;1;;
33;b_43;b_0;1;;
34;b_19;b_36;1;;
35;b_45;b_1;1;;
36;b_46;b_5;1;;
37;b_42;b_2;1;;
38;b_38;b_37;1;;
39;b_29;b_1;1;;
40;b_25;b_27;1;;
41;b_1;b_21;1;;
42;b_45;b_12;1;;
43;b_48;b_28;1;;
44;b_48;b_16;1;;
45;b_19;b_17;1;;
46;b_47;b_1;1;;
47;b_40;b_18;1;;
48;b_10;b_31;1;;
49;b_7;b_28;1;;
50;b_24;b_38;1;;
51;b_48;b_18;1;;
52;b_11;b_46;1;;
53;b_4;b_29;1;;
54;b_43;b_17;1;;
55;b_44;b_2;1;;
56;b_41;b_4;1;;
57;b_31;b_47;1;;
58;b_20;b_18;1;;
59;b_26;b_16;1;;
60;b_34;b_17;1;;
61;b_46;b_19;1;;
62;b_4;b_42;1;;
63;b_33;b_17;1;;
64;b_38;b_33;1;;
65;b_3;b_43;1;;
66;b_24;b_12;1;;
67;b_18;b_46;1;;
68;b_29;b_24;1;;
69;b_0;b_8;1;;
70;b_6;b_7;1;;
71;b_22;b_8;1;;
72;b_11;b_29;1;;
73;b_14;b_37;1;;
74;b_10;b_40;1;;
75;b_26;b_35;1;;
76;b_7;b_32;1;;
77;b_16;b_6;1;;
78;b_43;b_21;1;;
79;b_45;b_4;1;;
80;b_22;b_15;1;;
81;b_22;b_14;1;;
82;b_48;b_5;1;;
83;b_9;b_8;1;;
84;b_28;b_49;1;;
85;b_39;b_15;1;;
86;b_7;b_18;1;;
87;b_43;b_37;1;;
88;b_41;b_9;1;;
89;b_45;b_41;1;;
90;b_12;b_17;1;;
91;b_29;b_43;1;;
92;b_14;b_10;1;;
93;b_14;b_33;1;;
94;b_16;b_26;1;;
95;b_28;b_32;1;;
96;b_25;b_13;1;;
97;b_18;b_28;1;;
98;b_26;b_2;1;;
99;b_25;b_24;1;;
100;b_4;b_28;1;;
101;b_37;b_13;1;;
102;b_35;b_28;1;;
103;b_15;b_9;1;;
104;b_17;b_41;1;;
105;b_16;b_19;1;;
106;b_47;b_26;1;;
107;b_24;b_8;1;;
108;b_19;b_2;1;;
109;b_20;b_30;1;;
110;b_35;b_12;1;;
111;b_48;b_14;1;;
112;b_10;b_6;1;;
113;b_18;b_11;1;;
114;b_13;b_23;1;;
115;b_2;b_12;1;;
116;b_0;b_33;1;;
117;b_22;b_11;1;;
118;b_18;b_21;1;;
119;b_12;b_34;1;;
120;b_24;b_42;1;;
121;b_31;b_22;1;;
122;b_21;b_4;1;;
123;b_37;b_23;1;;
124;b_16;b_3;1;;
125;b_36;b_8;1;;
126;b_0;b_31;1;;
127;b_2;b_1;1;;
128;b_17;b_40;1;;
129;b_10;b_9;1;;
130;b_47;b_27;1;;
131;b_43;b_27;1;;
132;b_2;b_30;1;;
133;b_20;b_14;1;;
134;b_48;b_0;1;;
135;b_19;b_1;1;;
136;b_5;b_13;1;;
137;b_1;b_36;1;;
138;b_49;b_7;1;;
139;b_9;b_46;1;;
140;b_19;b_42;1;;
141;b_17;b_4;1;;
142;b_38;b_9;1;;
143;b_6;b_9;1;;
144;b_27;b_21;1;;
145;b_24;b_37;1;;
146;b_9;b_26;1;;
147;b_25;b_26;1;;
148;b_5;b_42;1;;
149;b_1;b_2;1;;
150;b_9;b_33;1;;
151;b_4;b_16;1;;
152;b_40;b_30;1;;
153;b_26;b_20;1;;
154;b_21;b_7;1;;
155;b_7;b_44;1;;
156;b_16;b_12;1;;
157;b_43;b_46;1;;
158;b_32;b_44;1;;
159;b_42;b_22;1;;
160;b_14;b_0;1;;
161;b_46;b_1;1;;
162;b_4;b_3;1;;
163;b_41;b_48;1;;
164;b_16;b_24;1;;
165;b_10;b_29;1;;
166;b_42;b_6;1;;
167;b_22;b_23;1;;
168;b_29;b_34;1;;
169;b_24;b_1;1;;
170;b_16;b_37;1;;
171;b_19;b_16;1;;
172;b_28;b_29;1;;
173;b_33;b_35;1;;
174;b_17;b_20;1;;
175;b_45;b_7;1;;
