Nr;Start;Ziel;Volumen;Hub1;Hub2
1;b_20;b_47;1;;
2;b_19;b_16;1;;
3;b_33;b_30;1;;
4;b_21;b_36;1;;
5;b_11;b_35;1;;
6;b_19;b_25;1;;
7;b_36;b_14;1;;
8;b_28;b_41;1;;
9;b_15;b_40;1;;
10;b_39;b_1;1;;
11;b_41;b_18;1;;
12;b_13;b_43;1;;
13;b_44;b_26;1;;
14;b_19;b_28;1;;
15;b_2;b_32;1;;
16;b_32;b_38;1;;
17;b_45;b_8;1;;
18;b_28;b_5;1;;
19;b_8;b_15;1;;
20;b_9;b_39;1;;
21;b_30;b_22;1;;
22;b_21;b_49;1;;
23;b_47;b_43;1;;
24;b_5;b_1;1;;
25;b_47;b_39;1;;
26;b_13;b_5;1;;
27;b_5;b_37;1;;
28;b_18;b_24;1;;
29;b_2;b_18;1;;
30;b_31;b_41;1;;
31;b_39;b_3;1;;
32;b_32;b_12;1;;
33;b_13;b_39;1;;
34;b_13;b_22;1;;
35;b_7;b_24;1;;
36;b_5;b_28;1;;
37;b_9;b_44;1;;
38;b_17;b_6;1;;
39;b_34;b_3;1;;
40;b_22;b_49;1;;
41;b_33;b_37;1;;
42;b_45;b_23;1;;
43;b_30;b_27;1;;
44;b_30;b_23;1;;
45;b_43;b_25;1;;
46;b_9;b_42;1;;
47;b_1;b_27;1;;
48;b_30;b_41;1;;
49;b_10;b_23;1;;
50;b_22;b_12;1;;
51;b_43;b_16;1;;
52;b_0;b_46;1;;
53;b_32;b_40;1;;
54;b_20;b_2;1;;
55;b_39;b_34;1;;
56;b_49;b_35;1;;
57;b_45;b_3;1;;
58;b_22;b_29;1;;
59;b_29;b_18;1;;
60;b_38;b_14;1;;
61;b_5;b_0;1;;
62;b_30;b_2;1;;
63;b_42;b_49;1;;
64;b_13;b_20;1;;
65;b_37;b_25;1;;
66;b_10;b_35;1;;
67;b_43;b_21;1;;
68;b_42;b_31;1;;
69;b_35;b_16;1;;
70;b_3;b_41;1;;
71;b_12;b_19;1;;
72;b_36;b_35;1;;
73;b_2;b_26;1;;
74;b_41;b_17;1;;
75;b_19;b_9;1;;
76;b_28;b_42;1;;
77;b_40;b_46;1;;
78;b_46;b_23;1;;
79;b_46;b_37;1;;
80;b_20;b_42;1;;
81;b_5;b_10;1;;
82;b_38;b_15;1;;
83;b_43;b_2;1;;
84;b_34;b_8;1;;
85;b_7;b_20;1;;
86;b_37;b_40;1;;
87;b_20;b_30;1;;
88;b_12;b_23;1;;
89;b_13;b_30;1;;
90;b_7;b_13;1;;
91;b_5;b_45;1;;
92;b_24;b_15;1;;
93;b_24;b_17;1;;
94;b_44;b_46;1;;
95;b_37;b_35;1;;
96;b_46;b_7;1;;
97;b_21;b_16;1;;
98;b_42;b_36;1;;
99;b_29;b_45;1;;
100;b_36;b_30;1;;
101;b_13;b_33;1;;
102;b_27;b_45;1;;
103;b_20;b_0;1;;
104;b_25;b_49;1;;
105;b_11;b_12;1;;
106;b_31;b_33;1;;
107;b_23;b_44;1;;
108;b_20;b_26;1;;
109;b_37;b_29;1;;
110;b_6;b_38;1;;
111;b_3;b_12;1;;
112;b_36;b_29;1;;
113;b_43;b_7;1;;
114;b_21;b_10;1;;
115;b_15;b_27;1;;
116;b_37;b_20;1;;
117;b_3;b_9;1;;
118;b_7;b_36;1;;
119;b_36;b_19;1;;
120;b_44;b_27;1;;
121;b_34;b_0;1;;
122;b_3;b_44;1;;
123;b_36;b_49;1;;
124;b_26;b_32;1;;
125;b_46;b_0;1;;
126;b_40;b_49;1;;
127;b_15;b_47;1;;
128;b_28;b_1;1;;
129;b_3;b_34;1;;
130;b_9;b_19;1;;
131;b_22;b_40;1;;
132;b_44;b_3;1;;
133;b_47;b_0;1;;
134;b_25;b_30;1;;
135;b_5;b_15;1;;
136;b_35;b_32;1;;
137;b_1;b_23;1;;
138;b_36;b_5;1;;
139;b_39;b_27;1;;
140;b_39;b_16;1;;
141;b_37;b_1;1;;
142;b_8;b_26;1;;
143;b_16;b_13;1;;
144;b_45;b_10;1;;
145;b_23;b_40;1;;
146;b_30;b_44;1;;
147;b_26;b_19;1;;
148;b_26;b_49;1;;
149;b_27;b_12;1;;
150;b_40;b_28;1;;
151;b_3;b_31;1;;
152;b_40;b_4;1;;
153;b_27;b_6;1;;
154;b_43;b_46;1;;
155;b_6;b_32;1;;
156;b_20;b_4;1;;
157;b_34;b_20;1;;
158;b_3;b_0;1;;
159;b_4;b_46;1;;
160;b_40;b_17;1;;
161;b_31;b_13;1;;
162;b_2;b_44;1;;
163;b_36;b_20;1;;
164;b_25;b_29;1;;
165;b_35;b_46;1;;
166;b_44;b_33;1;;
167;b_11;b_2;1;;
168;b_24;b_8;1;;
169;b_31;b_14;1;;
170;b_42;b_47;1;;
171;b_44;b_16;1;;
172;b_28;b_6;1;;
173;b_0;b_24;1;;
174;b_24;b_33;1;;
175;b_25;b_4;1;;
176;b_32;b_23;1;;
177;b_33;b_10;1;;
178;b_26;b_0;1;;
179;b_31;b_40;1;;
180;b_30;b_49;1;;
181;b_1;b_16;1;;
182;b_10;b_20;1;;
183;b_39;b_0;1;;
184;b_34;b_44;1;;
185;b_14;b_41;1;;
186;b_15;b_18;1;;
187;b_27;b_2;1;;
188;b_42;b_40;1;;
189;b_3;b_33;1;;
190;b_35;b_10;1;;
191;b_34;b_23;1;;
192;b_10;b_21;1;;
193;b_13;b_24;1;;
194;b_1;b_19;1;;
195;b_35;b_43;1;;
196;b_30;b_37;1;;
197;b_4;b_18;1;;
198;b_35;b_44;1;;
199;b_39;b_40;1;;
200;b_42;b_41;1;;
201;b_49;b_42;1;;
202;b_25;b_15;1;;
203;b_11;b_8;1;;
204;b_38;b_28;1;;
205;b_24;b_29;1;;
206;b_15;b_31;1;;
207;b_0;b_21;1;;
208;b_3;b_17;1;;
209;b_33;b_4;1;;
210;b_39;b_7;1;;
211;b_41;b_30;1;;
212;b_46;b_45;1;;
213;b_7;b_43;1;;
214;b_8;b_30;1;;
215;b_18;b_36;1;;
216;b_38;b_9;1;;
217;b_16;b_8;1;;
218;b_4;b_19;1;;
219;b_31;b_9;1;;
220;b_22;b_5;1;;
221;b_32;b_10;1;;
222;b_29;b_12;1;;
223;b_14;b_30;1;;
224;b_6;b_26;1;;
225;b_45;b_26;1;;
226;b_21;b_43;1;;
227;b_18;b_31;1;;
228;b_35;b_20;1;;
229;b_20;b_33;1;;
230;b_2;b_3;1;;
231;b_38;b_5;1;;
232;b_9;b_35;1;;
233;b_48;b_39;1;;
234;b_41;b_42;1;;
235;b_49;b_46;1;;
236;b_37;b_27;1;;
237;b_11;b_44;1;;
238;b_1;b_48;1;;
239;b_45;b_18;1;;
240;b_13;b_46;1;;
241;b_29;b_9;1;;
242;b_22;b_37;1;;
243;b_19;b_17;1;;
244;b_42;b_8;1;;
245;b_32;b_14;1;;
246;b_46;b_44;1;;
247;b_8;b_36;1;;
248;b_8;b_13;1;;
249;b_41;b_32;1;;
250;b_40;b_14;1;;
251;b_9;b_36;1;;
252;b_49;b_40;1;;
253;b_6;b_37;1;;
254;b_27;b_29;1;;
255;b_33;b_6;1;;
256;b_15;b_38;1;;
257;b_32;b_46;1;;
258;b_41;b_45;1;;
259;b_28;b_40;1;;
260;b_34;b_18;1;;
261;b_30;b_12;1;;
262;b_21;b_44;1;;
263;b_6;b_39;1;;
264;b_43;b_4;1;;
265;b_3;b_47;1;;
266;b_36;b_43;1;;
267;b_26;b_15;1;;
268;b_46;b_14;1;;
269;b_48;b_22;1;;
270;b_29;b_42;1;;
271;b_30;b_40;1;;
272;b_29;b_4;1;;
273;b_41;b_34;1;;
274;b_6;b_12;1;;
275;b_36;b_0;1;;
