Nr;Start;Ziel;Volumen;Hub1;Hub2
1;b_28;b_19;1;;
2;b_30;b_47;1;;
3;b_49;b_4;1;;
4;b_43;b_27;1;;
5;b_1;b_13;1;;
6;b_10;b_45;1;;
7;b_42;b_17;1;;
8;b_4;b_22;1;;
9;b_41;b_32;1;;
10;b_6;b_46;1;;
11;b_44;b_13;1;;
12;b_29;b_38;1;;
13;b_19;b_31;1;;
14;b_5;b_17;1;;
15;b_11;b_40;1;;
16;b_48;b_46;1;;
17;b_11;b_45;1;;
18;b_4;b_8;1;;
19;b_23;b_33;1;;
20;b_49;b_1;1;;
21;b_46;b_17;1;;
22;b_30;b_6;1;;
23;b_43;b_0;1;;
24;b_10;b_35;1;;
25;b_49;b_26;1;;
26;b_33;b_5;1;;
27;b_3;b_6;1;;
28;b_5;b_24;1;;
29;b_29;b_45;1;;
30;b_33;b_45;1;;
31;b_46;b_7;1;;
32;b_9;b_36;1;;
33;b_13;b_5;1;;
34;b_17;b_48;1;;
35;b_19;b_12;1;;
36;b_22;b_46;1;;
37;b_46;b_37;1;;
38;b_23;b_27;1;;
39;b_23;b_9;1;;
40;b_37;b_7;1;;
41;b_20;b_40;1;;
42;b_12;b_46;1;;
43;b_7;b_26;1;;
44;b_18;b_26;1;;
45;b_36;b_24;1;;
46;b_26;b_49;1;;
47;b_15;b_46;1;;
48;b_26;b_12;1;;
49;b_35;b_33;1;;
50;b_20;b_34;1;;
51;b_14;b_49;1;;
52;b_18;b_39;1;;
53;b_48;b_20;1;;
54;b_41;b_18;1;;
55;b_46;b_21;1;;
56;b_25;b_48;1;;
57;b_35;b_44;1;;
58;b_12;b_28;1;;
59;b_49;b_14;1;;
60;b_21;b_17;1;;
61;b_8;b_11;1;;
62;b_6;b_23;1;;
63;b_46;b_39;1;;
64;b_49;b_28;1;;
65;b_13;b_11;1;;
66;b_32;b_19;1;;
67;b_49;b_43;1;;
68;b_43;b_30;1;;
69;b_31;b_46;1;;
70;b_39;b_23;1;;
71;b_13;b_35;1;;
72;b_10;b_19;1;;
73;b_36;b_6;1;;
74;b_23;b_45;1;;
75;b_31;b_22;1;;
76;b_32;b_30;1;;
77;b_20;b_41;1;;
78;b_33;b_47;1;;
79;b_35;b_8;1;;
80;b_7;b_24;1;;
81;b_47;b_2;1;;
82;b_46;b_2;1;;
83;b_30;b_28;1;;
84;b_5;b_32;1;;
85;b_19;b_18;1;;
86;b_18;b_13;1;;
87;b_33;b_49;1;;
88;b_13;b_48;1;;
89;b_45;b_14;1;;
90;b_8;b_19;1;;
91;b_41;b_23;1;;
92;b_14;b_40;1;;
93;b_48;b_0;1;;
94;b_40;b_49;1;;
95;b_13;b_2;1;;
96;b_8;b_23;1;;
97;b_5;b_49;1;;
98;b_40;b_37;1;;
99;b_9;b_12;1;;
100;b_20;b_28;1;;
101;b_9;b_14;1;;
102;b_9;b_24;1;;
103;b_26;b_17;1;;
104;b_45;b_34;1;;
105;b_35;b_17;1;;
106;b_27;b_1;1;;
107;b_39;b_26;1;;
108;b_42;b_28;1;;
109;b_0;b_13;1;;
110;b_35;b_14;1;;
111;b_32;b_14;1;;
112;b_41;b_44;1;;
113;b_39;b_21;1;;
114;b_23;b_3;1;;
115;b_38;b_35;1;;
116;b_19;b_17;1;;
117;b_43;b_19;1;;
118;b_36;b_34;1;;
119;b_36;b_31;1;;
120;b_36;b_8;1;;
121;b_17;b_33;1;;
122;b_2;b_33;1;;
123;b_28;b_30;1;;
124;b_11;b_35;1;;
125;b_1;b_47;1;;
126;b_20;b_26;1;;
127;b_40;b_43;1;;
128;b_6;b_1;1;;
129;b_46;b_26;1;;
130;b_10;b_2;1;;
131;b_33;b_30;1;;
132;b_13;b_18;1;;
133;b_8;b_20;1;;
134;b_19;b_38;1;;
135;b_4;b_44;1;;
136;b_12;b_17;1;;
137;b_38;b_33;1;;
138;b_49;b_16;1;;
139;b_31;b_3;1;;
140;b_0;b_27;1;;
141;b_1;b_0;1;;
142;b_28;b_31;1;;
143;b_19;b_43;1;;
144;b_12;b_5;1;;
145;b_40;b_41;1;;
146;b_21;b_47;1;;
147;b_37;b_48;1;;
148;b_47;b_6;1;;
149;b_0;b_18;1;;
150;b_8;b_47;1;;
151;b_5;b_26;1;;
152;b_23;b_19;1;;
153;b_11;b_14;1;;
154;b_46;b_0;1;;
155;b_2;b_39;1;;
156;b_24;b_38;1;;
157;b_7;b_18;1;;
158;b_1;b_15;1;;
159;b_6;b_26;1;;
160;b_49;b_29;1;;
161;b_13;b_39;1;;
162;b_20;b_0;1;;
163;b_28;b_46;1;;
164;b_46;b_45;1;;
165;b_20;b_43;1;;
166;b_3;b_45;1;;
167;b_2;b_10;1;;
168;b_31;b_45;1;;
169;b_30;b_1;1;;
170;b_28;b_42;1;;
171;b_20;b_38;1;;
172;b_28;b_5;1;;
173;b_20;b_29;1;;
174;b_1;b_34;1;;
175;b_49;b_33;1;;
176;b_35;b_6;1;;
177;b_13;b_43;1;;
178;b_27;b_29;1;;
179;b_34;b_44;1;;
180;b_41;b_47;1;;
181;b_31;b_20;1;;
182;b_29;b_7;1;;
183;b_19;b_47;1;;
184;b_0;b_3;1;;
185;b_7;b_48;1;;
186;b_14;b_21;1;;
187;b_31;b_32;1;;
188;b_9;b_38;1;;
189;b_29;b_35;1;;
190;b_37;b_17;1;;
191;b_23;b_14;1;;
192;b_14;b_38;1;;
193;b_30;b_13;1;;
194;b_31;b_41;1;;
195;b_19;b_48;1;;
196;b_39;b_32;1;;
197;b_21;b_7;1;;
198;b_28;b_37;1;;
199;b_15;b_14;1;;
200;b_9;b_18;1;;
201;b_32;b_40;1;;
202;b_41;b_37;1;;
203;b_41;b_45;1;;
204;b_49;b_35;1;;
205;b_40;b_8;1;;
206;b_34;b_6;1;;
207;b_17;b_15;1;;
208;b_11;b_43;1;;
209;b_5;b_14;1;;
210;b_22;b_44;1;;
211;b_30;b_44;1;;
212;b_33;b_39;1;;
213;b_21;b_23;1;;
214;b_31;b_29;1;;
215;b_44;b_28;1;;
216;b_40;b_10;1;;
217;b_11;b_5;1;;
218;b_49;b_23;1;;
219;b_27;b_43;1;;
220;b_9;b_1;1;;
221;b_19;b_26;1;;
222;b_4;b_11;1;;
223;b_35;b_31;1;;
224;b_43;b_32;1;;
225;b_29;b_34;1;;
226;b_25;b_20;1;;
227;b_43;b_21;1;;
228;b_31;b_19;1;;
229;b_7;b_21;1;;
230;b_15;b_17;1;;
231;b_43;b_23;1;;
232;b_13;b_25;1;;
233;b_22;b_0;1;;
234;b_27;b_5;1;;
235;b_34;b_43;1;;
236;b_38;b_48;1;;
237;b_34;b_12;1;;
238;b_2;b_37;1;;
239;b_33;b_43;1;;
240;b_30;b_8;1;;
241;b_37;b_28;1;;
242;b_9;b_25;1;;
243;b_22;b_15;1;;
244;b_35;b_18;1;;
245;b_44;b_1;1;;
246;b_4;b_37;1;;
247;b_32;b_24;1;;
248;b_5;b_31;1;;
249;b_40;b_39;1;;
250;b_45;b_22;1;;
251;b_46;b_36;1;;
252;b_5;b_21;1;;
253;b_5;b_29;1;;
254;b_0;b_48;1;;
255;b_22;b_37;1;;
256;b_17;b_37;1;;
257;b_15;b_1;1;;
258;b_43;b_4;1;;
259;b_16;b_6;1;;
260;b_48;b_41;1;;
261;b_16;b_2;1;;
262;b_12;b_30;1;;
263;b_4;b_28;1;;
264;b_28;b_49;1;;
265;b_37;b_8;1;;
266;b_27;b_11;1;;
267;b_37;b_22;1;;
268;b_2;b_26;1;;
269;b_34;b_33;1;;
270;b_3;b_5;1;;
271;b_28;b_22;1;;
272;b_27;b_39;1;;
273;b_35;b_22;1;;
274;b_15;b_36;1;;
275;b_2;b_16;1;;
276;b_29;b_16;1;;
277;b_15;b_28;1;;
278;b_47;b_48;1;;
279;b_35;b_43;1;;
280;b_2;b_44;1;;
281;b_3;b_35;1;;
282;b_4;b_48;1;;
283;b_1;b_49;1;;
284;b_3;b_36;1;;
285;b_14;b_27;1;;
286;b_32;b_35;1;;
287;b_21;b_43;1;;
288;b_15;b_6;1;;
289;b_48;b_2;1;;
290;b_41;b_21;1;;
291;b_40;b_20;1;;
292;b_28;b_1;1;;
293;b_19;b_22;1;;
294;b_32;b_16;1;;
295;b_8;b_15;1;;
296;b_29;b_49;1;;
297;b_23;b_22;1;;
298;b_46;b_35;1;;
299;b_15;b_20;1;;
300;b_14;b_18;1;;
301;b_10;b_31;1;;
302;b_44;b_42;1;;
303;b_8;b_24;1;;
304;b_46;b_29;1;;
305;b_38;b_31;1;;
306;b_4;b_30;1;;
307;b_27;b_42;1;;
308;b_32;b_41;1;;
309;b_1;b_25;1;;
310;b_21;b_12;1;;
311;b_32;b_20;1;;
312;b_43;b_10;1;;
313;b_2;b_29;1;;
314;b_13;b_7;1;;
315;b_37;b_4;1;;
316;b_35;b_1;1;;
317;b_49;b_34;1;;
318;b_21;b_29;1;;
319;b_40;b_14;1;;
320;b_14;b_4;1;;
321;b_24;b_36;1;;
322;b_32;b_37;1;;
323;b_26;b_5;1;;
324;b_36;b_1;1;;
325;b_44;b_43;1;;
326;b_30;b_21;1;;
327;b_34;b_17;1;;
328;b_6;b_15;1;;
329;b_11;b_10;1;;
330;b_21;b_5;1;;
331;b_7;b_39;1;;
332;b_37;b_10;1;;
333;b_26;b_7;1;;
334;b_14;b_48;1;;
335;b_24;b_43;1;;
336;b_7;b_2;1;;
337;b_25;b_46;1;;
338;b_11;b_31;1;;
339;b_39;b_0;1;;
340;b_46;b_49;1;;
341;b_5;b_9;1;;
342;b_4;b_26;1;;
343;b_21;b_1;1;;
344;b_6;b_16;1;;
345;b_4;b_2;1;;
346;b_3;b_4;1;;
347;b_29;b_48;1;;
348;b_15;b_25;1;;
349;b_38;b_42;1;;
350;b_47;b_14;1;;
351;b_5;b_33;1;;
352;b_13;b_38;1;;
353;b_1;b_2;1;;
354;b_3;b_48;1;;
355;b_19;b_24;1;;
356;b_11;b_37;1;;
357;b_28;b_20;1;;
358;b_5;b_41;1;;
359;b_10;b_16;1;;
360;b_34;b_19;1;;
361;b_46;b_25;1;;
362;b_9;b_10;1;;
363;b_19;b_25;1;;
364;b_23;b_1;1;;
365;b_0;b_31;1;;
366;b_21;b_33;1;;
367;b_44;b_7;1;;
368;b_20;b_24;1;;
369;b_30;b_26;1;;
370;b_2;b_23;1;;
371;b_30;b_34;1;;
372;b_14;b_19;1;;
373;b_39;b_11;1;;
374;b_25;b_36;1;;
375;b_19;b_4;1;;
376;b_17;b_3;1;;
377;b_20;b_39;1;;
378;b_43;b_42;1;;
379;b_24;b_40;1;;
380;b_43;b_34;1;;
381;b_4;b_7;1;;
382;b_45;b_48;1;;
383;b_32;b_0;1;;
384;b_21;b_13;1;;
385;b_42;b_18;1;;
386;b_45;b_30;1;;
387;b_16;b_28;1;;
388;b_49;b_15;1;;
389;b_44;b_37;1;;
390;b_20;b_7;1;;
391;b_31;b_49;1;;
392;b_7;b_36;1;;
393;b_28;b_16;1;;
394;b_13;b_17;1;;
395;b_33;b_12;1;;
396;b_10;b_36;1;;
397;b_13;b_4;1;;
398;b_4;b_41;1;;
399;b_44;b_47;1;;
400;b_42;b_23;1;;
401;b_28;b_27;1;;
402;b_36;b_15;1;;
403;b_27;b_22;1;;
404;b_39;b_17;1;;
405;b_18;b_29;1;;
406;b_5;b_18;1;;
407;b_41;b_48;1;;
408;b_43;b_47;1;;
409;b_32;b_25;1;;
410;b_23;b_26;1;;
411;b_27;b_34;1;;
412;b_34;b_25;1;;
413;b_13;b_40;1;;
414;b_6;b_39;1;;
415;b_16;b_3;1;;
416;b_25;b_13;1;;
417;b_23;b_41;1;;
418;b_0;b_32;1;;
419;b_49;b_48;1;;
420;b_2;b_47;1;;
421;b_31;b_12;1;;
422;b_3;b_41;1;;
423;b_25;b_16;1;;
424;b_43;b_5;1;;
425;b_10;b_24;1;;
426;b_12;b_22;1;;
427;b_24;b_33;1;;
428;b_7;b_13;1;;
429;b_33;b_6;1;;
430;b_46;b_20;1;;
431;b_47;b_31;1;;
432;b_24;b_17;1;;
433;b_2;b_4;1;;
434;b_48;b_11;1;;
435;b_37;b_11;1;;
436;b_3;b_10;1;;
437;b_27;b_25;1;;
438;b_44;b_21;1;;
439;b_35;b_42;1;;
440;b_32;b_39;1;;
441;b_1;b_24;1;;
442;b_40;b_26;1;;
443;b_9;b_11;1;;
444;b_12;b_0;1;;
445;b_2;b_36;1;;
446;b_21;b_10;1;;
447;b_45;b_13;1;;
448;b_3;b_33;1;;
449;b_11;b_21;1;;
450;b_45;b_37;1;;
451;b_22;b_31;1;;
452;b_32;b_38;1;;
453;b_33;b_18;1;;
454;b_36;b_45;1;;
455;b_12;b_14;1;;
456;b_27;b_2;1;;
457;b_39;b_40;1;;
458;b_9;b_19;1;;
459;b_4;b_21;1;;
460;b_39;b_33;1;;
461;b_37;b_36;1;;
462;b_49;b_18;1;;
463;b_37;b_43;1;;
464;b_14;b_10;1;;
465;b_40;b_36;1;;
466;b_6;b_31;1;;
467;b_42;b_36;1;;
468;b_49;b_25;1;;
469;b_11;b_32;1;;
470;b_27;b_30;1;;
471;b_46;b_9;1;;
472;b_26;b_29;1;;
473;b_5;b_35;1;;
474;b_3;b_44;1;;
475;b_48;b_29;1;;
476;b_24;b_49;1;;
477;b_29;b_33;1;;
478;b_19;b_1;1;;
479;b_41;b_28;1;;
480;b_1;b_18;1;;
481;b_46;b_44;1;;
482;b_23;b_10;1;;
483;b_42;b_1;1;;
484;b_20;b_37;1;;
485;b_24;b_7;1;;
486;b_1;b_44;1;;
487;b_20;b_13;1;;
488;b_24;b_32;1;;
489;b_11;b_20;1;;
490;b_19;b_13;1;;
491;b_27;b_33;1;;
492;b_35;b_34;1;;
493;b_7;b_29;1;;
494;b_2;b_28;1;;
495;b_1;b_38;1;;
496;b_42;b_25;1;;
497;b_12;b_6;1;;
498;b_41;b_9;1;;
499;b_39;b_44;1;;
500;b_44;b_19;1;;
501;b_15;b_37;1;;
502;b_38;b_4;1;;
503;b_24;b_25;1;;
504;b_6;b_37;1;;
505;b_47;b_30;1;;
506;b_21;b_18;1;;
507;b_13;b_9;1;;
508;b_38;b_22;1;;
509;b_5;b_25;1;;
510;b_46;b_34;1;;
511;b_5;b_40;1;;
512;b_22;b_8;1;;
513;b_0;b_46;1;;
