Nr;Start;Ziel;Volumen;Hub1;Hub2
1;b_35;b_42;1;;
2;b_49;b_48;1;;
3;b_35;b_36;1;;
4;b_43;b_37;1;;
5;b_26;b_0;1;;
6;b_47;b_4;1;;
7;b_39;b_43;1;;
8;b_16;b_11;1;;
9;b_28;b_13;1;;
10;b_3;b_34;1;;
11;b_48;b_47;1;;
12;b_37;b_0;1;;
13;b_14;b_27;1;;
14;b_31;b_37;1;;
15;b_0;b_12;1;;
16;b_33;b_49;1;;
17;b_49;b_5;1;;
18;b_1;b_2;1;;
19;b_25;b_2;1;;
20;b_31;b_5;1;;
21;b_19;b_11;1;;
22;b_5;b_22;1;;
23;b_7;b_45;1;;
24;b_22;b_28;1;;
25;b_31;b_26;1;;
26;b_23;b_4;1;;
27;b_4;b_8;1;;
28;b_48;b_20;1;;
29;b_48;b_14;1;;
30;b_34;b_1;1;;
31;b_30;b_7;1;;
32;b_43;b_49;1;;
33;b_8;b_41;1;;
34;b_11;b_15;1;;
35;b_32;b_27;1;;
36;b_33;b_7;1;;
37;b_42;b_34;1;;
38;b_47;b_25;1;;
39;b_22;b_24;1;;
40;b_41;b_36;1;;
41;b_16;b_26;1;;
42;b_27;b_33;1;;
43;b_11;b_35;1;;
44;b_17;b_5;1;;
45;b_5;b_6;1;;
46;b_17;b_20;1;;
47;b_38;b_9;1;;
48;b_0;b_46;1;;
49;b_3;b_23;1;;
50;b_7;b_44;1;;
51;b_0;b_30;1;;
52;b_21;b_18;1;;
53;b_30;b_41;1;;
54;b_11;b_40;1;;
55;b_15;b_36;1;;
56;b_5;b_15;1;;
57;b_45;b_49;1;;
58;b_4;b_33;1;;
59;b_30;b_18;1;;
60;b_0;b_49;1;;
61;b_0;b_44;1;;
62;b_12;b_40;1;;
63;b_21;b_23;1;;
64;b_25;b_22;1;;
65;b_37;b_14;1;;
66;b_3;b_30;1;;
67;b_0;b_15;1;;
68;b_48;b_42;1;;
69;b_6;b_21;1;;
70;b_36;b_16;1;;
71;b_47;b_24;1;;
72;b_33;b_38;1;;
73;b_9;b_28;1;;
74;b_35;b_2;1;;
75;b_7;b_47;1;;
76;b_31;b_29;1;;
77;b_32;b_28;1;;
78;b_44;b_42;1;;
79;b_30;b_37;1;;
80;b_15;b_12;1;;
81;b_42;b_43;1;;
82;b_38;b_29;1;;
83;b_37;b_21;1;;
84;b_8;b_3;1;;
85;b_21;b_0;1;;
86;b_37;b_26;1;;
87;b_48;b_11;1;;
88;b_36;b_45;1;;
89;b_6;b_45;1;;
90;b_41;b_0;1;;
91;b_43;b_28;1;;
92;b_24;b_34;1;;
93;b_26;b_17;1;;
94;b_37;b_24;1;;
95;b_38;b_46;1;;
96;b_17;b_26;1;;
97;b_8;b_49;1;;
98;b_49;b_16;1;;
99;b_41;b_45;1;;
100;b_0;b_11;1;;
101;b_7;b_27;1;;
102;b_32;b_5;1;;
103;b_23;b_10;1;;
104;b_48;b_6;1;;
105;b_38;b_26;1;;
106;b_45;b_12;1;;
107;b_33;b_48;1;;
108;b_7;b_10;1;;
109;b_22;b_19;1;;
110;b_7;b_20;1;;
111;b_37;b_29;1;;
112;b_19;b_15;1;;
113;b_20;b_9;1;;
114;b_39;b_31;1;;
115;b_2;b_13;1;;
116;b_44;b_8;1;;
117;b_34;b_25;1;;
118;b_42;b_35;1;;
119;b_14;b_28;1;;
120;b_5;b_33;1;;
121;b_2;b_23;1;;
122;b_43;b_11;1;;
123;b_40;b_37;1;;
124;b_10;b_11;1;;
125;b_45;b_38;1;;
126;b_46;b_23;1;;
127;b_49;b_35;1;;
128;b_47;b_9;1;;
129;b_19;b_34;1;;
130;b_33;b_17;1;;
131;b_8;b_27;1;;
132;b_49;b_10;1;;
133;b_46;b_21;1;;
134;b_23;b_27;1;;
135;b_6;b_1;1;;
136;b_38;b_36;1;;
137;b_31;b_46;1;;
138;b_44;b_0;1;;
139;b_33;b_29;1;;
140;b_13;b_8;1;;
141;b_47;b_46;1;;
142;b_10;b_13;1;;
143;b_0;b_22;1;;
144;b_18;b_27;1;;
145;b_39;b_0;1;;
146;b_41;b_3;1;;
147;b_39;b_11;1;;
148;b_35;b_7;1;;
149;b_8;b_17;1;;
150;b_10;b_25;1;;
151;b_29;b_19;1;;
152;b_45;b_25;1;;
153;b_16;b_14;1;;
154;b_18;b_3;1;;
155;b_41;b_43;1;;
156;b_45;b_35;1;;
