Nr;Start;Ziel;Volumen;Hub1;Hub2
1;b_43;b_27;1;;
2;b_47;b_24;1;;
3;b_15;b_3;1;;
4;b_48;b_34;1;;
5;b_29;b_6;1;;
6;b_3;b_34;1;;
7;b_49;b_15;1;;
8;b_8;b_32;1;;
9;b_46;b_32;1;;
10;b_13;b_22;1;;
11;b_39;b_34;1;;
12;b_39;b_22;1;;
13;b_17;b_34;1;;
14;b_21;b_16;1;;
15;b_10;b_2;1;;
16;b_32;b_47;1;;
17;b_12;b_5;1;;
18;b_33;b_29;1;;
19;b_48;b_22;1;;
20;b_29;b_42;1;;
21;b_14;b_27;1;;
22;b_0;b_22;1;;
23;b_37;b_35;1;;
24;b_43;b_19;1;;
25;b_20;b_14;1;;
26;b_0;b_13;1;;
27;b_45;b_30;1;;
28;b_7;b_6;1;;
29;b_40;b_7;1;;
30;b_32;b_22;1;;
31;b_3;b_38;1;;
32;b_27;b_18;1;;
33;b_46;b_19;1;;
34;b_3;b_4;1;;
35;b_6;b_34;1;;
36;b_39;b_24;1;;
37;b_46;b_24;1;;
38;b_18;b_6;1;;
39;b_25;b_22;1;;
40;b_2;b_13;1;;
41;b_36;b_32;1;;
42;b_1;b_48;1;;
43;b_37;b_28;1;;
44;b_5;b_26;1;;
45;b_11;b_6;1;;
46;b_17;b_45;1;;
47;b_25;b_46;1;;
48;b_31;b_4;1;;
49;b_11;b_28;1;;
50;b_48;b_15;1;;
51;b_6;b_27;1;;
52;b_22;b_3;1;;
53;b_18;b_21;1;;
54;b_17;b_48;1;;
55;b_42;b_22;1;;
56;b_34;b_17;1;;
57;b_28;b_31;1;;
58;b_28;b_40;1;;
59;b_15;b_45;1;;
60;b_33;b_21;1;;
61;b_36;b_38;1;;
62;b_8;b_19;1;;
63;b_41;b_11;1;;
64;b_41;b_46;1;;
65;b_36;b_39;1;;
66;b_37;b_26;1;;
67;b_18;b_39;1;;
68;b_2;b_16;1;;
69;b_25;b_48;1;;
70;b_29;b_33;1;;
71;b_1;b_45;1;;
72;b_34;b_41;1;;
73;b_30;b_8;1;;
74;b_4;b_15;1;;
75;b_1;b_25;1;;
76;b_4;b_29;1;;
77;b_21;b_41;1;;
78;b_38;b_41;1;;
79;b_34;b_6;1;;
80;b_42;b_26;1;;
81;b_41;b_1;1;;
82;b_12;b_15;1;;
83;b_23;b_10;1;;
84;b_8;b_44;1;;
85;b_44;b_41;1;;
86;b_40;b_37;1;;
87;b_3;b_8;1;;
88;b_29;b_46;1;;
89;b_22;b_25;1;;
90;b_8;b_27;1;;
91;b_7;b_27;1;;
92;b_23;b_0;1;;
93;b_11;b_14;1;;
94;b_29;b_20;1;;
95;b_20;b_25;1;;
96;b_12;b_27;1;;
97;b_32;b_15;1;;
98;b_0;b_9;1;;
99;b_49;b_31;1;;
100;b_36;b_48;1;;
101;b_2;b_36;1;;
102;b_21;b_26;1;;
103;b_15;b_37;1;;
104;b_3;b_18;1;;
105;b_21;b_34;1;;
106;b_31;b_43;1;;
107;b_5;b_20;1;;
108;b_10;b_44;1;;
109;b_13;b_2;1;;
110;b_48;b_17;1;;
111;b_0;b_39;1;;
112;b_41;b_18;1;;
113;b_16;b_29;1;;
114;b_28;b_45;1;;
115;b_14;b_12;1;;
116;b_30;b_28;1;;
117;b_10;b_20;1;;
118;b_14;b_4;1;;
119;b_19;b_27;1;;
120;b_21;b_30;1;;
121;b_29;b_18;1;;
122;b_24;b_40;1;;
123;b_7;b_31;1;;
124;b_1;b_32;1;;
125;b_2;b_1;1;;
126;b_23;b_29;1;;
127;b_44;b_33;1;;
128;b_11;b_22;1;;
129;b_41;b_48;1;;
130;b_20;b_11;1;;
131;b_7;b_0;1;;
132;b_37;b_0;1;;
133;b_21;b_37;1;;
134;b_16;b_37;1;;
135;b_0;b_10;1;;
136;b_29;b_11;1;;
137;b_48;b_33;1;;
138;b_3;b_41;1;;
139;b_39;b_11;1;;
140;b_5;b_30;1;;
141;b_39;b_5;1;;
142;b_49;b_41;1;;
143;b_31;b_14;1;;
144;b_30;b_6;1;;
145;b_15;b_43;1;;
146;b_13;b_39;1;;
147;b_36;b_27;1;;
148;b_43;b_45;1;;
149;b_37;b_7;1;;
150;b_6;b_12;1;;
151;b_42;b_39;1;;
152;b_16;b_39;1;;
153;b_39;b_19;1;;
154;b_9;b_15;1;;
155;b_4;b_23;1;;
156;b_44;b_23;1;;
157;b_29;b_36;1;;
158;b_9;b_17;1;;
159;b_14;b_49;1;;
160;b_42;b_6;1;;
161;b_10;b_41;1;;
162;b_16;b_0;1;;
163;b_19;b_5;1;;
164;b_11;b_35;1;;
165;b_43;b_30;1;;
166;b_45;b_2;1;;
167;b_20;b_21;1;;
168;b_33;b_32;1;;
169;b_24;b_45;1;;
170;b_48;b_40;1;;
171;b_12;b_13;1;;
172;b_5;b_45;1;;
173;b_36;b_25;1;;
174;b_32;b_9;1;;
175;b_30;b_3;1;;
176;b_28;b_10;1;;
177;b_23;b_24;1;;
178;b_48;b_27;1;;
179;b_37;b_43;1;;
180;b_22;b_23;1;;
181;b_42;b_8;1;;
182;b_45;b_31;1;;
183;b_11;b_45;1;;
184;b_6;b_36;1;;
185;b_40;b_4;1;;
186;b_23;b_47;1;;
187;b_1;b_23;1;;
188;b_20;b_37;1;;
189;b_46;b_45;1;;
190;b_45;b_7;1;;
191;b_17;b_20;1;;
192;b_28;b_29;1;;
193;b_30;b_23;1;;
194;b_17;b_27;1;;
195;b_28;b_30;1;;
196;b_33;b_22;1;;
197;b_16;b_42;1;;
198;b_34;b_11;1;;
199;b_42;b_5;1;;
200;b_32;b_30;1;;
201;b_8;b_15;1;;
202;b_16;b_23;1;;
203;b_1;b_2;1;;
204;b_38;b_3;1;;
205;b_27;b_21;1;;
206;b_19;b_35;1;;
207;b_6;b_3;1;;
208;b_6;b_37;1;;
209;b_24;b_17;1;;
210;b_9;b_29;1;;
211;b_23;b_32;1;;
212;b_34;b_30;1;;
213;b_47;b_34;1;;
214;b_5;b_38;1;;
215;b_39;b_32;1;;
216;b_15;b_33;1;;
217;b_12;b_41;1;;
218;b_13;b_9;1;;
219;b_2;b_5;1;;
