Nr;Start;Ziel;Volumen;Hub1;Hub2
1;b_5;b_24;1;;
2;b_48;b_25;1;;
3;b_4;b_31;1;;
4;b_34;b_39;1;;
5;b_1;b_24;1;;
6;b_38;b_15;1;;
7;b_45;b_4;1;;
8;b_3;b_29;1;;
9;b_12;b_36;1;;
10;b_37;b_32;1;;
11;b_20;b_27;1;;
12;b_37;b_12;1;;
13;b_10;b_32;1;;
14;b_6;b_29;1;;
15;b_39;b_25;1;;
16;b_46;b_7;1;;
17;b_39;b_35;1;;
18;b_24;b_28;1;;
19;b_32;b_0;1;;
20;b_44;b_9;1;;
21;b_15;b_39;1;;
22;b_36;b_47;1;;
23;b_31;b_12;1;;
24;b_9;b_16;1;;
25;b_1;b_36;1;;
26;b_8;b_29;1;;
27;b_25;b_38;1;;
28;b_15;b_12;1;;
29;b_17;b_1;1;;
30;b_40;b_29;1;;
31;b_5;b_14;1;;
32;b_24;b_21;1;;
33;b_35;b_21;1;;
34;b_32;b_46;1;;
35;b_47;b_42;1;;
36;b_19;b_14;1;;
37;b_49;b_22;1;;
38;b_4;b_27;1;;
39;b_28;b_18;1;;
40;b_26;b_40;1;;
41;b_17;b_32;1;;
42;b_37;b_26;1;;
43;b_44;b_41;1;;
44;b_16;b_38;1;;
45;b_28;b_25;1;;
46;b_23;b_37;1;;
47;b_30;b_9;1;;
48;b_32;b_8;1;;
49;b_23;b_42;1;;
50;b_7;b_13;1;;
51;b_29;b_11;1;;
52;b_45;b_27;1;;
53;b_14;b_7;1;;
54;b_37;b_5;1;;
55;b_18;b_31;1;;
56;b_35;b_8;1;;
57;b_22;b_14;1;;
58;b_30;b_39;1;;
59;b_23;b_27;1;;
60;b_10;b_12;1;;
61;b_1;b_16;1;;
62;b_9;b_15;1;;
63;b_19;b_4;1;;
64;b_44;b_7;1;;
65;b_23;b_25;1;;
66;b_2;b_40;1;;
67;b_16;b_25;1;;
68;b_43;b_29;1;;
69;b_20;b_1;1;;
70;b_48;b_45;1;;
71;b_45;b_32;1;;
72;b_16;b_13;1;;
73;b_32;b_12;1;;
74;b_38;b_6;1;;
75;b_16;b_32;1;;
76;b_42;b_18;1;;
77;b_38;b_10;1;;
78;b_47;b_25;1;;
79;b_15;b_49;1;;
80;b_47;b_21;1;;
81;b_44;b_2;1;;
82;b_31;b_19;1;;
83;b_22;b_12;1;;
84;b_34;b_9;1;;
85;b_31;b_14;1;;
86;b_36;b_26;1;;
87;b_42;b_32;1;;
88;b_43;b_23;1;;
89;b_41;b_13;1;;
90;b_14;b_37;1;;
91;b_12;b_14;1;;
92;b_15;b_28;1;;
93;b_32;b_38;1;;
94;b_29;b_14;1;;
95;b_33;b_45;1;;
96;b_17;b_34;1;;
97;b_6;b_30;1;;
98;b_44;b_11;1;;
99;b_21;b_18;1;;
100;b_28;b_35;1;;
101;b_31;b_30;1;;
102;b_11;b_16;1;;
103;b_21;b_5;1;;
104;b_10;b_6;1;;
105;b_49;b_47;1;;
106;b_0;b_18;1;;
107;b_17;b_49;1;;
108;b_40;b_44;1;;
109;b_48;b_20;1;;
110;b_22;b_43;1;;
111;b_14;b_10;1;;
112;b_10;b_21;1;;
113;b_12;b_13;1;;
114;b_13;b_34;1;;
115;b_36;b_8;1;;
116;b_46;b_1;1;;
117;b_9;b_19;1;;
118;b_23;b_0;1;;
119;b_14;b_36;1;;
120;b_5;b_12;1;;
121;b_27;b_1;1;;
122;b_8;b_47;1;;
