Nr;Start;Ziel;Volumen;Hub1;Hub2
1;b_17;b_37;1;;
2;b_22;b_27;1;;
3;b_0;b_47;1;;
4;b_3;b_22;1;;
5;b_2;b_7;1;;
6;b_10;b_17;1;;
7;b_15;b_39;1;;
8;b_36;b_47;1;;
9;b_34;b_18;1;;
10;b_37;b_33;1;;
11;b_18;b_25;1;;
12;b_37;b_0;1;;
13;b_22;b_14;1;;
14;b_48;b_49;1;;
15;b_19;b_42;1;;
16;b_4;b_31;1;;
17;b_37;b_22;1;;
18;b_8;b_23;1;;
19;b_27;b_18;1;;
20;b_29;b_7;1;;
21;b_43;b_46;1;;
22;b_11;b_17;1;;
23;b_40;b_49;1;;
24;b_27;b_20;1;;
25;b_10;b_19;1;;
26;b_49;b_17;1;;
27;b_37;b_41;1;;
28;b_46;b_45;1;;
29;b_34;b_16;1;;
30;b_43;b_29;1;;
31;b_25;b_20;1;;
32;b_39;b_9;1;;
33;b_16;b_25;1;;
34;b_8;b_34;1;;
35;b_12;b_47;1;;
36;b_28;b_15;1;;
37;b_42;b_8;1;;
38;b_38;b_13;1;;
39;b_23;b_46;1;;
40;b_20;b_43;1;;
41;b_36;b_28;1;;
42;b_36;b_22;1;;
43;b_0;b_15;1;;
44;b_36;b_14;1;;
45;b_42;b_38;1;;
46;b_1;b_9;1;;
47;b_1;b_28;1;;
48;b_29;b_22;1;;
49;b_1;b_35;1;;
50;b_39;b_14;1;;
51;b_16;b_12;1;;
52;b_9;b_20;1;;
53;b_40;b_47;1;;
54;b_20;b_4;1;;
55;b_9;b_13;1;;
56;b_31;b_35;1;;
57;b_13;b_25;1;;
58;b_24;b_18;1;;
59;b_25;b_4;1;;
60;b_20;b_9;1;;
61;b_48;b_7;1;;
62;b_40;b_20;1;;
63;b_19;b_24;1;;
64;b_13;b_12;1;;
65;b_37;b_15;1;;
66;b_9;b_23;1;;
67;b_18;b_30;1;;
68;b_11;b_7;1;;
69;b_3;b_4;1;;
70;b_21;b_47;1;;
71;b_22;b_43;1;;
72;b_43;b_3;1;;
73;b_25;b_34;1;;
74;b_33;b_10;1;;
75;b_2;b_17;1;;
76;b_33;b_14;1;;
77;b_30;b_34;1;;
78;b_32;b_36;1;;
79;b_37;b_29;1;;
80;b_15;b_3;1;;
81;b_11;b_47;1;;
82;b_48;b_22;1;;
83;b_18;b_47;1;;
84;b_8;b_5;1;;
85;b_26;b_8;1;;
86;b_22;b_49;1;;
87;b_22;b_12;1;;
88;b_0;b_23;1;;
89;b_5;b_27;1;;
90;b_7;b_32;1;;
91;b_22;b_47;1;;
92;b_14;b_40;1;;
93;b_7;b_30;1;;
94;b_16;b_46;1;;
95;b_45;b_15;1;;
96;b_25;b_6;1;;
97;b_46;b_40;1;;
98;b_49;b_40;1;;
99;b_10;b_16;1;;
100;b_7;b_31;1;;
101;b_7;b_34;1;;
102;b_22;b_1;1;;
103;b_2;b_31;1;;
104;b_29;b_2;1;;
105;b_49;b_26;1;;
106;b_19;b_1;1;;
107;b_2;b_48;1;;
108;b_40;b_27;1;;
109;b_2;b_49;1;;
110;b_15;b_41;1;;
111;b_41;b_5;1;;
112;b_42;b_37;1;;
113;b_28;b_1;1;;
114;b_7;b_23;1;;
115;b_49;b_38;1;;
116;b_28;b_6;1;;
117;b_31;b_48;1;;
118;b_22;b_44;1;;
119;b_19;b_44;1;;
120;b_22;b_13;1;;
121;b_26;b_42;1;;
122;b_35;b_37;1;;
123;b_47;b_27;1;;
124;b_32;b_7;1;;
125;b_45;b_27;1;;
126;b_2;b_19;1;;
127;b_43;b_34;1;;
128;b_12;b_46;1;;
129;b_19;b_21;1;;
130;b_48;b_46;1;;
131;b_37;b_24;1;;
132;b_44;b_30;1;;
133;b_28;b_8;1;;
134;b_13;b_47;1;;
135;b_27;b_15;1;;
136;b_46;b_9;1;;
137;b_31;b_17;1;;
138;b_29;b_39;1;;
139;b_2;b_41;1;;
140;b_5;b_37;1;;
141;b_29;b_24;1;;
142;b_25;b_5;1;;
143;b_8;b_33;1;;
144;b_6;b_26;1;;
145;b_0;b_30;1;;
146;b_40;b_10;1;;
147;b_28;b_47;1;;
148;b_36;b_48;1;;
149;b_42;b_31;1;;
150;b_42;b_12;1;;
151;b_37;b_46;1;;
152;b_36;b_19;1;;
153;b_7;b_19;1;;
154;b_45;b_40;1;;
155;b_42;b_41;1;;
156;b_10;b_29;1;;
157;b_17;b_31;1;;
158;b_25;b_8;1;;
159;b_2;b_12;1;;
160;b_28;b_31;1;;
161;b_42;b_47;1;;
162;b_4;b_3;1;;
163;b_28;b_36;1;;
164;b_48;b_14;1;;
165;b_18;b_49;1;;
166;b_25;b_41;1;;
167;b_10;b_39;1;;
168;b_10;b_24;1;;
169;b_35;b_6;1;;
170;b_12;b_33;1;;
171;b_9;b_45;1;;
172;b_40;b_29;1;;
173;b_43;b_19;1;;
174;b_4;b_49;1;;
175;b_41;b_4;1;;
176;b_15;b_45;1;;
177;b_28;b_30;1;;
178;b_14;b_23;1;;
179;b_35;b_28;1;;
180;b_29;b_14;1;;
181;b_7;b_4;1;;
182;b_36;b_45;1;;
183;b_13;b_36;1;;
184;b_39;b_29;1;;
185;b_36;b_17;1;;
186;b_44;b_6;1;;
187;b_13;b_18;1;;
188;b_37;b_48;1;;
189;b_14;b_3;1;;
190;b_28;b_35;1;;
191;b_3;b_17;1;;
192;b_6;b_36;1;;
193;b_29;b_41;1;;
194;b_12;b_3;1;;
195;b_25;b_14;1;;
196;b_22;b_15;1;;
197;b_1;b_11;1;;
198;b_8;b_18;1;;
199;b_8;b_28;1;;
200;b_33;b_44;1;;
201;b_49;b_12;1;;
202;b_26;b_31;1;;
203;b_21;b_37;1;;
204;b_39;b_34;1;;
205;b_7;b_40;1;;
206;b_33;b_47;1;;
207;b_35;b_26;1;;
208;b_40;b_9;1;;
209;b_8;b_37;1;;
210;b_22;b_35;1;;
211;b_46;b_28;1;;
212;b_27;b_30;1;;
213;b_32;b_13;1;;
214;b_28;b_42;1;;
215;b_38;b_8;1;;
216;b_24;b_0;1;;
217;b_44;b_25;1;;
218;b_39;b_35;1;;
219;b_47;b_25;1;;
220;b_42;b_29;1;;
221;b_11;b_10;1;;
222;b_3;b_44;1;;
223;b_47;b_38;1;;
224;b_21;b_43;1;;
225;b_28;b_5;1;;
226;b_19;b_34;1;;
227;b_2;b_8;1;;
228;b_33;b_9;1;;
229;b_42;b_46;1;;
230;b_20;b_38;1;;
231;b_44;b_17;1;;
232;b_7;b_14;1;;
233;b_30;b_10;1;;
234;b_9;b_47;1;;
235;b_49;b_3;1;;
236;b_9;b_49;1;;
237;b_4;b_28;1;;
238;b_37;b_17;1;;
239;b_44;b_19;1;;
240;b_44;b_1;1;;
241;b_41;b_43;1;;
242;b_39;b_15;1;;
243;b_43;b_35;1;;
244;b_48;b_28;1;;
245;b_30;b_6;1;;
246;b_12;b_4;1;;
247;b_48;b_39;1;;
248;b_31;b_43;1;;
249;b_49;b_13;1;;
250;b_40;b_32;1;;
251;b_0;b_29;1;;
252;b_4;b_27;1;;
253;b_43;b_18;1;;
254;b_1;b_15;1;;
255;b_0;b_40;1;;
256;b_21;b_5;1;;
257;b_39;b_3;1;;
258;b_41;b_22;1;;
259;b_45;b_12;1;;
260;b_38;b_35;1;;
261;b_14;b_29;1;;
262;b_3;b_33;1;;
263;b_30;b_44;1;;
264;b_49;b_5;1;;
265;b_49;b_37;1;;
266;b_3;b_19;1;;
267;b_12;b_26;1;;
268;b_3;b_45;1;;
269;b_7;b_9;1;;
270;b_18;b_35;1;;
271;b_14;b_39;1;;
272;b_45;b_19;1;;
273;b_18;b_32;1;;
274;b_39;b_48;1;;
275;b_48;b_15;1;;
276;b_22;b_42;1;;
277;b_32;b_37;1;;
278;b_6;b_16;1;;
279;b_10;b_40;1;;
280;b_25;b_23;1;;
281;b_43;b_33;1;;
282;b_20;b_36;1;;
283;b_4;b_14;1;;
284;b_20;b_1;1;;
285;b_41;b_27;1;;
286;b_16;b_19;1;;
287;b_8;b_48;1;;
288;b_17;b_43;1;;
289;b_47;b_4;1;;
290;b_24;b_35;1;;
291;b_8;b_38;1;;
292;b_1;b_40;1;;
293;b_23;b_49;1;;
294;b_36;b_9;1;;
295;b_6;b_29;1;;
296;b_42;b_27;1;;
297;b_49;b_48;1;;
298;b_37;b_43;1;;
299;b_46;b_24;1;;
300;b_49;b_27;1;;
301;b_33;b_16;1;;
302;b_18;b_26;1;;
303;b_42;b_17;1;;
304;b_15;b_43;1;;
305;b_6;b_27;1;;
306;b_34;b_30;1;;
307;b_28;b_0;1;;
308;b_41;b_6;1;;
309;b_8;b_45;1;;
310;b_11;b_14;1;;
311;b_28;b_11;1;;
312;b_42;b_2;1;;
313;b_10;b_28;1;;
314;b_14;b_38;1;;
315;b_15;b_34;1;;
316;b_42;b_14;1;;
317;b_30;b_22;1;;
318;b_24;b_23;1;;
319;b_39;b_22;1;;
320;b_5;b_36;1;;
321;b_16;b_37;1;;
322;b_12;b_14;1;;
323;b_22;b_32;1;;
324;b_7;b_48;1;;
325;b_36;b_42;1;;
326;b_2;b_3;1;;
327;b_29;b_37;1;;
328;b_28;b_4;1;;
329;b_1;b_21;1;;
330;b_10;b_5;1;;
331;b_13;b_34;1;;
332;b_38;b_45;1;;
333;b_41;b_34;1;;
334;b_21;b_9;1;;
335;b_8;b_47;1;;
336;b_12;b_44;1;;
337;b_29;b_18;1;;
338;b_13;b_46;1;;
339;b_0;b_28;1;;
340;b_46;b_15;1;;
341;b_19;b_43;1;;
342;b_37;b_21;1;;
343;b_2;b_20;1;;
344;b_32;b_5;1;;
345;b_9;b_27;1;;
346;b_48;b_19;1;;
347;b_27;b_2;1;;
348;b_3;b_18;1;;
349;b_15;b_14;1;;
350;b_40;b_31;1;;
351;b_3;b_29;1;;
352;b_18;b_4;1;;
353;b_41;b_8;1;;
354;b_44;b_14;1;;
355;b_29;b_16;1;;
356;b_3;b_2;1;;
357;b_19;b_23;1;;
358;b_24;b_9;1;;
359;b_11;b_43;1;;
360;b_11;b_30;1;;
361;b_11;b_15;1;;
362;b_10;b_37;1;;
363;b_16;b_26;1;;
364;b_24;b_48;1;;
365;b_2;b_43;1;;
366;b_39;b_19;1;;
367;b_47;b_13;1;;
368;b_12;b_18;1;;
369;b_25;b_26;1;;
370;b_8;b_15;1;;
371;b_35;b_24;1;;
372;b_23;b_1;1;;
373;b_32;b_44;1;;
374;b_38;b_37;1;;
375;b_20;b_7;1;;
376;b_35;b_8;1;;
377;b_36;b_23;1;;
378;b_36;b_4;1;;
379;b_4;b_34;1;;
380;b_42;b_49;1;;
381;b_17;b_32;1;;
382;b_42;b_28;1;;
383;b_39;b_30;1;;
384;b_2;b_44;1;;
385;b_40;b_18;1;;
386;b_48;b_25;1;;
387;b_30;b_35;1;;
388;b_17;b_10;1;;
389;b_30;b_33;1;;
390;b_13;b_7;1;;
391;b_42;b_26;1;;
392;b_21;b_7;1;;
393;b_7;b_16;1;;
394;b_16;b_17;1;;
395;b_44;b_23;1;;
396;b_43;b_39;1;;
397;b_19;b_14;1;;
398;b_22;b_41;1;;
399;b_18;b_0;1;;
400;b_16;b_10;1;;
401;b_41;b_38;1;;
402;b_25;b_47;1;;
403;b_41;b_40;1;;
