Nr;Start;Ziel;Volumen;Hub1;Hub2
1;b_6;b_14;1;;
2;b_25;b_23;1;;
3;b_13;b_30;1;;
4;b_39;b_45;1;;
5;b_27;b_37;1;;
6;b_26;b_29;1;;
7;b_46;b_38;1;;
8;b_14;b_9;1;;
9;b_20;b_34;1;;
10;b_47;b_21;1;;
11;b_44;b_0;1;;
12;b_1;b_29;1;;
13;b_40;b_42;1;;
14;b_16;b_44;1;;
15;b_38;b_25;1;;
16;b_15;b_46;1;;
17;b_40;b_16;1;;
18;b_12;b_33;1;;
19;b_19;b_24;1;;
20;b_40;b_33;1;;
21;b_23;b_18;1;;
22;b_42;b_27;1;;
23;b_41;b_30;1;;
24;b_2;b_17;1;;
25;b_37;b_20;1;;
26;b_6;b_4;1;;
27;b_11;b_26;1;;
28;b_16;b_32;1;;
29;b_14;b_5;1;;
30;b_32;b_49;1;;
31;b_40;b_22;1;;
32;b_27;b_38;1;;
33;b_33;b_19;1;;
34;b_12;b_20;1;;
35;b_8;b_46;1;;
36;b_29;b_10;1;;
37;b_19;b_6;1;;
38;b_16;b_29;1;;
39;b_46;b_37;1;;
40;b_14;b_47;1;;
41;b_18;b_21;1;;
42;b_19;b_17;1;;
43;b_11;b_2;1;;
44;b_23;b_4;1;;
45;b_39;b_12;1;;
46;b_30;b_13;1;;
47;b_23;b_3;1;;
48;b_47;b_8;1;;
49;b_26;b_0;1;;
50;b_27;b_35;1;;
51;b_28;b_27;1;;
52;b_34;b_12;1;;
53;b_25;b_21;1;;
54;b_34;b_37;1;;
55;b_42;b_28;1;;
56;b_31;b_2;1;;
57;b_29;b_16;1;;
58;b_28;b_46;1;;
59;b_34;b_20;1;;
60;b_31;b_46;1;;
61;b_4;b_44;1;;
62;b_31;b_49;1;;
63;b_48;b_13;1;;
64;b_7;b_38;1;;
65;b_14;b_49;1;;
66;b_11;b_12;1;;
67;b_40;b_12;1;;
68;b_4;b_32;1;;
69;b_24;b_36;1;;
70;b_35;b_16;1;;
71;b_15;b_11;1;;
72;b_31;b_18;1;;
73;b_9;b_19;1;;
74;b_0;b_33;1;;
75;b_12;b_40;1;;
76;b_34;b_27;1;;
77;b_29;b_40;1;;
78;b_13;b_20;1;;
79;b_45;b_17;1;;
80;b_39;b_26;1;;
81;b_21;b_33;1;;
82;b_45;b_5;1;;
83;b_28;b_4;1;;
84;b_49;b_26;1;;
85;b_13;b_6;1;;
86;b_15;b_47;1;;
87;b_37;b_3;1;;
88;b_13;b_19;1;;
89;b_24;b_7;1;;
90;b_32;b_46;1;;
91;b_37;b_17;1;;
92;b_19;b_18;1;;
93;b_30;b_42;1;;
94;b_42;b_30;1;;
95;b_0;b_36;1;;
96;b_42;b_39;1;;
97;b_18;b_20;1;;
98;b_3;b_42;1;;
99;b_6;b_48;1;;
100;b_43;b_5;1;;
101;b_28;b_16;1;;
102;b_8;b_48;1;;
103;b_45;b_29;1;;
104;b_47;b_3;1;;
105;b_11;b_9;1;;
106;b_27;b_20;1;;
107;b_13;b_34;1;;
108;b_26;b_49;1;;
109;b_41;b_18;1;;
110;b_18;b_42;1;;
111;b_3;b_39;1;;
112;b_3;b_7;1;;
113;b_19;b_21;1;;
114;b_24;b_32;1;;
115;b_7;b_33;1;;
116;b_35;b_14;1;;
117;b_18;b_25;1;;
118;b_15;b_20;1;;
119;b_13;b_39;1;;
120;b_41;b_16;1;;
121;b_34;b_36;1;;
122;b_32;b_23;1;;
123;b_20;b_4;1;;
124;b_21;b_17;1;;
125;b_29;b_49;1;;
126;b_20;b_0;1;;
127;b_18;b_39;1;;
128;b_11;b_16;1;;
129;b_37;b_31;1;;
130;b_0;b_26;1;;
131;b_11;b_38;1;;
132;b_24;b_0;1;;
133;b_7;b_0;1;;
134;b_7;b_27;1;;
135;b_21;b_25;1;;
136;b_45;b_3;1;;
137;b_38;b_28;1;;
138;b_5;b_1;1;;
139;b_34;b_1;1;;
140;b_32;b_6;1;;
141;b_6;b_42;1;;
142;b_45;b_46;1;;
143;b_2;b_46;1;;
144;b_40;b_21;1;;
145;b_39;b_19;1;;
146;b_48;b_17;1;;
147;b_42;b_37;1;;
148;b_11;b_49;1;;
149;b_29;b_28;1;;
150;b_5;b_43;1;;
151;b_41;b_26;1;;
152;b_35;b_37;1;;
153;b_49;b_29;1;;
154;b_2;b_27;1;;
155;b_21;b_24;1;;
156;b_11;b_35;1;;
157;b_41;b_43;1;;
158;b_12;b_22;1;;
159;b_7;b_26;1;;
160;b_42;b_40;1;;
161;b_3;b_18;1;;
162;b_25;b_47;1;;
163;b_38;b_42;1;;
164;b_13;b_35;1;;
165;b_31;b_12;1;;
166;b_28;b_17;1;;
167;b_48;b_36;1;;
168;b_35;b_22;1;;
169;b_20;b_15;1;;
170;b_10;b_28;1;;
171;b_3;b_12;1;;
172;b_33;b_24;1;;
173;b_13;b_38;1;;
174;b_32;b_8;1;;
175;b_20;b_19;1;;
176;b_18;b_9;1;;
177;b_41;b_4;1;;
178;b_1;b_4;1;;
179;b_4;b_25;1;;
180;b_44;b_40;1;;
181;b_48;b_23;1;;
182;b_5;b_37;1;;
183;b_2;b_4;1;;
184;b_6;b_47;1;;
185;b_22;b_9;1;;
186;b_6;b_1;1;;
187;b_28;b_23;1;;
188;b_22;b_39;1;;
189;b_48;b_37;1;;
190;b_30;b_25;1;;
191;b_23;b_45;1;;
192;b_11;b_3;1;;
193;b_5;b_8;1;;
194;b_46;b_20;1;;
195;b_23;b_35;1;;
196;b_41;b_39;1;;
197;b_30;b_31;1;;
198;b_20;b_46;1;;
199;b_16;b_48;1;;
200;b_42;b_14;1;;
201;b_19;b_40;1;;
202;b_34;b_35;1;;
203;b_43;b_6;1;;
204;b_11;b_30;1;;
205;b_29;b_45;1;;
206;b_41;b_27;1;;
207;b_19;b_22;1;;
208;b_44;b_25;1;;
209;b_42;b_3;1;;
210;b_3;b_44;1;;
211;b_14;b_33;1;;
212;b_44;b_13;1;;
213;b_22;b_1;1;;
214;b_42;b_46;1;;
215;b_46;b_4;1;;
216;b_9;b_16;1;;
217;b_9;b_11;1;;
218;b_36;b_45;1;;
219;b_45;b_15;1;;
220;b_29;b_12;1;;
