Nr;Start;Ziel;Volumen;Hub1;Hub2
1;b_19;b_31;1;;
2;b_17;b_43;1;;
3;b_7;b_23;1;;
4;b_13;b_2;1;;
5;b_3;b_21;1;;
6;b_49;b_30;1;;
7;b_10;b_16;1;;
8;b_13;b_36;1;;
9;b_10;b_38;1;;
10;b_39;b_25;1;;
11;b_31;b_2;1;;
12;b_37;b_39;1;;
13;b_43;b_8;1;;
14;b_23;b_30;1;;
15;b_5;b_7;1;;
16;b_4;b_15;1;;
17;b_23;b_27;1;;
18;b_39;b_34;1;;
19;b_9;b_30;1;;
20;b_31;b_9;1;;
21;b_25;b_42;1;;
22;b_47;b_11;1;;
23;b_36;b_37;1;;
24;b_47;b_26;1;;
25;b_17;b_10;1;;
26;b_35;b_40;1;;
27;b_20;b_14;1;;
28;b_4;b_0;1;;
29;b_28;b_17;1;;
30;b_31;b_35;1;;
31;b_19;b_13;1;;
32;b_14;b_21;1;;
33;b_43;b_41;1;;
34;b_2;b_27;1;;
35;b_41;b_6;1;;
36;b_39;b_15;1;;
37;b_26;b_32;1;;
38;b_30;b_0;1;;
39;b_1;b_20;1;;
40;b_35;b_1;1;;
41;b_15;b_27;1;;
42;b_33;b_2;1;;
43;b_44;b_3;1;;
44;b_34;b_46;1;;
45;b_20;b_48;1;;
46;b_31;b_33;1;;
47;b_46;b_42;1;;
48;b_46;b_31;1;;
49;b_25;b_27;1;;
50;b_28;b_15;1;;
51;b_13;b_35;1;;
52;b_27;b_48;1;;
53;b_7;b_9;1;;
54;b_24;b_35;1;;
55;b_45;b_34;1;;
56;b_14;b_28;1;;
57;b_28;b_3;1;;
58;b_33;b_16;1;;
59;b_25;b_28;1;;
60;b_31;b_10;1;;
61;b_23;b_46;1;;
62;b_25;b_49;1;;
63;b_43;b_10;1;;
64;b_35;b_14;1;;
65;b_38;b_35;1;;
66;b_44;b_46;1;;
67;b_2;b_19;1;;
68;b_3;b_24;1;;
69;b_9;b_16;1;;
70;b_26;b_6;1;;
71;b_38;b_9;1;;
72;b_39;b_12;1;;
73;b_5;b_30;1;;
74;b_4;b_1;1;;
75;b_16;b_28;1;;
76;b_0;b_3;1;;
77;b_20;b_47;1;;
78;b_39;b_37;1;;
79;b_46;b_20;1;;
80;b_22;b_15;1;;
81;b_48;b_44;1;;
82;b_7;b_37;1;;
83;b_38;b_14;1;;
